stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,current_map_x_m,current_map_y_m,current_map_yaw_rad,current_map_error_m,current_map_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps,collision_count,scoring_mode
1788942811.668057,5.243689,-3.010201,4.133654,-2.840236,-3.008396,4.135022,-2.840236,0.002265,0.000000,-2.991798,4.140128,-2.845527,0.019509,0.005291,-3.008395,4.135022,-2.840236,0.002265,0.000000,-3.008395,4.135022,-2.840236,0.002265,0.000000,0.176338,0,relative_first_pair
1788942811.718319,5.293951,-3.018592,4.131014,-2.837603,-3.008396,4.135022,-2.840236,0.010956,0.002632,-3.016819,4.132391,-2.837603,0.002246,0.000000,-3.016818,4.132392,-2.837603,0.002246,0.000000,-3.016818,4.132392,-2.837603,0.002246,0.000000,0.175016,0,relative_first_pair
1788942811.718319,5.293951,-3.018592,4.131014,-2.837603,-3.008396,4.135022,-2.840236,0.010956,0.002632,-3.016819,4.132391,-2.837603,0.002246,0.000000,-3.016818,4.132392,-2.837603,0.002246,0.000000,-3.016818,4.132392,-2.837603,0.002246,0.000000,0.175016,0,relative_first_pair
1788942811.767758,5.343390,-3.026786,4.128405,-2.834970,-3.008396,4.135022,-2.840236,0.019544,0.005265,-3.016664,4.132440,-2.837603,0.010897,0.002632,-3.025080,4.129789,-2.834971,0.002197,0.000001,-3.025080,4.129789,-2.834971,0.002197,0.000001,0.173928,0,relative_first_pair
1788942811.767758,5.343390,-3.026786,4.128405,-2.834970,-3.008396,4.135022,-2.840236,0.019544,0.005265,-3.016664,4.132440,-2.837603,0.010897,0.002632,-3.025080,4.129789,-2.834971,0.002197,0.000001,-3.025080,4.129789,-2.834971,0.002197,0.000001,0.173928,0,relative_first_pair
1788942811.818004,5.393636,-3.035260,4.125651,-2.832341,-3.008396,4.135022,-2.840236,0.028452,0.007894,-3.016831,4.132387,-2.837606,0.019621,0.005265,-3.033502,4.127109,-2.832341,0.002284,0.000000,-3.033502,4.127109,-2.832341,0.002284,0.000000,0.177341,0,relative_first_pair
1788942811.818004,5.393636,-3.035260,4.125651,-2.832341,-3.033502,4.127109,-2.832341,0.002284,0.000000,-3.016831,4.132387,-2.837606,0.019621,0.005265,-3.033502,4.127109,-2.832341,0.002284,0.000000,-3.033502,4.127109,-2.832341,0.002284,0.000000,0.177341,0,relative_first_pair
1788942811.868043,5.443674,-3.043651,4.123011,-2.829415,-3.033502,4.127109,-2.832341,0.010946,0.002926,-3.041877,4.124420,-2.829415,0.002265,0.000000,-3.033502,4.127109,-2.832341,0.010945,0.002926,-3.041877,4.124420,-2.829415,0.002265,0.000000,0.175795,0,relative_first_pair
1788942811.868043,5.443674,-3.043651,4.123011,-2.829415,-3.033502,4.127109,-2.832341,0.010946,0.002926,-3.041877,4.124420,-2.829415,0.002265,0.000000,-3.041877,4.124420,-2.829415,0.002265,0.000000,-3.041877,4.124420,-2.829415,0.002265,0.000000,0.175795,0,relative_first_pair
1788942811.918802,5.494433,-3.051928,4.120288,-2.826793,-3.033502,4.127109,-2.832341,0.019648,0.005548,-3.041970,4.124391,-2.829720,0.010770,0.002926,-3.050338,4.121677,-2.826794,0.002111,0.000001,-3.050338,4.121677,-2.826794,0.002111,0.000001,0.171659,0,relative_first_pair
1788942811.918802,5.494433,-3.051928,4.120288,-2.826793,-3.033502,4.127109,-2.832341,0.019648,0.005548,-3.041970,4.124391,-2.829720,0.010770,0.002926,-3.050338,4.121677,-2.826794,0.002111,0.000001,-3.050338,4.121677,-2.826794,0.002111,0.000001,0.171659,0,relative_first_pair
1788942811.969664,5.545296,-3.060387,4.117435,-2.823895,-3.033502,4.127109,-2.832341,0.028573,0.008446,-3.041999,4.124380,-2.829443,0.019656,0.005548,-3.058820,4.118901,-2.823895,0.002146,0.000000,-3.058820,4.118901,-2.823895,0.002146,0.000000,0.175511,0,relative_first_pair
1788942811.969664,5.545296,-3.060387,4.117435,-2.823895,-3.058820,4.118901,-2.823895,0.002146,0.000000,-3.041999,4.124380,-2.829443,0.019656,0.005548,-3.058820,4.118901,-2.823895,0.002146,0.000000,-3.058820,4.118901,-2.823895,0.002146,0.000000,0.175511,0,relative_first_pair
1788942812.019511,5.595143,-3.068762,4.114696,-2.821280,-3.058820,4.118901,-2.823895,0.010795,0.002615,-3.067132,4.116156,-2.821280,0.002189,0.000000,-3.067132,4.116156,-2.821280,0.002189,0.000000,-3.067132,4.116156,-2.821280,0.002189,0.000000,0.176779,0,relative_first_pair
1788942812.019511,5.595143,-3.068762,4.114696,-2.821280,-3.058820,4.118901,-2.823895,0.010795,0.002615,-3.067132,4.116156,-2.821280,0.002189,0.000000,-3.067132,4.116156,-2.821280,0.002189,0.000000,-3.067132,4.116156,-2.821280,0.002189,0.000000,0.176779,0,relative_first_pair
1788942812.071333,5.646965,-3.077419,4.111812,-2.818389,-3.058820,4.118901,-2.823895,0.019904,0.005505,-3.067455,4.116048,-2.821004,0.010827,0.002615,-3.067132,4.116156,-2.821280,0.011167,0.002891,-3.067132,4.116156,-2.821280,0.011167,0.002891,0.176068,0,relative_first_pair
1788942812.071333,5.646965,-3.077419,4.111812,-2.818389,-3.058820,4.118901,-2.823895,0.019904,0.005505,-3.067455,4.116048,-2.821004,0.010827,0.002615,-3.075759,4.113281,-2.818389,0.002216,0.000000,-3.075759,4.113281,-2.818389,0.002216,0.000000,0.176068,0,relative_first_pair
1788942812.123498,5.699130,-3.086059,4.108829,-2.815787,-3.058820,4.118901,-2.823895,0.029042,0.008108,-3.067516,4.116029,-2.821292,0.019893,0.005505,-3.084438,4.110361,-2.815787,0.002230,0.000000,-3.084438,4.110361,-2.815787,0.002230,0.000000,0.175233,0,relative_first_pair
1788942812.123498,5.699130,-3.086059,4.108829,-2.815787,-3.084438,4.110360,-2.815787,0.002230,0.000000,-3.067516,4.116029,-2.821292,0.019893,0.005505,-3.084438,4.110361,-2.815787,0.002230,0.000000,-3.084438,4.110361,-2.815787,0.002230,0.000000,0.175233,0,relative_first_pair
1788942812.193350,5.768982,-3.097585,4.104884,-2.811850,-3.084438,4.110360,-2.815787,0.014242,0.003937,-3.067516,4.116029,-2.821292,0.032069,0.009442,-3.096045,4.106415,-2.811850,0.002171,0.000000,-3.096045,4.106415,-2.811850,0.002171,0.000000,0.174403,0,relative_first_pair
1788942812.193350,5.768982,-3.097585,4.104884,-2.811850,-3.084438,4.110360,-2.815787,0.014242,0.003937,-3.096045,4.106414,-2.811850,0.002170,0.000000,-3.096045,4.106415,-2.811850,0.002171,0.000000,-3.096045,4.106415,-2.811850,0.002171,0.000000,0.174403,0,relative_first_pair
1788942812.245941,5.821573,-3.106424,4.101870,-2.808995,-3.084438,4.110360,-2.815787,0.023568,0.006792,-3.093203,4.107385,-2.812932,0.014325,0.003937,-3.104798,4.103405,-2.808995,0.002236,0.000000,-3.104798,4.103405,-2.808995,0.002236,0.000000,0.177560,0,relative_first_pair
1788942812.245941,5.821573,-3.106424,4.101870,-2.808995,-3.104798,4.103404,-2.808995,0.002235,0.000000,-3.093203,4.107385,-2.812932,0.014325,0.003937,-3.104798,4.103405,-2.808995,0.002236,0.000000,-3.104798,4.103405,-2.808995,0.002236,0.000000,0.177560,0,relative_first_pair
1788942812.299497,5.875128,-3.115148,4.098773,-2.806121,-3.104798,4.103404,-2.808995,0.011338,0.002874,-3.113671,4.100325,-2.806121,0.002142,0.000000,-3.113671,4.100325,-2.806121,0.002142,0.000000,-3.113671,4.100325,-2.806121,0.002142,0.000000,0.172857,0,relative_first_pair
1788942812.299497,5.875128,-3.115148,4.098773,-2.806121,-3.104798,4.103404,-2.808995,0.011338,0.002874,-3.113671,4.100325,-2.806121,0.002142,0.000000,-3.113671,4.100325,-2.806121,0.002142,0.000000,-3.113671,4.100325,-2.806121,0.002142,0.000000,0.172857,0,relative_first_pair
1788942812.368369,5.944001,-3.126559,4.094745,-2.802482,-3.104798,4.103404,-2.808995,0.023421,0.006513,-3.116223,4.099434,-2.805356,0.011350,0.002874,-3.113671,4.100325,-2.806121,0.014044,0.003639,-3.113671,4.100325,-2.806121,0.014044,0.003639,0.175711,0,relative_first_pair
1788942812.368369,5.944001,-3.126559,4.094745,-2.802482,-3.125084,4.096322,-2.802482,0.002159,0.000000,-3.116223,4.099434,-2.805356,0.011350,0.002874,-3.125084,4.096323,-2.802482,0.002160,0.000000,-3.125084,4.096323,-2.802482,0.002160,0.000000,0.175711,0,relative_first_pair
1788942812.420397,5.996028,-3.135184,4.091663,-2.799617,-3.125084,4.096322,-2.802482,0.011123,0.002865,-3.133702,4.093269,-2.799617,0.002185,0.000000,-3.133702,4.093269,-2.799617,0.002186,0.000000,-3.133702,4.093269,-2.799617,0.002186,0.000000,0.176044,0,relative_first_pair
1788942812.420397,5.996028,-3.135184,4.091663,-2.799617,-3.125084,4.096322,-2.802482,0.011123,0.002865,-3.133702,4.093269,-2.799617,0.002185,0.000000,-3.133702,4.093269,-2.799617,0.002186,0.000000,-3.133702,4.093269,-2.799617,0.002186,0.000000,0.176044,0,relative_first_pair
1788942812.475814,6.051445,-3.144189,4.088420,-2.796481,-3.125084,4.096322,-2.802482,0.020674,0.006001,-3.134228,4.093081,-2.799346,0.010998,0.002865,-3.142836,4.090002,-2.796481,0.002082,0.000000,-3.142836,4.090002,-2.796481,0.002082,0.000000,0.172704,0,relative_first_pair
1788942812.475814,6.051445,-3.144189,4.088420,-2.796481,-3.125084,4.096322,-2.802482,0.020674,0.006001,-3.134228,4.093081,-2.799346,0.010998,0.002865,-3.142836,4.090002,-2.796481,0.002082,0.000000,-3.142836,4.090002,-2.796481,0.002082,0.000000,0.172704,0,relative_first_pair
1788942812.543682,6.119313,-3.155403,4.084424,-2.792860,-3.125084,4.096322,-2.802482,0.032570,0.009622,-3.136315,4.092338,-2.798860,0.020664,0.006001,-3.154042,4.085950,-2.792860,0.002044,0.000000,-3.154042,4.085950,-2.792860,0.002044,0.000000,0.175415,0,relative_first_pair
1788942812.543682,6.119313,-3.155403,4.084424,-2.792860,-3.154042,4.085950,-2.792860,0.002044,0.000000,-3.136315,4.092338,-2.798860,0.020664,0.006001,-3.154042,4.085950,-2.792860,0.002044,0.000000,-3.154042,4.085950,-2.792860,0.002044,0.000000,0.175415,0,relative_first_pair
1788942812.595456,6.171087,-3.164013,4.081243,-2.790008,-3.154042,4.085950,-2.792860,0.011025,0.002852,-3.162576,4.082833,-2.790008,0.002142,0.000000,-3.154042,4.085950,-2.792860,0.011026,0.002852,-3.154042,4.085950,-2.792860,0.011026,0.002852,0.177275,0,relative_first_pair
1788942812.595456,6.171087,-3.164013,4.081243,-2.790008,-3.154042,4.085950,-2.792860,0.011025,0.002852,-3.162576,4.082833,-2.790008,0.002142,0.000000,-3.162576,4.082833,-2.790008,0.002143,0.000000,-3.162576,4.082833,-2.790008,0.002143,0.000000,0.177275,0,relative_first_pair
1788942812.648472,6.224103,-3.172706,4.077948,-2.787161,-3.154042,4.085950,-2.792860,0.020306,0.005699,-3.162792,4.082754,-2.790012,0.011017,0.002852,-3.171317,4.079612,-2.787161,0.002168,0.000000,-3.171317,4.079612,-2.787161,0.002168,0.000000,0.175347,0,relative_first_pair
1788942812.648472,6.224103,-3.172706,4.077948,-2.787161,-3.154042,4.085950,-2.792860,0.020306,0.005699,-3.162792,4.082754,-2.790012,0.011017,0.002852,-3.171317,4.079612,-2.787161,0.002168,0.000000,-3.171317,4.079612,-2.787161,0.002168,0.000000,0.175347,0,relative_first_pair
1788942812.718258,6.293890,-3.184185,4.073708,-2.784571,-3.154042,4.085950,-2.792860,0.032534,0.008289,-3.165561,4.081745,-2.790270,0.020284,0.005699,-3.182811,4.075342,-2.784571,0.002135,0.000000,-3.182811,4.075342,-2.784571,0.002135,0.000000,0.175359,0,relative_first_pair
1788942812.718258,6.293890,-3.184185,4.073708,-2.784571,-3.182811,4.075342,-2.784571,0.002135,0.000000,-3.165561,4.081745,-2.790270,0.020284,0.005699,-3.182811,4.075342,-2.784571,0.002135,0.000000,-3.182811,4.075342,-2.784571,0.002135,0.000000,0.175359,0,relative_first_pair
1788942812.768730,6.344362,-3.192399,4.070589,-2.782775,-3.182811,4.075342,-2.784571,0.010702,0.001796,-3.165561,4.081745,-2.790270,0.029065,0.007495,-3.191101,4.072241,-2.782775,0.002101,0.000000,-3.191101,4.072241,-2.782775,0.002101,0.000000,0.174084,0,relative_first_pair
1788942812.768730,6.344362,-3.192399,4.070589,-2.782775,-3.182811,4.075342,-2.784571,0.010702,0.001796,-3.191101,4.072241,-2.782775,0.002101,0.000000,-3.191101,4.072241,-2.782775,0.002101,0.000000,-3.191101,4.072241,-2.782775,0.002101,0.000000,0.174084,0,relative_first_pair
1788942812.818972,6.394603,-3.200811,4.067440,-2.780976,-3.182811,4.075342,-2.784571,0.019659,0.003595,-3.191094,4.072244,-2.782772,0.010840,0.001796,-3.199379,4.069128,-2.780976,0.002214,0.000000,-3.199379,4.069128,-2.780976,0.002214,0.000000,0.178780,0,relative_first_pair
1788942812.818972,6.394603,-3.200811,4.067440,-2.780976,-3.182811,4.075342,-2.784571,0.019659,0.003595,-3.191094,4.072244,-2.782772,0.010840,0.001796,-3.199379,4.069128,-2.780976,0.002214,0.000000,-3.199379,4.069128,-2.780976,0.002214,0.000000,0.178780,0,relative_first_pair
1788942812.870992,6.446624,-3.209306,4.064176,-2.779178,-3.182811,4.075342,-2.784571,0.028752,0.005393,-3.191391,4.072133,-2.782773,0.019603,0.003595,-3.199379,4.069128,-2.780976,0.011094,0.001798,-3.207947,4.065888,-2.779178,0.002186,0.000000,0.174941,0,relative_first_pair
1788942812.870992,6.446624,-3.209306,4.064176,-2.779178,-3.207947,4.065888,-2.779178,0.002186,0.000000,-3.191391,4.072133,-2.782773,0.019603,0.003595,-3.207947,4.065888,-2.779178,0.002186,0.000000,-3.207947,4.065888,-2.779178,0.002186,0.000000,0.174941,0,relative_first_pair
1788942812.924143,6.499775,-3.218098,4.060866,-2.777383,-3.207947,4.065888,-2.779178,0.011326,0.001796,-3.216696,4.062562,-2.777383,0.002201,0.000000,-3.207947,4.065888,-2.779178,0.011326,0.001795,-3.216695,4.062562,-2.777383,0.002201,0.000000,0.176744,0,relative_first_pair
1788942812.924143,6.499775,-3.218098,4.060866,-2.777383,-3.207947,4.065888,-2.779178,0.011326,0.001796,-3.216696,4.062562,-2.777383,0.002201,0.000000,-3.216695,4.062562,-2.777383,0.002201,0.000000,-3.216695,4.062562,-2.777383,0.002201,0.000000,0.176744,0,relative_first_pair
1788942812.993389,6.569020,-3.229364,4.056557,-2.774779,-3.207947,4.065888,-2.779178,0.023362,0.004399,-3.219337,4.061553,-2.776575,0.011203,0.001796,-3.228077,4.058206,-2.774779,0.002092,0.000000,-3.228077,4.058206,-2.774779,0.002092,0.000000,0.174191,0,relative_first_pair
1788942812.993389,6.569020,-3.229364,4.056557,-2.774779,-3.228077,4.058206,-2.774779,0.002092,0.000000,-3.219337,4.061553,-2.776575,0.011203,0.001796,-3.228077,4.058206,-2.774779,0.002092,0.000000,-3.228077,4.058206,-2.774779,0.002092,0.000000,0.174191,0,relative_first_pair
1788942813.044438,6.620069,-3.237761,4.053309,-2.772987,-3.228077,4.058206,-2.774779,0.010851,0.001792,-3.236442,4.054984,-2.772987,0.002132,0.000000,-3.228077,4.058206,-2.774779,0.010852,0.001792,-3.228077,4.058206,-2.774779,0.010852,0.001792,0.176356,0,relative_first_pair
1788942813.044438,6.620069,-3.237761,4.053309,-2.772987,-3.228077,4.058206,-2.774779,0.010851,0.001792,-3.236442,4.054984,-2.772987,0.002132,0.000000,-3.236441,4.054984,-2.772987,0.002133,0.000000,-3.236441,4.054984,-2.772987,0.002133,0.000000,0.176356,0,relative_first_pair
1788942813.096622,6.672254,-3.246240,4.049946,-2.770919,-3.228077,4.058206,-2.774779,0.019953,0.003860,-3.236629,4.054911,-2.772710,0.010818,0.001792,-3.244987,4.051673,-2.770919,0.002134,0.000000,-3.244987,4.051673,-2.770919,0.002134,0.000000,0.174802,0,relative_first_pair
1788942813.096622,6.672254,-3.246240,4.049946,-2.770919,-3.228077,4.058206,-2.774779,0.019953,0.003860,-3.236629,4.054911,-2.772710,0.010818,0.001792,-3.244987,4.051673,-2.770919,0.002134,0.000000,-3.244987,4.051673,-2.770919,0.002134,0.000000,0.174802,0,relative_first_pair
1788942813.148587,6.724218,-3.254735,4.046683,-2.769130,-3.228077,4.058206,-2.774779,0.029042,0.005649,-3.236619,4.054916,-2.772991,0.019899,0.003860,-3.244987,4.051673,-2.770919,0.010951,0.001789,-3.244987,4.051673,-2.770919,0.010951,0.001789,0.175130,0,relative_first_pair
1788942813.148587,6.724218,-3.254735,4.046683,-2.769130,-3.253516,4.048350,-2.769130,0.002065,0.000000,-3.236619,4.054916,-2.772991,0.019899,0.003860,-3.253516,4.048350,-2.769130,0.002065,0.000000,-3.253516,4.048350,-2.769130,0.002065,0.000000,0.175130,0,relative_first_pair
1788942813.218581,6.794212,-3.266168,4.042145,-2.766563,-3.253516,4.048350,-2.769130,0.014091,0.002567,-3.264962,4.043861,-2.766563,0.002097,0.000000,-3.253516,4.048350,-2.769130,0.014092,0.002567,-3.253516,4.048350,-2.769130,0.014092,0.002567,0.175729,0,relative_first_pair
1788942813.218581,6.794212,-3.266168,4.042145,-2.766563,-3.253516,4.048350,-2.769130,0.014091,0.002567,-3.264962,4.043861,-2.766563,0.002097,0.000000,-3.264962,4.043861,-2.766563,0.002097,0.000000,-3.264962,4.043861,-2.766563,0.002097,0.000000,0.175729,0,relative_first_pair
1788942813.270914,6.846545,-3.274647,4.038783,-2.764779,-3.253516,4.048350,-2.769130,0.023196,0.004352,-3.262089,4.044991,-2.767346,0.014009,0.002567,-3.273526,4.040481,-2.764779,0.002034,0.000000,-3.273526,4.040481,-2.764779,0.002034,0.000000,0.174306,0,relative_first_pair
1788942813.270914,6.846545,-3.274647,4.038783,-2.764779,-3.273527,4.040480,-2.764779,0.002034,0.000000,-3.262089,4.044991,-2.767346,0.014009,0.002567,-3.273526,4.040481,-2.764779,0.002034,0.000000,-3.273526,4.040481,-2.764779,0.002034,0.000000,0.174306,0,relative_first_pair
1788942813.322380,6.898012,-3.283127,4.035420,-2.762997,-3.273527,4.040480,-2.764779,0.010852,0.001782,-3.281947,4.037140,-2.762997,0.002085,0.000000,-3.281946,4.037140,-2.762997,0.002086,0.000000,-3.281946,4.037140,-2.762997,0.002086,0.000000,0.177241,0,relative_first_pair
1788942813.322380,6.898012,-3.283127,4.035420,-2.762997,-3.273527,4.040480,-2.764779,0.010852,0.001782,-3.281947,4.037140,-2.762997,0.002085,0.000000,-3.281946,4.037140,-2.762997,0.002086,0.000000,-3.281946,4.037140,-2.762997,0.002086,0.000000,0.177241,0,relative_first_pair
1788942813.393247,6.968879,-3.294742,4.030753,-2.760437,-3.273527,4.040480,-2.764779,0.023339,0.004341,-3.285131,4.035871,-2.762219,0.010888,0.001782,-3.293544,4.032510,-2.760438,0.002127,0.000001,-3.293544,4.032510,-2.760438,0.002127,0.000001,0.176630,0,relative_first_pair
1788942813.393247,6.968879,-3.294742,4.030753,-2.760437,-3.293543,4.032510,-2.760437,0.002126,0.000000,-3.285131,4.035871,-2.762219,0.010888,0.001782,-3.293544,4.032510,-2.760438,0.002127,0.000001,-3.293544,4.032510,-2.760438,0.002127,0.000001,0.176630,0,relative_first_pair
1788942813.446461,7.022093,-3.303403,4.027261,-2.758357,-3.293543,4.032510,-2.760437,0.011170,0.002080,-3.302222,4.029021,-2.758357,0.002120,0.000000,-3.293544,4.032510,-2.760438,0.011169,0.002081,-3.293544,4.032510,-2.760438,0.011169,0.002081,0.175501,0,relative_first_pair
1788942813.446461,7.022093,-3.303403,4.027261,-2.758357,-3.293543,4.032510,-2.760437,0.011170,0.002080,-3.302222,4.029021,-2.758357,0.002120,0.000000,-3.302222,4.029022,-2.758357,0.002120,0.000000,-3.302222,4.029022,-2.758357,0.002120,0.000000,0.175501,0,relative_first_pair
1788942813.498494,7.074126,-3.311768,4.023815,-2.756581,-3.293543,4.032510,-2.760437,0.020193,0.003857,-3.302222,4.029021,-2.758357,0.010873,0.001777,-3.310706,4.025593,-2.756581,0.002071,0.000000,-3.310706,4.025593,-2.756581,0.002071,0.000000,0.173873,0,relative_first_pair
1788942813.498494,7.074126,-3.311768,4.023815,-2.756581,-3.293543,4.032510,-2.760437,0.020193,0.003857,-3.302034,4.029098,-2.758661,0.011075,0.002080,-3.310706,4.025593,-2.756581,0.002071,0.000000,-3.310706,4.025593,-2.756581,0.002071,0.000000,0.173873,0,relative_first_pair
1788942813.568347,7.143979,-3.323185,4.019179,-2.754029,-3.293543,4.032510,-2.760437,0.032502,0.006409,-3.304953,4.027920,-2.757886,0.020220,0.003857,-3.310706,4.025593,-2.756581,0.014030,0.002552,-3.310706,4.025593,-2.756581,0.014030,0.002552,0.176404,0,relative_first_pair
1788942813.568347,7.143979,-3.323185,4.019179,-2.754029,-3.322098,4.020959,-2.754029,0.002086,0.000000,-3.304953,4.027920,-2.757886,0.020220,0.003857,-3.322097,4.020959,-2.754029,0.002086,0.000000,-3.322097,4.020959,-2.754029,0.002086,0.000000,0.176404,0,relative_first_pair
1788942813.622947,7.198578,-3.332128,4.015541,-2.751978,-3.322098,4.020959,-2.754029,0.011399,0.002050,-3.331000,4.017314,-2.751978,0.002101,0.000000,-3.322097,4.020959,-2.754029,0.011400,0.002051,-3.322097,4.020959,-2.754029,0.011400,0.002051,0.176815,0,relative_first_pair
1788942813.622947,7.198578,-3.332128,4.015541,-2.751978,-3.322098,4.020959,-2.754029,0.011399,0.002050,-3.331000,4.017314,-2.751978,0.002101,0.000000,-3.331000,4.017314,-2.751979,0.002101,0.000001,-3.331000,4.017314,-2.751979,0.002101,0.000001,0.176815,0,relative_first_pair
1788942813.693668,7.269300,-3.343529,4.010806,-2.749433,-3.322098,4.020959,-2.754029,0.023714,0.004596,-3.333608,4.016243,-2.751483,0.011313,0.002050,-3.342501,4.012575,-2.749433,0.002046,0.000000,-3.342501,4.012575,-2.749433,0.002046,0.000000,0.174563,0,relative_first_pair
1788942813.693668,7.269300,-3.343529,4.010806,-2.749433,-3.342501,4.012574,-2.749433,0.002045,0.000000,-3.333608,4.016243,-2.751483,0.011313,0.002050,-3.342501,4.012575,-2.749433,0.002046,0.000000,-3.342501,4.012575,-2.749433,0.002046,0.000000,0.174563,0,relative_first_pair
1788942813.745767,7.321398,-3.351894,4.007361,-2.747664,-3.342501,4.012574,-2.749433,0.010743,0.001769,-3.350949,4.009072,-2.747664,0.001955,0.000000,-3.350949,4.009072,-2.747664,0.001955,0.000000,-3.350949,4.009072,-2.747664,0.001955,0.000000,0.173654,0,relative_first_pair
