event_index,source_stamp_ns,cycle_status,solver_iterations,primal_residual,dual_residual,max_residual,max_regularization,regularization_count,nonsmooth_jacobian_columns,nonlinear_failure_stage,nonlinear_failure_reason,r1_nonlinear_failure_stage,r1_nonlinear_failure_reason,r2_nonlinear_failure_stage,r2_nonlinear_failure_reason,reason,state_age_s,control_time_age_s,control_time_mode,command_changes_used,command_fallback,current_progress_m,map_x_m,map_y_m,map_yaw_rad,path_curvature_per_m,curvature_source,u_mps,v_mps,r_radps,e_y_m,e_psi_rad,target_speed_mps,steering_command_rad,previous_steering_rate_radps,previous_target_speed_rate_mps2,first_steering_rate_radps,first_target_speed_rate_mps2,published_steering_rad,published_target_speed_mps,abs_curvature_per_m,abs_steering_rad,abs_steering_rate_radps,abs_yaw_rate_radps,lateral_accel_proxy_mps2,nominal_vs_candidate_progress_error_max_m,nominal_vs_candidate_curvature_error_max_per_m,nominal_vs_candidate_left_bound_error_max_m,nominal_vs_candidate_right_bound_error_max_m,minimum_predicted_corridor_slack_m,lateral_accel_proxy_stage,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_nonlinear_objective,r2_nonlinear_objective,r1_min_corridor_slack,r2_min_corridor_slack,r1_solver_iterations,r2_solver_iterations,r1_solve_us,r2_solve_us,total_rti_us,selected_candidate,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,factorization_time_ns,operating_mode,operating_mode_source,steering_reversal
934,1789731635613263104,accepted_optimal,57,0.00952219963,0.00226306915,0.00952219963,0,0,30,,,,,,,,0.001561925,0.001561925,ct2,0,False,22.6340814,0.878995264,2.31778794,-1.39695069,-0.06763876724229334,first_horizon_reference,1.67444861,0.0,0.243888408,0.00555164088,-0.0823376402,1.71869135,0.0393782444,-0.130721748,0.441156596,-0.0113281207,3.0,0.0390950404,1.7936914,0.06763876724229334,0.0393782444,0.0113281207,0.243888408,0.4083786057707129,,,,,,,,,,,,,,,,,,,,,1599.626,,,,,,,,,powered_acceleration_command,candidate_action,False
956,1789731635638804736,accepted_optimal,57,0.00944662094,0.00225138664,0.00944662094,0,0,30,,,,,,,,0.00172972,0.00172972,ct2,0,False,22.6808873,0.883286625,2.27080742,-1.39122977,-0.06539849450714696,first_horizon_reference,1.6659193,0.0,0.227352887,-0.00212813006,-0.0729292557,1.72990656,0.03581772,-0.143773749,0.452869475,0.0163271669,3.0,0.0362259001,1.80490661,0.06539849450714696,0.03581772,0.0163271669,0.227352887,0.37875156236401913,,,,,,,,,,,,,,,,,,,,,2492.413,,,,,,,,,powered_acceleration_command,candidate_action,False
978,1789731635664097536,accepted_optimal,57,0.00932788849,0.00221300125,0.00932788849,0,0,30,,,,,,,,0.001977095,0.001977095,ct2,0,False,22.7203626,0.894910485,2.23349089,-1.38577877,-0.06369073140358618,first_horizon_reference,1.67829907,0.0,0.213107869,-0.000169296138,-0.0647414401,1.74672759,0.0370054692,0.0462067723,0.65438509,0.00992949679,3.0,0.0372537076,1.82172763,0.06369073140358618,0.0370054692,0.00992949679,0.213107869,0.3576587383523818,,,,,,,,,,,,,,,,,,,,,2688.843,,,,,,,,,powered_acceleration_command,candidate_action,False
1000,1789731635688280832,accepted_optimal,57,0.0093755722,0.00222635269,0.0093755722,0,0,30,,,,,,,,0.001577965,0.001577965,ct2,0,False,22.7563738,0.901109056,2.19725047,-1.38085356,-0.06223436363434066,first_horizon_reference,1.6960603,0.0,0.196139529,-0.00303758029,-0.058382757,1.7579416,0.0280294605,-0.351814806,0.439533591,-0.103494219,3.0,0.0254421048,1.83294165,0.06223436363434066,0.0280294605,0.103494219,0.196139529,0.3326644683975987,,,,,,,,,,,,,,,,,,,,,1939.384,,,,,,,,,powered_acceleration_command,candidate_action,False
1022,1789731635713879040,accepted_optimal,57,0.00952959061,0.00226640701,0.00952959061,0,0,30,,,,,,,,0.001353693,0.001353693,ct2,0,False,22.7983537,0.909111001,2.15558696,-1.37642842,-0.0608455771951924,first_horizon_reference,1.6928376,0.0,0.178744927,-0.00541436672,-0.0516116023,1.76354778,0.0255292039,-0.104984075,0.235399455,-0.0123274708,3.0,0.0252210163,1.83854783,0.0608455771951924,0.0255292039,0.0123274708,0.178744927,0.3025861332348552,,,,,,,,,,,,,,,,,,,,,1745.189,,,,,,,,,powered_acceleration_command,candidate_action,False
1044,1789731635738235392,accepted_optimal,57,0.0095448494,0.00227308273,0.0095448494,0,0,30,,,,,,,,0.001717206,0.001717206,ct2,0,False,22.8461958,0.912769162,2.10792264,-1.3715226,-0.059633516639164996,first_horizon_reference,1.72038579,0.0,0.187864363,-0.0133832311,-0.0421021506,1.77476394,0.0222347695,-0.129884541,0.44220224,-0.00808046293,3.0,0.0220327582,1.84976399,0.059633516639164996,0.0222347695,0.00808046293,0.187864363,0.3231991805526018,,,,,,,,,,,,,,,,,,,,,2306.423,,,,,,,,,powered_acceleration_command,candidate_action,False
1066,1789731635764758016,accepted_optimal,57,0.0094192028,0.00224304199,0.0094192028,0,0,30,,,,,,,,0.001982896,0.001982896,ct2,0,False,22.8931874,0.921870592,2.06223693,-1.36790236,-0.05885699521259694,first_horizon_reference,1.70359743,0.0,0.144006282,-0.0154478978,-0.0364935696,1.79158473,0.0238560662,0.0655765235,0.680349827,0.0581583083,3.0,0.0253100246,1.86658478,0.05885699521259694,0.0238560662,0.0581583083,0.144006282,0.2453287319190553,,,,,,,,,,,,,,,,,,,,,2637.045,,,,,,,,,powered_acceleration_command,candidate_action,False
1088,1789731635789033472,accepted_optimal,57,0.00939059258,0.00223636627,0.00939059258,0,0,30,,,,,,,,0.001887457,0.001887457,ct2,0,False,22.9321595,0.933245495,2.02480249,-1.36456049,-0.05838194090054965,first_horizon_reference,1.72496438,0.0,0.131899223,-0.0132157132,-0.0308296923,1.80279982,0.0218395293,-0.0752959698,0.418763041,-0.0450096726,3.0,0.0207142867,1.87779987,0.05838194090054965,0.0218395293,0.0450096726,0.131899223,0.22752146142467677,,,,,,,,,,,,,,,,,,,,,2130.964,,,,,,,,,powered_acceleration_command,candidate_action,False
1110,1789731635814426624,accepted_optimal,57,0.00945806503,0.00224637985,0.00945806503,0,0,30,,,,,,,,0.001791045,0.001791045,ct2,0,False,22.9798274,0.938162109,1.97689804,-1.36145688,-0.0582460139204864,first_horizon_reference,1.75499904,0.0,0.113162972,-0.0196148716,-0.0247333311,1.81401312,0.0146472109,-0.297396898,0.463661522,-0.0660443902,3.0,0.0129961008,1.88901317,0.0582460139204864,0.0146472109,0.0660443902,0.113162972,0.19860090722354687,,,,,,,,,,,,,,,,,,,,,2466.254,,,,,,,,,powered_acceleration_command,candidate_action,False
1132,1789731635840091392,accepted_optimal,57,0.00940942764,0.00223970413,0.00940942764,0,0,30,,,,,,,,0.002025216,0.002025216,ct2,0,False,23.0267076,0.947010738,1.93126471,-1.35837736,-0.05832350669342598,first_horizon_reference,1.73725522,0.0,0.12517795,-0.0215360988,-0.0184106957,1.83083451,0.0171976779,0.10084787,0.665133417,0.0302137658,3.0,0.0179530215,1.90583456,0.05832350669342598,0.0171976779,0.0302137658,0.12517795,0.21746604706639902,,,,,,,,,,,,,,,,,,,,,2273.913,,,,,,,,,powered_acceleration_command,candidate_action,False
1154,1789731635864000768,accepted_optimal,57,0.00934076309,0.00222969055,0.00934076309,0,0,30,,,,,,,,0.002282999,0.002282999,ct2,0,False,23.0679196,0.95849026,1.89218275,-1.35555802,-0.05862814830470636,first_horizon_reference,1.75687993,0.0,0.114376388,-0.0192829017,-0.0133395493,1.84204984,0.0128453718,-0.168082401,0.433126569,-0.105110109,3.0,0.0102176191,1.91704988,0.05862814830470636,0.0128453718,0.105110109,0.114376388,0.20094558054309283,,,,,,,,,,,,,,,,,,,,,1848.904,,,,,,,,,powered_acceleration_command,candidate_action,False
1176,1789731635889700096,accepted_optimal,57,0.00949859619,0.00225973129,0.00949859619,0,0,30,,,,,,,,0.002178053,0.002178053,ct2,0,False,23.1155268,0.964433714,1.84458159,-1.35352343,-0.059034490104491626,first_horizon_reference,1.77611375,0.0,0.0763454288,-0.0242367126,-0.00954299048,1.85326338,0.00568582211,-0.29618293,0.463892192,-0.0735526681,3.0,0.00384700531,1.92826343,0.059034490104491626,0.00568582211,0.0735526681,0.0763454288,0.135598165841326,,,,,,,,,,,,,,,,,,,,,1907.053,,,,,,,,,powered_acceleration_command,candidate_action,False
1198,1789731635914750464,accepted_optimal,57,0.00930929184,0.00220632553,0.00930929184,0,0,30,,,,,,,,0.00264474,0.00264474,ct2,0,False,23.1620811,0.974988347,1.80022784,-1.35120917,-0.05939306541994109,first_horizon_reference,1.79448676,0.0,0.0906218439,-0.0238460433,-0.00393025624,1.86447823,0.00843568984,0.107470326,0.438298851,0.00402585417,3.0,0.00853633601,1.93947828,0.05939306541994109,0.00843568984,0.00402585417,0.0906218439,0.16261969904533677,,,,,,,,,,,,,,,,,,,,,2321.021,,,,,,,,,powered_acceleration_command,candidate_action,False
1222,1789731635940940800,accepted_optimal,57,0.00920557976,0.00219964981,0.00920557976,0,0,30,,,,,,,,0.002695755,0.002695755,ct2,0,False,23.2033548,0.987445141,1.76088064,-1.34940254,-0.05971059888639104,first_horizon_reference,1.80012178,0.0,0.0684271306,-0.0203705374,9.3543953e-05,1.88129747,0.00214171782,-0.24676539,0.659425557,-0.147760719,3.0,-0.00155230029,1.95629752,0.05971059888639104,0.00214171782,0.147760719,0.0684271306,0.12317716813596447,,,,,,,,,,,,,,,,,,,,,2041.225,,,,,,,,,powered_acceleration_command,candidate_action,False
1242,1789731635964795136,accepted_optimal,57,0.00938558578,0.00224304199,0.00938558578,0,0,30,,,,,,,,0.002616857,0.002616857,ct2,0,False,23.2446473,0.997168443,1.72070623,-1.34865451,-0.06002607914890785,first_horizon_reference,1.8112247,0.0,0.0291828867,-0.0196416862,0.00421410147,1.89251447,-0.00504785264,-0.274536967,0.4283261,-0.132482067,3.0,-0.0083599044,1.96751451,0.06002607914890785,0.00504785264,0.132482067,0.0291828867,0.05285676520834149,,,,,,,,,,,,,,,,,,,,,2733.706,,,,,,,,,powered_acceleration_command,candidate_action,False
1264,1789731635989472768,accepted_optimal,57,0.00931882858,0.00221300125,0.00931882858,0,0,30,,,,,,,,0.001980061,0.001980061,ct2,0,False,23.2863817,1.00572995,1.67874398,-1.34734731,-0.06034504408901728,first_horizon_reference,1.82545602,0.0,0.0436046682,-0.0203392748,0.00776190823,1.90372634,-0.00717271632,-0.0891552344,0.470428824,-0.0814693943,3.0,-0.00920945127,1.97872639,0.06034504408901728,0.00717271632,0.0814693943,0.0436046682,0.07959840406579258,,,,,,,,,,,,,,,,,,,,,1950.535,,,,,,,,,powered_acceleration_command,candidate_action,False
1288,1789731636015655424,accepted_optimal,57,0.00925922394,0.00221300125,0.00925922394,0,0,30,,,,,,,,0.001936309,0.001936309,ct2,0,False,23.3343867,1.01751764,1.63219511,-1.34713207,-0.060705575512122,first_horizon_reference,1.85171449,0.0,-0.00736775715,-0.0187475942,0.00975741632,1.91494286,-0.01070398,-0.146791637,0.466261268,-0.0844164714,3.0,-0.0128143914,1.98994291,0.060705575512122,0.01070398,0.0844164714,0.00736775715,0.013642982673456103,,,,,,,,,,,,,,,,,,,,,2951.235,,,,,,,,,powered_acceleration_command,candidate_action,False
1310,1789731636040323584,accepted_optimal,57,0.00938916206,0.00222969055,0.00938916206,0,0,30,,,,,,,,0.001827384,0.001827384,ct2,0,False,23.3775544,1.02763872,1.59006947,-1.34788731,-0.06102779985150593,first_horizon_reference,1.86338305,0.0,-0.0299206078,-0.0177274775,0.0111991782,1.92615521,-0.012278243,-0.0602375753,0.429029137,-0.0514029525,3.0,-0.0135633163,2.00115514,0.06102779985150593,0.012278243,0.0514029525,0.0299206078,0.05575355342021779,,,,,,,,,,,,,,,,,,,,,3017.149,,,,,,,,,powered_acceleration_command,candidate_action,False
1332,1789731636065571328,accepted_optimal,56,0.00999069214,0.0023765564,0.00999069214,0,0,30,,,,,,,,0.001829347,0.001829347,ct2,0,False,23.4208792,1.0366854,1.54777103,-1.34864298,-0.06134687232601338,first_horizon_reference,1.86319745,0.0,-0.0418529436,-0.0176791754,0.0138713224,1.93737137,-0.0155177834,-0.131976604,0.456938654,-0.0752652064,3.0,-0.0173994135,2.0123713,0.06134687232601338,0.0155177834,0.0752652064,0.0418529436,0.07798029779051381,,,,,,,,,,,,,,,,,,,,,2326.522,,,,,,,,,powered_acceleration_command,candidate_action,False
1352,1789731636090208256,accepted_optimal,56,0.00998282433,0.00238656998,0.00998282433,0,0,30,,,,,,,,0.001704663,0.001704663,ct2,0,False,23.4657094,1.0459945,1.50381368,-1.35020253,-0.06168534140693204,first_horizon_reference,1.90643477,0.0,-0.0595091023,-0.0175979789,0.0157472901,1.95419109,-0.016656246,-0.045051761,0.665597439,-0.0435791202,3.0,-0.0177457239,2.02919102,0.06168534140693204,0.016656246,0.0435791202,0.0595091023,0.11345022175620696,,,,,,,,,,,,,,,,,,,,,2356.788,,,,,,,,,powered_acceleration_command,candidate_action,False
1374,1789731636114842624,accepted_optimal,57,0.00924682617,0.00219964981,0.00924682617,0,0,30,,,,,,,,0.001945956,0.001945956,ct2,0,False,23.5150353,1.0510404,1.45496809,-1.35173944,-0.062046025324601406,first_horizon_reference,1.89170206,0.0,-0.0686224848,-0.0225471109,0.015983196,1.96540713,-0.0176978018,-0.0424897298,0.457552731,0.0133393714,3.0,-0.0173643176,2.04040718,0.062046025324601406,0.0176978018,0.0133393714,0.0686224848,0.12981329585847867,,,,,,,,,,,,,,,,,,,,,1863.993,,,,,,,,,powered_acceleration_command,candidate_action,False
1396,1789731636139417088,accepted_optimal,57,0.00926971436,0.00219964981,0.00926971436,0,0,30,,,,,,,,0.002028361,0.002028361,ct2,0,False,23.5577564,1.06065509,1.41352304,-1.3538072,-0.06236111583238178,first_horizon_reference,1.88396442,0.0,-0.0921585038,-0.0214094259,0.016225338,1.97661912,-0.0129164066,0.192315727,0.450965077,0.0715347156,3.0,-0.0111280391,2.05161905,0.06236111583238178,0.0129164066,0.0715347156,0.0921585038,0.1736233421596348,,,,,,,,,,,,,,,,,,,,,1892.536,,,,,,,,,powered_acceleration_command,candidate_action,False
1418,1789731636164465408,accepted_optimal,57,0.00926017761,0.00220632553,0.00926017761,0,0,30,,,,,,,,0.002225962,0.002225962,ct2,0,False,23.6038625,1.07139521,1.36919568,-1.35637642,-0.06270893195569394,first_horizon_reference,1.91314137,0.0,-0.0951644629,-0.019614378,0.0181683414,1.98783576,-0.0135744913,-0.0266810991,0.454762608,-0.0414339826,3.0,-0.0146103408,2.06283569,0.06270893195569394,0.0135744913,0.0414339826,0.0951644629,0.18206307092782018,,,,,,,,,,,,,,,,,,,,,1972.546,,,,,,,,,powered_acceleration_command,candidate_action,False
1440,1789731636189305344,accepted_optimal,56,0.00979828835,0.0023431778,0.00979828835,0,0,30,,,,,,,,0.001896925,0.001896925,ct2,0,False,23.6480812,1.08254147,1.32579103,-1.35895215,-0.06304701856971177,first_horizon_reference,1.94674444,0.0,-0.102181464,-0.017131472,0.0178348888,2.00465631,-0.0165007599,-0.116100907,0.667362213,-0.0756747872,3.0,-0.0183926299,2.07965636,0.06304701856971177,0.0165007599,0.0756747872,0.102181464,0.19892119691306015,,,,,,,,,,,,,,,,,,,,,2108.342,,,,,,,,,powered_acceleration_command,candidate_action,False
1462,1789731636214303488,accepted_optimal,57,0.00919699669,0.00218963623,0.00919699669,0,0,30,,,,,,,,0.002029704,0.002029704,ct2,0,False,23.6966344,1.08936869,1.27791788,-1.36099629,-0.06341282064620674,first_horizon_reference,1.93059623,0.0,-0.0763441697,-0.0195990447,0.017849924,2.01587057,-0.0193329416,-0.115288079,0.456492603,-0.050762292,3.0,-0.020601999,2.09087062,0.06341282064620674,0.0193329416,0.050762292,0.0763441697,0.14738976620530023,,,,,,,,,,,,,,,,,,,,,1975.562,,,,,,,,,powered_acceleration_command,candidate_action,False
1484,1789731636239874304,accepted_optimal,56,0.00989484787,0.00236320496,0.00989484787,0,0,30,,,,,,,,0.0020331,0.0020331,ct2,0,False,23.7417648,1.09946166,1.23409003,-1.36279048,-0.06376937313337688,first_horizon_reference,1.98284483,0.0,-0.079974331,-0.0179569516,0.0195425581,2.02708483,-0.0189186167,0.0164973196,0.446521968,-0.0350710861,3.0,-0.0197953936,2.10208488,0.06376937313337688,0.0189186167,0.0350710861,0.079974331,0.1585766887560587,,,,,,,,,,,,,,,,,,,,,1841.64,,,,,,,,,powered_acceleration_command,candidate_action,False
1506,1789731636263853568,accepted_optimal,56,0.00982570648,0.0023431778,0.00982570648,0,0,30,,,,,,,,0.001669136,0.001669136,ct2,0,False,23.7878612,1.10658162,1.18788323,-1.36512152,-0.06413156409340073,first_horizon_reference,2.00389671,0.0,-0.0986094102,-0.019556893,0.0205702614,2.04390502,-0.0215905644,-0.104449145,0.657518387,-0.0479225442,3.0,-0.0227886289,2.11890507,0.06413156409340073,0.0215905644,0.0479225442,0.0986094102,0.1976030726748204,,,,,,,,,,,,,,,,,,,,,1886.174,,,,,,,,,powered_acceleration_command,candidate_action,False
1528,1789731636288876032,accepted_optimal,56,0.00998711586,0.00238656998,0.00998711586,0,0,30,,,,,,,,0.002156382,0.002156382,ct2,0,False,23.8326311,1.12159598,1.14615088,-1.36795834,-0.06448569618294545,first_horizon_reference,1.9937129,0.0,-0.114233971,-0.0124162324,0.0199506376,2.05512118,-0.0199182127,0.0708139837,0.474936694,-0.0485216565,3.0,-0.0211312547,2.13012123,0.06448569618294545,0.0199182127,0.0485216565,0.114233971,0.2277497416009259,,,,,,,,,,,,,,,,,,,,,1685.497,,,,,,,,,powered_acceleration_command,candidate_action,False
1550,1789731636314673408,accepted_optimal,56,0.00992703438,0.00236988068,0.00992703438,0,0,30,,,,,,,,0.001714982,0.001714982,ct2,0,False,23.881843,1.12857504,1.09654121,-1.3707987,-0.06488328884552834,first_horizon_reference,1.99275208,0.0,-0.112519905,-0.0145070851,0.0204045083,2.06633377,-0.0273508355,-0.291619718,0.439927012,-0.1218815,3.0,-0.0303978734,2.14133382,0.06488328884552834,0.0273508355,0.1218815,0.112519905,0.2242242747301524,,,,,,,,,,,,,,,,,,,,,2273.181,,,,,,,,,powered_acceleration_command,candidate_action,False
1572,1789731636339550976,accepted_optimal,56,0.00993061066,0.00236654282,0.00993061066,0,0,30,,,,,,,,0.0016765,0.0016765,ct2,0,False,23.9285386,1.13931758,1.05101756,-1.3739016,-0.06526925131982633,first_horizon_reference,2.00224209,0.0,-0.128510669,-0.0119895684,0.0206936598,2.08315682,-0.0256961212,0.0652140006,0.663013875,-0.018139381,3.0,-0.0261496063,2.15815687,0.06526925131982633,0.0256961212,0.018139381,0.128510669,0.2573094704858582,,,,,,,,,,,,,,,,,,,,,1834.577,,,,,,,,,powered_acceleration_command,candidate_action,False
1594,1789731636364286464,accepted_optimal,56,0.00984072685,0.0023431778,0.00984072685,0,0,30,,,,,,,,0.002124572,0.002124572,ct2,0,False,23.9782759,1.14551581,1.00256742,-1.37702949,-0.06569117539152823,first_horizon_reference,2.0147202,0.0,-0.120299727,-0.0142982816,0.0195707306,2.09436917,-0.0278870091,-0.0882119387,0.451443911,-0.0367307626,3.0,-0.0288052782,2.16936922,0.06569117539152823,0.0278870091,0.0367307626,0.120299727,0.2423702900413854,,,,,,,,,,,,,,,,,,,,,2148.988,,,,,,,,,powered_acceleration_command,candidate_action,False
1616,1789731636390325248,accepted_optimal,56,0.00996112823,0.00236654282,0.00996112823,0,0,30,,,,,,,,0.002017742,0.002017742,ct2,0,False,24.0250817,1.15462703,0.95648465,-1.38090787,-0.0660910584142263,first_horizon_reference,2.01175928,0.0,-0.164276242,-0.0132028749,0.0204510745,2.10558534,-0.0262326375,0.0656742677,0.445252627,0.0170209631,3.0,-0.0258071125,2.18058538,0.0660910584142263,0.0262326375,0.0170209631,0.164276242,0.3304842543270258,,,,,,,,,,,,,,,,,,,,,1610.096,,,,,,,,,powered_acceleration_command,candidate_action,False
1638,1789731636414244096,accepted_optimal,56,0.00985479355,0.0023431778,0.00985479355,0,0,30,,,,,,,,0.001566975,0.001566975,ct2,0,False,24.0696335,1.16139354,0.911622277,-1.38506892,-0.06649461917864467,first_horizon_reference,2.05104804,0.0,-0.156101003,-0.0140850628,0.018598374,2.12240624,-0.0243763272,0.0716217756,0.648998857,0.0228290483,3.0,-0.0238056015,2.19740629,0.06649461917864467,0.0243763272,0.0228290483,0.156101003,0.3201706562451841,,,,,,,,,,,,,,,,,,,,,1844.205,,,,,,,,,powered_acceleration_command,candidate_action,False
1660,1789731636440215808,accepted_optimal,56,0.00990390778,0.00236320496,0.00990390778,0,0,30,,,,,,,,0.002188973,0.002188973,ct2,0,False,24.1231761,1.16813973,0.859808543,-1.38895897,-0.06697692584761286,first_horizon_reference,2.05446935,0.0,-0.16943261,-0.0159511492,0.0177386068,2.1336205,-0.0237503406,0.026663946,0.47767207,0.0328540988,3.0,-0.0229289886,2.20862055,0.06697692584761286,0.0237503406,0.0328540988,0.16943261,0.34809410413550357,,,,,,,,,,,,,,,,,,,,,2075.79,,,,,,,,,powered_acceleration_command,candidate_action,False
1682,1789731636465092608,accepted_optimal,56,0.00981664658,0.00233983994,0.00981664658,0,0,30,,,,,,,,0.002316021,0.002316021,ct2,0,False,24.1802755,1.17446454,0.803386619,-1.39313635,-0.06751212505316041,first_horizon_reference,2.07892513,0.0,-0.159964174,-0.0187942125,0.0177525654,2.1504426,-0.0199589152,0.142687842,0.633088887,0.0678641796,3.0,-0.01826231,2.22544265,0.06751212505316041,0.0199589152,0.0678641796,0.159964174,0.3325535412282926,,,,,,,,,,,,,,,,,,,,,2208.75,,,,,,,,,powered_acceleration_command,candidate_action,False
1704,1789731636489800960,accepted_optimal,56,0.00979399681,0.00233316422,0.00979399681,0,0,30,,,,,,,,0.001720492,0.001720492,ct2,0,False,24.2171839,1.18806361,0.766974659,-1.39704202,-0.0678680530814396,first_horizon_reference,2.09208679,0.0,-0.15132767,-0.0111453449,0.015443963,2.16726303,-0.0178260785,0.0852987841,0.672701418,-0.029568661,3.0,-0.0185652953,2.24226308,0.0678680530814396,0.0178260785,0.029568661,0.15132767,0.3165906193684793,,,,,,,,,,,,,,,,,,,,,1770.917,,,,,,,,,powered_acceleration_command,candidate_action,False
1726,1789731636514437632,accepted_optimal,57,0.00922369957,0.00220632553,0.00922369957,0,0,30,,,,,,,,0.00178296,0.00178296,ct2,0,False,24.2592318,1.19902201,0.726323079,-1.4007192,-0.06827747138690722,first_horizon_reference,2.10140085,0.0,-0.147207782,-0.00663662888,0.0157050658,2.17287111,-0.0256232098,-0.322960138,0.232288882,-0.177858397,3.0,-0.0300696697,2.24787116,0.06827747138690722,0.0256232098,0.177858397,0.147207782,0.3093425582214147,,,,,,,,,,,,,,,,,,,,,2129.02,,,,,,,,,powered_acceleration_command,candidate_action,False
1748,1789731636539316224,accepted_optimal,56,0.00983858109,0.00233650208,0.00983858109,0,0,30,,,,,,,,0.002183312,0.002183312,ct2,0,False,24.3118145,1.20663841,0.675151671,-1.40386316,-0.06880299091942259,first_horizon_reference,2.09528828,0.0,-0.126217932,-0.00688031176,0.01588111,2.18408298,-0.0301706232,-0.184355184,0.454536796,-0.110136896,3.0,-0.0329240449,2.25908303,0.06880299091942259,0.0301706232,0.110136896,0.126217932,0.264462953645437,,,,,,,,,,,,,,,,,,,,,1764.335,,,,,,,,,powered_acceleration_command,candidate_action,False
