event_index,source_stamp_ns,stage,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_mps,steering_command_rad,previous_steering_rate_radps,previous_target_speed_rate_mps2,steering_rate_radps,target_speed_rate_mps2
145,1789731634560795813,25,22.18585409,0.05495316163,-0.2584506869,1.512567639,0,0.1607937068,1.875000477,0.03902705014,-0.1373204142,3,-0.1562780887,3
145,1789731634560795813,26,22.22332588,0.04512822255,-0.2543129325,1.586924195,0,0.1615878642,1.950000525,0.03512009978,-0.1562780887,3,-0.1613740176,3
145,1789731634560795813,27,22.26264035,0.03499438241,-0.2502158582,1.661308646,0,0.1592379212,2.025000572,0.03108574823,-0.1613740176,3,-0.1522083133,3
145,1789731634560795813,28,22.30375673,0.02459843084,-0.2444819957,1.735714555,0,0.1543674618,2.10000062,0.02728054114,-0.1522083133,3,-0.1333955526,3
145,1789731634560795813,29,22.34672194,0.01404272113,-0.2364323735,1.810137033,0,0.1478027254,2.175000668,0.02394565195,-0.1333955526,3,-0.1155731156,3
145,1789731634560795813,30,22.39162349,0.003416310064,-0.2278940976,1.884572148,0,0.1402088106,2.250000715,0.02105632424,-0.1155731156,3,,
160,1789731634587292951,0,21.80566961,0.1656917483,-0.3013786972,0,0,0,0,0,0,0,0.009883463383,3
160,1789731634587292951,1,21.80566961,0.1656917483,-0.3013786674,0,0,0,0.07500000298,0.000247086602,0.009883463383,3,0.01641263068,3
160,1789731634587292951,2,21.8058031,0.1656498909,-0.3013716936,0.01127937157,0,2.768764261e-06,0.150000006,0.0006574023864,0.01641263068,3,0.02191628329,3
160,1789731634587292951,3,21.80637519,0.1654705405,-0.3013416827,0.03705989942,0,2.383773244e-05,0.2250000089,0.001205309527,0.02191628329,3,0.02814364061,3
160,1789731634587292951,4,21.8076898,0.1650584787,-0.3012720346,0.07401423156,0,9.709828009e-05,0.3000000119,0.001908900565,0.02814364061,3,0.03636744246,3
160,1789731634587292951,5,21.80998122,0.164340511,-0.3011488914,0.1195784956,0,0.0002767338883,0.375,0.00281808665,0.03636744246,3,0.04733046889,3
160,1789731634587292951,6,21.81343022,0.1632605046,-0.3009596467,0.1717770994,0,0.0006434315583,0.4499999881,0.004001348279,0.04733046889,3,0.06122118235,3
160,1789731634587292951,7,21.81817641,0.1617756486,-0.3006919026,0.2290877551,0,0.001311921631,0.5249999762,0.005531877745,0.06122118235,3,0.07769693434,3
160,1789731634587292951,8,21.82432783,0.1598535627,-0.3003320694,0.290337503,0,0.002436311916,0.5999999642,0.007474301383,0.07769693434,3,0.09594592452,3
