s_m,v_ref_mps,kappa_radpm,ax_ref_mps2,ay_ref_mps2,delta_ff_rad,d_left_m,d_right_m,core_bin_id
46.017987,8.699541,0.022203,-7.018823,1.6803677481979502,0.007193647910433312,0.3875,1.4625,s8_k0
46.037986,8.68339,0.022291,-7.227395,1.6807695288368005,0.0072221584291483456,0.3625,1.45,s8_k0
46.057985,8.666729,0.022378,-7.434781,1.6808606227171705,0.007250344953154455,0.3625,1.45,s8_k0
46.077984,8.649555,0.022465,-7.640945,1.6807145201461313,0.007278531465639859,0.3625,1.4375,s8_k0
46.097983,8.63187,0.022583,-7.938227,1.6826408050950925,0.007316761429601576,0.35,1.4375,s8_k0
46.117982,8.613459,0.022793,-8.958533,1.6910508698071143,0.007384797753170866,0.35,1.4375,s8_k0
46.137982,8.592633,0.023001,-8.955224,1.6982406964137196,0.007452186044360583,0.3625,1.45,s8_k0
46.157981,8.571765,0.023209,-8.951028,1.7052848773901568,0.007519574267865652,0.35,1.45,s8_k0
46.17798,8.550855,0.023457,-8.945706,1.7151083127161535,0.00759992167581002,0.3375,1.4375,s8_k0
46.197979,8.529907,0.023754,-8.940437,1.7283247311841283,0.0076961440472382014,0.35,1.4375,s8_k0
46.217978,8.508919,0.02405,-8.935221,1.741260946292892,0.007792042295822892,0.325,1.4375,s8_k0
46.237977,8.487892,0.024346,-8.92983,1.7539907859568038,0.007887940401086266,0.3375,1.425,s8_k0
46.257976,8.466826,0.02465,-8.924354,1.767088062976903,0.007986430195996257,0.3375,1.425,s8_k0
46.277975,8.44572,0.02496,-8.918937,1.7804014505072638,0.008086863708863473,0.3125,1.4125,s8_k0
46.297975,8.424573,0.025269,-8.91358,1.7934276085407217,0.00818697308030175,0.325,1.4375,s8_k1
46.317974,8.403387,0.025577,-8.90823,1.8061687856366357,0.008286758309888361,0.325,1.4375,s8_k1
46.337973,8.382159,0.025886,-8.90293,1.8187656198301596,0.00838686735165884,0.325,1.425,s8_k1
46.357972,8.360891,0.026196,-8.897696,1.831218237830427,0.008487300201984656,0.3125,1.425,s8_k1
46.377971,8.339581,0.026504,-8.892531,1.843316392717389,0.00858708492887265,0.3125,1.425,s8_k1
46.39797,8.318228,0.026811,-8.887266,1.8551312992952311,0.008686545509201733,0.3125,1.4125,s8_k1
46.417969,8.296833,0.027124,-8.882068,1.867146663697909,0.00878794976757082,0.3,1.4125,s8_k1
46.437968,8.275396,0.027436,-8.876944,1.8788770618592041,0.00888902987080677,0.3,1.4125,s8_k1
46.457968,8.253915,0.027748,-8.871871,1.890391126729839,0.0089901097923965,0.3,1.425,s8_k1
46.477967,8.23239,0.028059,-8.866733,1.9016214256004143,0.009090865557051825,0.3125,1.425,s8_k1
46.497966,8.210822,0.028376,-8.861673,1.913041758455449,0.009193564972855789,0.2875,1.4125,s8_k1
46.517965,8.189209,0.028691,-8.856694,1.9241086658146336,0.009295616250717457,0.2875,1.4125,s8_k1
46.537964,8.167551,0.029005,-8.851739,1.9348913352371169,0.00939734336356881,0.3,1.4125,s8_k1
46.557963,8.145848,0.029321,-8.846741,1.9455902530581688,0.009499718223446986,0.3,1.4,s8_k1
46.577962,8.124099,0.02964,-8.841828,1.9562691824117813,0.009603064794568943,0.3125,1.4,s8_k1
46.597961,8.102304,0.029959,-8.837004,1.966728362718035,0.009706411160553671,0.3125,1.3875,s8_k1
46.617961,8.080462,0.030276,-8.832175,1.976837091056151,0.009809109381545998,0.2875,1.3875,s8_k1
46.63796,8.058573,0.030596,-8.827337,1.9869225607724825,0.009912779300120902,0.3,1.3875,s8_k1
46.657959,8.036636,0.030919,-8.822592,1.9969814751174595,0.010017420908088789,0.3,1.4,s8_k1
46.677958,8.014651,0.031241,-8.817942,2.0067540961929153,0.010121738329864563,0.3,1.4,s8_k1
46.697957,7.992617,0.031562,-8.813259,2.016241364467242,0.010225731565220386,0.3125,1.4,s7_k1
46.717956,7.970534,0.031887,-8.808604,2.0257623682612893,0.010331020441094933,0.2875,1.3875,s7_k1
46.737955,7.948401,0.032213,-8.804048,2.0351232283289304,0.010436633052618889,0.2875,1.3875,s7_k1
46.757954,7.926218,0.032538,-8.799594,2.044197630372304,0.010541921467320574,0.3,1.375,s7_k1
46.777954,7.903984,0.032862,-8.795081,2.052986512480477,0.010646885685013143,0.3,1.375,s7_k1
46.797953,7.881699,0.033191,-8.790634,2.061864056391014,0.010753469480796847,0.3,1.375,s7_k1
46.817952,7.859362,0.033521,-8.786292,2.070577791067962,0.010860376994038157,0.3125,1.3625,s7_k1
46.837951,7.836972,0.033849,-8.782057,2.0789422867292098,0.010966636336953653,0.3125,1.3625,s7_k1
46.85795,7.814529,0.034175,-8.777743,2.086960059833666,0.011072247511652911,0.2875,1.3625,s7_k1
46.877949,7.792033,0.034509,-8.773532,2.0952407924260283,0.011180450115431357,0.3,1.35,s7_k1
46.897948,7.769482,0.034841,-8.769431,2.1031717579541565,0.01128800453997128,0.3,1.35,s7_k1
46.917947,7.746876,0.035172,-8.765421,2.110815494672773,0.011395234745413726,0.3,1.35,s7_k1
46.937947,7.724214,0.035502,-8.761348,2.1181729350455933,0.011502140731657697,0.3125,1.3375,s7_k1
46.957946,7.701496,0.035838,-8.757391,2.1256607503852174,0.011610990192952425,0.2875,1.3375,s7_k1
46.977945,7.678721,0.036173,-8.75355,2.1328597798721565,0.011719515423596328,0.2875,1.325,s7_k1
46.997944,7.655889,0.036506,-8.749778,2.1397129036999982,0.011827392468817473,0.3,1.325,s7_k1
47.017943,7.632998,0.036841,-8.745982,2.146454600619735,0.011935917146436296,0.3,1.325,s7_k1
47.037942,7.610048,0.037179,-8.742308,2.1531411274759003,0.012045413401878235,0.3,1.3125,s7_k1
47.057941,7.587039,0.037516,-8.738755,2.159539540104638,0.012154585416336404,0.3125,1.3125,s7_k1
47.07794,7.563969,0.037852,-8.73527,2.1656502104516395,0.012263433189777306,0.3125,1.3125,s7_k1
47.09794,7.540837,0.038189,-8.731829,2.1715877991844694,0.01237260462301956,0.3125,1.3,s7_k1
47.117939,7.517644,0.038527,-8.728512,2.177352299688726,0.012482099710848031,0.325,1.3,s7_k1
47.137938,7.494388,0.038864,-8.725321,2.1828296524839583,0.01259127055072724,0.325,1.3,s7_k1
47.157937,7.471067,0.039199,-8.722225,2.18796439420265,0.012699793194971259,0.325,1.2875,s7_k1
47.177936,7.447682,0.039534,-8.71923,2.1928706142222842,0.012808315540064917,0.3375,1.3125,s7_k1
47.197935,7.424232,0.039869,-8.716361,2.197548213669493,0.012916837583453309,0.3375,1.3125,s7_k1
47.217934,7.400715,0.040202,-8.71362,2.2018869581162677,0.013024711432509549,0.3375,1.3,s7_k1
47.237933,7.37713,0.040533,-8.711021,2.205888832546668,0.013131937090163673,0.35,1.3,s7_k1
47.257933,7.353477,0.040863,-8.708555,2.2096104970841233,0.013238838502621085,0.35,1.3,s7_k1
47.277932,7.329754,0.04119,-8.706217,2.212944847524254,0.01334476778557595,0.35,1.2875,s7_k1
47.297931,7.305961,0.041516,-8.704007,2.216002277599258,0.013450372827643796,0.3625,1.2875,s7_k1
47.31793,7.282096,0.041841,-8.702012,2.2187831318127107,0.013555653629220496,0.3625,1.2875,s7_k1
47.337929,7.258158,0.04216,-8.700166,2.2210249544329623,0.01365899049299392,0.3625,1.275,s7_k1
47.357928,7.234146,0.042476,-8.698446,2.2228909160055466,0.013761355249108542,0.375,1.275,s7_k1
47.377927,7.210058,0.042791,-8.696852,2.224487411924709,0.013863395779076098,0.375,1.275,s7_k1
47.397926,7.185895,0.043104,-8.695578,2.225764995936982,0.013964788146694709,0.375,1.2625,s7_k1
47.417926,7.161653,0.043407,-8.694445,2.2263135031663976,0.014062940868036089,0.3875,1.2625,s7_k1
47.437925,7.137332,0.043707,-8.693434,2.226500493574936,0.014160121513291967,0.3875,1.2625,s7_k1
47.457924,7.112931,0.044005,-8.692551,2.2263796150105377,0.014256654022776602,0.3875,1.25,s7_k1
47.477923,7.088449,0.044302,-8.692117,2.2260031309125754,0.014352862333284411,0.3875,1.25,s7_k1
47.497922,7.063882,0.044582,-8.691796,2.224571757662232,0.014443563527491425,0.4,1.25,s7_k1
47.517921,7.039231,0.04486,-8.691588,2.222847679981254,0.014533616620907536,0.4,1.2375,s7_k1
47.53792,7.014494,0.045136,-8.691553,2.220832298567961,0.014623021617145099,0.4,1.2375,s7_k1
47.557919,6.98967,0.045408,-8.692044,2.2184299404777312,0.014711130660076946,0.4125,1.2375,s6_k1
47.577919,6.964755,0.045658,-8.692635,2.2147696898853213,0.01479211303487307,0.4125,1.225,s6_k1
47.597918,6.93975,0.045907,-8.693325,2.2108870907791878,0.014872771287302723,0.4125,1.225,s6_k1
47.617917,6.914652,0.046154,-8.693956,2.206734076422074,0.01495278149108039,0.425,1.225,s6_k1
47.637916,6.88946,0.046408,-8.694151,2.2027398991229727,0.015035058990827549,0.425,1.2125,s6_k1
47.657915,6.864176,0.046687,-8.694455,2.1997472779661122,0.01512543443502272,0.425,1.2125,s6_k1
47.677914,6.838798,0.046965,-8.694867,2.19651350945282,0.015215485707124443,0.425,1.2125,s6_k1
47.697913,6.813323,0.047242,-8.693815,2.1930383758226264,0.015305212808328535,0.4375,1.2,s6_k1
47.717912,6.787756,0.047598,-8.689489,2.1930127128764827,0.015420529587103868,0.4375,1.2,s6_k1
47.737912,6.762105,0.048132,-8.685345,2.2008869139412957,0.015593503985270004,0.4375,1.2,s6_k1
47.757911,6.736369,0.048663,-8.681382,2.2082620870223866,0.015765505691832434,0.45,1.2,s6_k1
47.77791,6.710546,0.049192,-8.676542,2.2151859873903623,0.015936858630064735,0.45,1.1875,s6_k1
47.797909,6.684638,0.049775,-8.670279,2.224165272884215,0.016125702088049393,0.45,1.1875,s6_k1
47.817908,6.658648,0.050442,-8.664225,2.2364768755842537,0.01634175314042435,0.45,1.1875,s6_k2
47.837907,6.632574,0.051106,-8.655724,2.2482059811530166,0.016556830933516044,0.4625,1.175,s6_k2
47.857906,6.606423,0.051767,-8.636916,2.2593616482651098,0.016770935468070867,0.4625,1.175,s6_k2
47.877905,6.580225,0.052414,-8.6142,2.269492710107459,0.016980503773030488,0.4625,1.175,s6_k2
47.897905,6.553992,0.053043,-8.587213,2.278452047090243,0.0171842403089215,0.4625,1.1625,s6_k2
47.917904,6.527736,0.05367,-8.555546,2.2869504721233045,0.017387327613985763,0.475,1.1625,s6_k2
47.937903,6.501471,0.054294,-8.521386,2.294959881645583,0.017589441785365152,0.475,1.1625,s6_k2
47.957902,6.475205,0.054865,-8.485576,2.3003950707894516,0.01777438794934371,0.475,1.1625,s6_k2
47.977901,6.448944,0.055388,-8.447742,2.3035248142739526,0.017943785908479292,0.4875,1.15,s6_k2
47.9979,6.422693,0.055909,-8.407444,2.306301341177069,0.018112535050262522,0.4875,1.125,s6_k2
48.017899,6.39646,0.056428,-8.367229,2.308734721597125,0.01828063537691751,0.4875,1.125,s6_k2
48.037898,6.370245,0.056893,-8.334552,2.308719155235902,0.018431244618872966,0.4875,1.1125,s6_k2
48.057898,6.344025,0.057321,-8.312647,2.3069784081130256,0.01856986916071623,0.5,1.1125,s6_k2
48.077897,6.317766,0.057746,-8.299436,2.304883500907236,0.018707521328925697,0.5,1.1125,s6_k2
48.097896,6.291439,0.058171,-8.293197,2.302536429063931,0.01884517278811141,0.5,1.1125,s6_k2
48.117895,6.265021,0.058647,-8.285631,2.301923377385973,0.01899934157421257,0.5,1.1,s6_k2
48.137894,6.238516,0.059153,-8.276045,2.3021804505810888,0.01916322588983502,0.5125,1.1,s6_k2
48.157893,6.211928,0.059656,-8.264448,2.302008679610889,0.0193261375389781,0.5125,1.1,s6_k2
48.177892,6.185264,0.060158,-8.250938,2.301494128520212,0.019488724285205615,0.5125,1.0875,s6_k2
48.197891,6.158528,0.060742,-8.351666,2.3037902082151134,0.019677867728543633,0.5125,1.0875,s6_k2
48.217891,6.131347,0.061364,-8.617531,2.3068823815354738,0.019879316901855838,0.55,1.0875,s6_k2
48.23789,6.103173,0.061984,-8.615854,2.308824701880911,0.02008011672274679,0.55,1.0875,s6_k2
48.257889,6.074875,0.062602,-8.613893,2.310270860440656,0.020280267190637136,0.55,1.075,s6_k2
48.277888,6.046451,0.063249,-8.611964,2.312356223664418,0.0204898080910701,0.55,1.05,s6_k2
48.297887,6.017899,0.063906,-8.610278,2.3143627157616895,0.02070258580371983,0.55,1.05,s6_k2
48.317886,5.989216,0.06456,-8.608837,2.3158129275029915,0.020914390066647744,0.5625,1.05,s5_k2
48.337885,5.9604,0.065212,-8.606334,2.31674552044992,0.021125544741996734,0.5625,1.0375,s5_k2
48.357884,5.931453,0.065943,-8.603581,2.320015507942395,0.02136228186835872,0.5625,1.0375,s5_k2
48.377884,5.902373,0.066706,-8.601067,2.3239040970184908,0.02160937976148339,0.5625,1.0375,s5_k2
48.397883,5.873157,0.067467,-8.598794,2.3272048862849677,0.021855827324896455,0.575,1.0375,s5_k2
48.417882,5.843803,0.068228,-8.585728,2.3299884858296527,0.02210227223302676,0.575,1.025,s5_k2
48.437881,5.814346,0.069714,-8.569151,2.3567946653895127,0.022583495914737614,0.575,1.025,s5_k2
48.45788,5.784797,0.071449,-8.553024,2.3909604999885516,0.023145342074661963,0.575,1.025,s5_k2
48.477879,5.755151,0.073172,-8.537376,2.423585644636115,0.023703287804132174,0.575,1.025,s5_k2
48.497878,5.725407,0.074885,-8.455552,2.454751665862375,0.02425798067985723,0.5875,1.0125,s5_k2
48.517877,5.695795,0.080739,-8.34394,2.6193411521860175,0.026153471341166346,0.5875,1.0125,s5_k3
48.537877,5.666422,0.088041,-8.224978,2.826850210692957,0.02851755084493821,0.5875,0.9875,s5_k3
48.557876,5.637318,0.095339,-8.098751,3.0298118532318083,0.030880016779478173,0.5875,0.9875,s5_k3
48.577875,5.608513,0.102638,-7.974758,3.228521199988644,0.033242461599569485,0.5875,0.9875,s5_k4
48.597874,5.580004,0.109507,-7.84963,3.4096586431942315,0.03546539113012806,0.625,0.975,s5_k4
48.617873,5.551799,0.116169,-7.720709,3.5806157656135675,0.03762099711919388,0.625,0.975,s5_k4
48.637872,5.523917,0.122765,-7.588397,3.7460093499449676,0.03975490317499154,0.625,0.975,s5_k4
48.657871,5.496374,0.129289,-7.372999,3.9058371288217404,0.041865159935313326,0.625,0.975,s5_k5
48.67787,5.469481,0.13866,-7.107088,4.148044739281996,0.044895651476486644,0.625,0.9625,s5_k5
48.69787,5.443432,0.149178,-6.817216,4.42028614830005,0.04829608653213925,0.6375,0.9625,s5_k5
48.717869,5.418328,0.159706,-6.5,4.688693196668658,0.05169863554744787,0.6375,0.9625,s5_k6
48.737868,5.394283,0.170252,-6.327057,4.954041913144319,0.05510580116619932,0.6375,0.9625,s5_k6
48.757867,5.370774,0.176374,-6.209345,5.08754566099367,0.057083093715967474,0.6375,0.9625,s5_k7
48.777866,5.347603,0.180938,-6.066949,5.174258264868802,0.058556891314647114,0.6375,0.95,s5_k7
48.797865,5.324865,0.186048,-5.895478,5.275239832878725,0.06020669968149962,0.6375,0.925,s5_k7
48.817864,5.302676,0.191739,-6.387031,5.391388674816777,0.06204370244922345,0.6375,0.925,s5_k7
48.837863,5.278533,0.18087,-7.088744,5.039564646025938,0.05853493474581615,0.65,0.925,s5_k7
48.857863,5.251606,0.160704,-7.653697,4.432114366045542,0.05202111868594682,0.65,0.925,s5_k6
48.877862,5.222378,0.139946,-8.103933,3.816779721957116,0.04531146841254956,0.65,0.925,s5_k5
48.897861,5.191251,0.118731,-8.147972,3.199692042066914,0.03844988476655625,0.65,0.9125,s5_k4
48.91786,5.159766,0.117539,-8.012276,3.129262562255646,0.038064241750785426,0.675,0.9125,s5_k4
48.937859,5.128617,0.126774,-7.875465,3.3345000532643154,0.0410516997606577,0.675,0.9125,s5_k5
48.957858,5.097814,0.135686,-7.739578,3.526168090509376,0.04393397512437009,0.675,0.9125,s5_k5
48.977857,5.06736,0.144237,-7.61027,3.703737499778995,0.04669881176550457,0.675,0.9125,s5_k5
48.997856,5.037235,0.152221,-7.478875,3.8624155354285943,0.049279673541878045,0.675,0.9125,s5_k6
49.017856,5.007454,0.160109,-7.341102,4.014668420854831,0.05182885799385945,0.6875,0.9125,s5_k6
49.037855,4.978048,0.168102,-7.196158,4.165729255683884,0.054411287861337906,0.6875,0.9125,s4_k6
49.057854,4.949054,0.176218,-7.074057,4.316131350643109,0.057032714088753135,0.6875,0.9125,s4_k7
49.077853,4.920384,0.18325,-6.972558,4.436515248141312,0.05930338088602946,0.6875,0.9,s4_k7
49.097852,4.891962,0.189397,-6.8737,4.532514950592066,0.06128777632138755,0.6875,0.9,s4_k7
49.117851,4.86378,0.195415,-6.77796,4.622806785931687,0.06323005957795934,0.6875,0.9,s4_k7
49.13785,4.83583,0.201297,-6.676421,4.707381029350203,0.06512798801527729,0.6875,0.9,s4_k8
49.157849,4.808139,0.207379,-6.567071,4.794229331211265,0.06708995575370014,0.6875,0.9,s4_k8
49.177849,4.780746,0.21372,-6.457139,4.884684366685799,0.06913492238506581,0.6875,0.9,s4_k8
49.197848,4.753657,0.220049,-6.3466,4.972503337691588,0.07117544169334646,0.6875,0.9,s4_k8
49.217847,4.726881,0.226367,-6.244118,5.05780933058804,0.0732118225329057,0.6875,0.9,s4_k9
49.237846,4.700388,0.232389,-6.153803,5.134320614145571,0.07515223258956866,0.6875,0.9,s4_k9
49.257845,4.674132,0.238001,-6.065026,5.199729216424865,0.07696002240377922,0.7125,0.9,s4_k9
49.277844,4.648109,0.243571,-5.977929,5.2623313058036105,0.07875378457589971,0.7125,0.9,s4_k9
49.297843,4.622317,0.249097,-5.893716,5.322160281675264,0.08053287532272439,0.7125,0.9,s4_k9
49.317842,4.596746,0.254545,-5.813357,5.378554632497806,0.0822863540962178,0.7125,0.9,s4_k10
49.337842,4.571384,0.25989,-5.734346,5.43106470493426,0.0840061889085295,0.7125,0.9,s4_k10
49.357841,4.546228,0.265214,-5.656775,5.48149308486775,0.08571877161629747,0.7125,0.9,s4_k10
49.37784,4.521275,0.270518,-5.581907,5.529909377428824,0.08742441982617853,0.7125,0.9,s4_k10
49.397839,4.496516,0.275766,-5.514972,5.575617928622304,0.08911155793968821,0.7125,0.9,s4_k11
49.417838,4.47192,0.280807,-5.449907,5.615597617460524,0.09073167056824324,0.7125,0.9,s4_k11
49.437837,4.447481,0.28583,-5.386834,5.653742337341534,0.09234552332344872,0.7125,0.9,s4_k11
49.457836,4.423191,0.290833,-5.325884,5.690036727832017,0.093952470854703,0.7125,0.9,s4_k11
49.477835,4.399045,0.295815,-5.269574,5.724492640530676,0.09555218981525973,0.7125,0.9,s4_k11
49.497835,4.375022,0.300706,-5.215451,5.755758667300543,0.09712221170159467,0.7125,0.9,s4_k12
49.517834,4.351116,0.305582,-5.163604,5.785342732343336,0.09868694059853012,0.7125,0.9,s4_k12
49.537833,4.327317,0.310442,-5.114185,5.813235196940561,0.10024605274932333,0.7125,0.9,s4_k12
49.557832,4.303617,0.315285,-5.066916,5.8394310930426006,0.1017992249383257,0.7125,0.9125,s4_k12
49.577831,4.280006,0.320122,-5.022078,5.864139286277445,0.10334998112177723,0.7125,0.9125,s4_k12
49.59783,4.256475,0.324947,-4.979942,5.887253081618566,0.10489639323285735,0.7,0.9125,s4_k12
49.617829,4.233011,0.329755,-4.940692,5.908676097999032,0.10643685613050106,0.7,0.9125,s4_k13
49.637828,4.209604,0.334545,-4.900191,5.9283936068776075,0.10797104785207481,0.7,0.9125,s4_k13
49.657828,4.186259,0.339436,-4.859199,5.948535933997434,0.10953706253505656,0.7,0.925,s4_k13
49.677827,4.162981,0.344405,-4.821342,5.968680133764761,0.11112749924736937,0.7,0.925,s4_k13
49.697826,4.139754,0.349352,-4.786844,5.987041972239625,0.11271033381739291,0.7,0.925,s4_k13
49.717825,4.116564,0.354276,-4.750752,6.003596228167827,0.11428524634085521,0.7,0.925,s4_k14
49.737824,4.093419,0.359317,-4.706128,6.0207440774101295,0.11589699090870263,0.7,0.9375,s4_k14
49.757823,4.070361,0.364669,-4.66503,6.04177716006729,0.117607508717984,0.6875,0.9375,s4_k14
49.777822,4.047375,0.369989,-4.627737,6.060880230842952,0.1193071143014871,0.6875,0.9375,s4_k14
49.797821,4.024443,0.375275,-4.594469,6.078006986494944,0.12099517210467503,0.6875,0.9375,s4_k15
49.817821,4.001546,0.380524,-4.562138,6.0930912303285005,0.12267072875790089,0.6875,0.95,s4_k15
49.83782,3.97868,0.385828,-4.534258,6.1076165515051075,0.12436313927693071,0.6875,0.95,s3_k15
49.857819,3.955823,0.391091,-4.51116,6.120001439205907,0.12604175993187597,0.675,0.9625,s3_k15
49.877818,3.93295,0.396309,-4.493185,6.130145539762073,0.12770532330963352,0.675,0.9625,s3_k15
49.897817,3.910035,0.401477,-4.547908,6.137930408446709,0.12935224587242172,0.675,0.9625,s3_k16
49.917816,3.886704,0.404667,-4.632557,6.113089079525936,0.13036847387743675,0.675,0.975,s3_k16
49.937815,3.862793,0.407071,-4.721242,6.073975495718563,0.13113412961755808,0.675,0.975,s3_k16
49.957814,3.838272,0.409436,-4.813825,6.031947062635905,0.13188721329495381,0.6625,0.9875,s3_k16
49.977814,3.813107,0.411759,-4.949495,5.986887329117566,0.13262677651979796,0.6625,0.9875,s3_k16
49.997813,3.787059,0.412691,-5.142883,5.918738332991984,0.1329234522632952,0.6625,1.0,s3_k16
50.017812,3.759802,0.411495,-5.331313,5.816939028537051,0.13254273534312463,0.6625,1.0,s3_k16
50.037811,3.731336,0.410267,-5.514787,5.712093427255447,0.1321517917994633,0.65,1.0125,s3_k16
50.05781,3.70166,0.409007,-5.475625,5.604331199047689,0.1317506185643684,0.65,1.0125,s3_k16
50.077809,3.671957,0.407732,-5.425081,5.497559913738152,0.13134462603361743,0.65,1.025,s3_k16
50.097808,3.64229,0.406925,-5.373269,5.398379542015393,0.13108763412757285,0.6375,1.0375,s3_k16
50.117807,3.612666,0.406058,-5.332369,5.299607363414133,0.1308115156106509,0.6375,1.0375,s3_k16
50.137807,3.583025,0.405133,-5.299121,5.201125064067159,0.13051690337780616,0.6375,1.05,s3_k16
50.157806,3.553324,0.40415,-5.268298,5.10284294210365,0.13020379318663441,0.625,1.0625,s3_k16
50.177805,3.523548,0.404343,-5.233458,5.020076244299164,0.13026527056206819,0.625,1.0625,s3_k16
50.197804,3.493717,0.405151,-5.192101,4.945296797645935,0.13052263659017202,0.6125,1.0625,s3_k16
50.217803,3.463869,0.405877,-5.140205,4.869869908580118,0.13075386895849267,0.625,1.0625,s3_k16
