bag_time,time,status,level,closest_point_dist_m,command_speed_mps,command_steering_rad,drivable_gap_count,emergency_stop,forward_clearance_m,gap_0_deepest_angle,gap_0_end_angle,gap_0_max_clearance,gap_0_mean_clearance,gap_0_mean_clipped_clearance,gap_0_score,gap_0_start_angle,gap_0_weighted_center,gap_0_width,gap_1_deepest_angle,gap_1_end_angle,gap_1_max_clearance,gap_1_mean_clearance,gap_1_mean_clipped_clearance,gap_1_score,gap_1_start_angle,gap_1_weighted_center,gap_1_width,no_path,rate_limited_steering,raw_steering,raw_target_angle,selected_gap_deepest_angle,selected_gap_end_angle,selected_gap_max_clearance,selected_gap_mean_clearance,selected_gap_mean_clipped_clearance,selected_gap_score,selected_gap_start_angle,selected_gap_weighted_center,selected_gap_width,smoothed_target_angle,source_stamp_s,trajectory_collision_free,trajectory_free_distance_m,trajectory_min_clearance_m
1788893918.8561313,1788893918.8559573,gap_selected,b'\x00',0.824057,0.330000,0.000000,2.000000,0.000000,1.500000,0.235624,0.235624,6.604924,1.427904,1.047247,1.726803,-1.396259,-0.362729,1.631883,0.436337,1.444264,8.869755,2.680395,1.406062,1.471833,0.436337,0.889435,1.007928,0.000000,0.000000,0.000000,-0.063553,0.235624,0.235624,6.604924,1.427904,1.047247,1.726803,-1.396259,-0.362729,1.631883,-0.063553,1788893918.795842,1.000000,1.500000,0.117010
1788893918.906933,1788893918.9067943,gap_selected,b'\x00',0.817229,0.330000,0.000000,2.000000,0.000000,1.500000,0.235624,0.235624,6.502184,1.412341,1.041246,1.708031,-1.391896,-0.359049,1.627520,0.436337,1.444264,8.928563,2.708454,1.409979,1.477804,0.436337,0.890673,1.007928,0.000000,0.000000,0.000000,-0.061713,0.235624,0.235624,6.502184,1.412341,1.041246,1.708031,-1.391896,-0.359049,1.627520,-0.061713,1788893918.848821,1.000000,1.500000,0.109231
1788893918.9577801,1788893918.957629,gap_selected,b'\x00',0.810372,0.330000,0.000000,2.000000,0.000000,1.500000,0.239987,0.239987,6.565373,1.408666,1.035734,1.700625,-1.391896,-0.354022,1.631883,0.440700,1.444264,8.861454,2.709279,1.413480,1.475717,0.440700,0.894264,1.003564,0.000000,0.000000,0.000000,-0.057017,0.239987,0.239987,6.565373,1.408666,1.035734,1.700625,-1.391896,-0.354022,1.631883,-0.057017,1788893918.899560,1.000000,1.500000,0.101439
1788893919.0073822,1788893919.0072222,gap_selected,b'\x00',0.803493,0.330000,0.000000,2.000000,0.000000,1.500000,0.239987,0.239987,6.462052,1.391842,1.029002,1.684453,-1.391896,-0.351763,1.631883,0.440700,1.444264,8.920250,2.737739,1.417320,1.481553,0.440700,0.895490,1.003564,0.000000,0.000000,0.000000,-0.055888,0.239987,0.239987,6.462052,1.391842,1.029002,1.684453,-1.391896,-0.351763,1.631883,-0.055888,1788893918.950259,1.000000,1.500000,0.093630
1788893919.0615582,1788893919.0614374,gap_selected,b'\x00',0.796957,0.330000,0.000000,2.000000,0.000000,1.500000,0.239987,0.239987,6.418469,1.382501,1.023896,1.668069,-1.387532,-0.348120,1.627520,0.440700,1.444264,8.934489,2.753273,1.420327,1.486125,0.440700,0.896466,1.003564,0.000000,0.000000,0.000000,-0.054066,0.239987,0.239987,6.418469,1.382501,1.023896,1.668069,-1.387532,-0.348120,1.627520,-0.054066,1788893919.000371,1.000000,1.500000,0.088823
1788893919.1309686,1788893919.130805,gap_selected,b'\x00',0.787274,0.330000,0.000000,2.000000,0.000000,1.500000,0.244351,0.244351,6.529973,1.380555,1.016722,1.656725,-1.387532,-0.342017,1.631883,0.440700,1.448628,8.947265,2.767064,1.423446,1.497065,0.440700,0.899411,1.007928,0.000000,0.000000,0.000000,-0.048833,0.244351,0.244351,6.529973,1.380555,1.016722,1.656725,-1.387532,-0.342017,1.631883,-0.048833,1788893919.071106,1.000000,1.500000,0.081890
1788893919.1812122,1788893919.181066,gap_selected,b'\x00',0.780815,0.330000,0.000000,2.000000,0.000000,1.500000,0.244351,0.244351,6.492626,1.371771,1.011776,1.640851,-1.383169,-0.338384,1.627520,0.440700,1.448628,8.956027,2.780451,1.426274,1.501390,0.440700,0.900339,1.007928,0.000000,0.000000,0.000000,-0.047017,0.244351,0.244351,6.492626,1.371771,1.011776,1.640851,-1.383169,-0.338384,1.627520,-0.047017,1788893919.123257,1.000000,1.500000,0.077009
1788893919.23197,1788893919.2318168,gap_selected,b'\x00',0.774355,0.330000,0.000000,2.000000,0.000000,1.500000,0.244351,0.244351,6.455335,1.361357,1.006130,1.627495,-1.383169,-0.336166,1.627520,0.440700,1.448628,8.964750,2.794767,1.429033,1.505610,0.440700,0.901252,1.007928,0.000000,0.000000,0.000000,-0.045908,0.244351,0.244351,6.455335,1.361357,1.006130,1.627495,-1.383169,-0.336166,1.627520,-0.045908,1788893919.173790,1.000000,1.500000,0.073270
1788893919.2849076,1788893919.2847722,gap_selected,b'\x00',0.767896,0.330000,0.000000,2.000000,0.000000,1.500000,0.244351,0.244351,6.418118,1.351248,1.000474,1.614150,-1.383169,-0.333939,1.627520,0.440700,1.448628,8.973414,2.808502,1.431762,1.509788,0.440700,0.902160,1.007928,0.000000,0.000000,0.000000,-0.044794,0.244351,0.244351,6.418118,1.351248,1.000474,1.614150,-1.383169,-0.333939,1.627520,-0.044794,1788893919.224784,1.000000,1.500000,0.069703
1788893919.3564143,1788893919.3562527,gap_selected,b'\x00',0.758205,0.330000,0.000000,2.000000,0.000000,1.500000,0.244351,0.244351,6.362134,1.336772,0.992633,1.591694,-1.378806,-0.329178,1.623156,0.440700,1.448628,8.986532,2.828909,1.435790,1.515959,0.440700,0.903507,1.007928,0.000000,0.000000,0.000000,-0.042414,0.244351,0.244351,6.362134,1.336772,0.992633,1.591694,-1.378806,-0.329178,1.623156,-0.042414,1788893919.296144,1.000000,1.500000,0.064310
1788893919.4072373,1788893919.4070802,gap_selected,b'\x00',0.751745,0.330000,0.000000,2.000000,0.000000,1.500000,0.244351,0.244351,6.324857,1.326507,0.986945,1.578386,-1.378806,-0.326930,1.623156,0.440700,1.448628,8.995242,2.842362,1.438439,1.520021,0.440700,0.904398,1.007928,0.000000,0.000000,0.000000,-0.041290,0.244351,0.244351,6.324857,1.326507,0.986945,1.578386,-1.378806,-0.326930,1.623156,-0.041290,1788893919.348994,1.000000,1.500000,0.060156
1788893919.4574683,1788893919.4573011,gap_selected,b'\x00',0.745285,0.330000,0.000000,2.000000,0.000000,1.500000,0.244351,0.244351,6.287581,1.317653,0.981973,1.562835,-1.374442,-0.323275,1.618793,0.440700,1.448628,9.003950,2.855816,1.441024,1.523987,0.440700,0.905277,1.007928,0.000000,0.000000,0.000000,-0.039462,0.244351,0.244351,6.287581,1.317653,0.981973,1.562835,-1.374442,-0.323275,1.618793,-0.039462,1788893919.398942,1.000000,1.500000,0.056743
1788893919.5087495,1788893919.508483,gap_selected,b'\x00',0.738825,0.330000,0.000000,2.000000,0.000000,1.500000,0.248714,0.248714,6.417525,1.321108,0.977672,1.558245,-1.374442,-0.318127,1.623156,0.440700,1.452991,9.012588,2.862586,1.442492,1.532547,0.440700,0.907726,1.012291,0.000000,0.000000,0.000000,-0.034706,0.248714,0.248714,6.417525,1.321108,0.977672,1.558245,-1.374442,-0.318127,1.623156,-0.034706,1788893919.449904,1.000000,1.500000,0.052824
1788893919.580405,1788893919.5802288,gap_selected,b'\x00',0.729136,0.330000,0.000000,2.000000,0.000000,1.500000,0.248714,0.248714,6.360165,1.307075,0.969862,1.536210,-1.370079,-0.313309,1.618793,0.440700,1.452991,9.025620,2.883310,1.446210,1.538280,0.440700,0.909004,1.012291,0.000000,0.000000,0.000000,-0.032298,0.248714,0.248714,6.360165,1.307075,0.969862,1.536210,-1.370079,-0.313309,1.618793,-0.032298,1788893919.520953,1.000000,1.500000,0.048157
1788893919.6307504,1788893919.6306164,gap_selected,b'\x00',0.722675,0.330000,0.000000,2.000000,0.000000,1.500000,0.248714,0.248714,6.321855,1.296428,0.964072,1.522823,-1.370079,-0.311025,1.618793,0.440700,1.452991,9.034360,2.896382,1.448622,1.542002,0.440700,0.909842,1.012291,0.000000,0.000000,0.000000,-0.031156,0.248714,0.248714,6.321855,1.296428,0.964072,1.522823,-1.370079,-0.311025,1.618793,-0.031156,1788893919.573287,1.000000,1.500000,0.043312
1788893919.6833143,1788893919.6831686,gap_selected,b'\x00',0.716215,0.330000,0.000000,2.000000,0.000000,1.500000,0.248714,0.248714,6.283550,1.287705,0.959067,1.507460,-1.365716,-0.307353,1.614430,0.440700,1.452991,9.043096,2.909874,1.451056,1.545758,0.440700,0.910688,1.012291,0.000000,0.000000,0.000000,-0.029320,0.248714,0.248714,6.283550,1.287705,0.959067,1.507460,-1.365716,-0.307353,1.614430,-0.029320,1788893919.624124,1.000000,1.500000,0.040612
1788893919.7563403,1788893919.7561538,gap_selected,b'\x00',0.706525,0.330000,0.000000,2.000000,0.000000,1.500000,0.248714,0.248714,6.226015,1.272344,0.950429,1.487655,-1.365716,-0.303898,1.614430,0.440700,1.452991,9.056255,2.930496,1.454540,1.551138,0.440700,0.911913,1.012291,0.000000,0.000000,0.000000,-0.027592,0.248714,0.248714,6.226015,1.272344,0.950429,1.487655,-1.365716,-0.303898,1.614430,-0.027592,1788893919.696423,1.000000,1.500000,0.034091
1788893919.8072147,1788893919.8070543,gap_selected,b'\x00',0.700064,0.330000,0.000000,2.000000,0.000000,1.500000,0.248714,0.248714,6.187885,1.262733,0.945423,1.472468,-1.361352,-0.300218,1.610066,0.440700,1.452991,9.064856,2.943429,1.456805,1.554637,0.440700,0.912719,1.012291,0.000000,0.000000,0.000000,-0.025752,0.248714,0.248714,6.187885,1.262733,0.945423,1.472468,-1.361352,-0.300218,1.610066,-0.025752,1788893919.748751,1.000000,1.500000,0.031511
1788893919.8583972,1788893919.8582149,gap_selected,b'\x00',0.693603,0.330000,0.000000,2.000000,0.000000,1.500000,0.248714,0.248714,6.149499,1.252706,0.939651,1.459344,-1.361352,-0.297896,1.610066,0.445063,1.452991,8.946908,2.930576,1.458876,1.550076,0.445063,0.915860,1.007928,0.000000,0.000000,0.000000,-0.024591,0.248714,0.248714,6.149499,1.252706,0.939651,1.459344,-1.361352,-0.297896,1.610066,-0.024591,1788893919.799806,1.000000,1.500000,0.026565
1788893919.9325197,1788893919.9323645,gap_selected,b'\x00',0.683916,0.330000,0.000000,2.000000,0.000000,1.500000,0.253077,0.253077,6.259658,1.252500,0.933267,1.446253,-1.356989,-0.290112,1.610066,0.445063,1.457354,8.959748,2.942924,1.461198,1.560067,0.445063,0.918665,1.012291,0.000000,0.000000,0.000000,-0.018518,0.253077,0.253077,6.259658,1.252500,0.933267,1.446253,-1.356989,-0.290112,1.610066,-0.018518,1788893919.871113,1.000000,1.500000,0.021492
1788893919.9846716,1788893919.984548,gap_selected,b'\x00',0.677455,0.330000,0.000000,2.000000,0.000000,1.500000,0.253077,0.253077,6.220404,1.241735,0.927516,1.433247,-1.356989,-0.287726,1.610066,0.445063,1.457354,8.968285,2.956002,1.463326,1.563356,0.445063,0.919433,1.012291,0.000000,0.000000,0.000000,-0.017324,0.253077,0.253077,6.220404,1.241735,0.927516,1.433247,-1.356989,-0.287726,1.610066,-0.017324,1788893919.925627,1.000000,1.500000,0.018043
1788893920.0554972,1788893920.0553768,gap_selected,b'\x00',0.667763,0.330000,0.000000,2.000000,0.000000,1.500000,0.253077,0.253077,6.161358,1.227627,0.919653,1.411911,-1.352626,-0.282862,1.605703,0.445063,1.457354,8.981213,2.976018,1.466436,1.568164,0.445063,0.920567,1.012291,0.000000,0.000000,0.000000,-0.014892,0.253077,0.253077,6.161358,1.227627,0.919653,1.411911,-1.352626,-0.282862,1.605703,-0.014892,1788893919.995825,1.000000,1.500000,0.011631
1788893920.1092148,1788893920.1089935,gap_selected,b'\x00',0.661302,0.330000,0.000000,2.000000,0.000000,1.500000,0.253077,0.253077,6.121982,1.218744,0.914633,1.397076,-1.348262,-0.279184,1.601340,0.445063,1.457354,8.989844,2.989134,1.468440,1.571263,0.445063,0.921305,1.012291,0.000000,0.000000,0.000000,-0.013053,0.253077,0.253077,6.121982,1.218744,0.914633,1.397076,-1.348262,-0.279184,1.601340,-0.013053,1788893920.048815,1.000000,1.500000,0.009942
1788893920.1602292,1788893920.160117,gap_selected,b'\x00',0.654845,0.330000,0.000000,2.000000,0.000000,1.500000,0.253077,0.253077,6.082736,1.208284,0.908896,1.384282,-1.348262,-0.276792,1.601340,0.445063,1.457354,8.998380,3.002042,1.470411,1.574312,0.445063,0.922036,1.012291,0.000000,0.000000,0.000000,-0.011857,0.253077,0.253077,6.082736,1.208284,0.908896,1.384282,-1.348262,-0.276792,1.601340,-0.011857,1788893920.100525,1.000000,1.500000,0.004559
1788893920.2355866,1788893920.2354698,gap_selected,b'\x00',0.645156,0.330000,0.000000,2.000000,0.000000,1.500000,0.253077,0.253077,6.023760,1.193954,0.900963,1.363140,-1.343899,-0.271925,1.596976,0.445063,1.457354,9.011259,3.021946,1.473275,1.578746,0.445063,0.923110,1.012291,0.000000,0.000000,0.000000,-0.009424,0.253077,0.253077,6.023760,1.193954,0.900963,1.363140,-1.343899,-0.271925,1.596976,-0.009424,1788893920.171597,1.000000,1.500000,0.001890
1788893920.286466,1788893920.2863312,gap_selected,b'\x00',0.638696,0.183000,0.173109,2.000000,0.000000,1.500000,0.253077,0.253077,5.984528,1.185263,0.895994,1.348682,-1.339536,-0.268233,1.592613,0.445063,1.461718,9.015433,3.027950,1.474374,1.586942,0.445063,0.925518,1.016654,0.000000,0.173109,0.383973,0.685291,0.445063,1.461718,9.015433,3.027950,1.474374,1.586942,0.445063,0.925518,1.016654,0.685291,1788893920.225694,0.000000,1.500000,0.000000
1788893920.3557522,1788893920.3555803,gap_selected,b'\x00',0.629011,0.183000,0.383973,2.000000,0.000000,1.500000,0.257441,0.257441,6.093184,1.183054,0.888978,1.337991,-1.339536,-0.261623,1.596976,0.445063,1.461718,9.020749,3.047186,1.477041,1.591088,0.445063,0.926537,1.016654,0.000000,0.383973,0.383973,0.685800,0.445063,1.461718,9.020749,3.047186,1.477041,1.591088,0.445063,0.926537,1.016654,0.685800,1788893920.296067,0.000000,1.500000,0.000000
1788893920.4106522,1788893920.4105453,gap_selected,b'\x00',0.622551,0.183000,0.383973,2.000000,0.000000,1.500000,0.257441,0.257441,6.052660,1.174116,0.884070,1.323789,-1.335172,-0.257942,1.592613,0.445063,1.461718,9.024334,3.059693,1.478765,1.593769,0.445063,0.927204,1.016654,0.000000,0.383973,0.383973,0.686134,0.445063,1.461718,9.024334,3.059693,1.478765,1.593769,0.445063,0.927204,1.016654,0.686134,1788893920.348975,1.000000,1.500000,0.000702
1788893920.4806702,1788893920.4804242,gap_selected,b'\x00',0.612864,0.183000,0.383973,2.000000,0.000000,1.500000,0.257441,0.257441,5.992115,1.159722,0.876233,1.302143,-1.330809,-0.253066,1.588250,0.445063,1.461718,9.029576,3.078939,1.481290,1.597694,0.445063,0.928189,1.016654,0.000000,0.383973,0.383973,0.686626,0.445063,1.461718,9.029576,3.078939,1.481290,1.597694,0.445063,0.928189,1.016654,0.686626,1788893920.421458,1.000000,1.500000,0.011444
1788893920.531153,1788893920.53098,gap_selected,b'\x00',0.606404,0.183000,0.383973,2.000000,0.000000,1.500000,0.257441,0.257441,5.951634,1.150936,0.871271,1.287081,-1.326446,-0.249425,1.583886,0.445063,1.461718,9.033138,3.092028,1.482888,1.600179,0.445063,0.928820,1.016654,0.000000,0.383973,0.383973,0.686942,0.445063,1.461718,9.033138,3.092028,1.482888,1.600179,0.445063,0.928820,1.016654,0.686942,1788893920.473908,1.000000,1.500000,0.018345
1788893920.5823486,1788893920.5821774,gap_selected,b'\x00',0.599946,0.183000,0.418880,2.000000,0.000000,1.500000,0.257441,0.257441,5.911326,1.140586,0.865540,1.274093,-1.326446,-0.246993,1.583886,0.445063,1.461718,9.036600,3.104756,1.484438,1.602591,0.445063,0.929438,1.016654,0.000000,0.418880,0.418880,0.687251,0.445063,1.461718,9.036600,3.104756,1.484438,1.602591,0.445063,0.929438,1.016654,0.687251,1788893920.523303,0.000000,1.500000,0.000000
1788893920.6332135,1788893920.6330445,gap_selected,b'\x00',0.595289,0.183000,0.418880,2.000000,0.000000,1.500000,0.257441,0.257441,5.882119,1.134445,0.862216,1.262895,-1.322082,-0.244029,1.579523,0.445063,1.461718,9.039225,3.113690,1.485539,1.604302,0.445063,0.929881,1.016654,0.000000,0.418880,0.418880,0.687472,0.445063,1.461718,9.039225,3.113690,1.485539,1.604302,0.445063,0.929881,1.016654,0.687472,1788893920.575322,0.000000,1.500000,0.000000
1788893920.6869564,1788893920.6868453,gap_selected,b'\x00',0.592117,0.183000,0.418880,2.000000,0.000000,1.500000,0.257441,0.257441,5.925409,1.135245,0.860435,1.258833,-1.322082,-0.242812,1.579523,0.440700,1.461718,9.102128,3.133319,1.486086,1.613126,0.440700,0.927747,1.021018,0.000000,0.418880,0.418880,0.684224,0.440700,1.461718,9.102128,3.133319,1.486086,1.613126,0.440700,0.927747,1.021018,0.684224,1788893920.625867,0.000000,1.500000,0.000000
1788893920.756938,1788893920.756725,gap_selected,b'\x00',0.589667,0.183000,0.418880,2.000000,0.000000,1.500000,0.248714,0.248714,5.968494,1.140689,0.861633,1.256212,-1.322082,-0.247786,1.570796,0.431973,1.461718,9.063531,3.110845,1.485255,1.627789,0.431973,0.922701,1.029744,0.000000,0.418880,0.418880,0.677337,0.431973,1.461718,9.063531,3.110845,1.485255,1.627789,0.431973,0.922701,1.029744,0.677337,1788893920.696262,0.000000,1.500000,0.000000
1788893920.8094513,1788893920.8092608,gap_selected,b'\x00',0.589141,0.183000,0.418880,2.000000,0.000000,1.500000,0.235624,0.235624,5.844605,1.135214,0.862601,1.245346,-1.322082,-0.256583,1.557706,0.423247,1.461718,9.029492,3.087182,1.484007,1.641804,0.423247,0.917479,1.038471,0.000000,0.418880,0.418880,0.670363,0.423247,1.461718,9.029492,3.087182,1.484007,1.641804,0.423247,0.917479,1.038471,0.670363,1788893920.749591,0.000000,1.500000,0.000000
1788893920.8830013,1788893920.8828304,gap_selected,b'\x00',0.588719,0.183000,0.383973,2.000000,0.000000,1.500000,0.222534,0.222534,5.912029,1.149039,0.868008,1.240418,-1.317719,-0.264199,1.540253,0.405794,1.461718,9.077409,3.077285,1.482142,1.670866,0.405794,0.907269,1.055924,0.000000,0.383973,0.383973,0.656531,0.405794,1.461718,9.077409,3.077285,1.482142,1.670866,0.405794,0.907269,1.055924,0.656531,1788893920.820861,1.000000,1.500000,0.011244
1788893920.9338298,1788893920.933651,gap_selected,b'\x00',0.588744,0.183000,0.383973,2.000000,0.000000,1.500000,0.213807,0.213807,5.958741,1.157744,0.871273,1.238531,-1.317719,-0.270207,1.531526,0.397067,1.461718,9.042767,3.053684,1.480798,1.684743,0.397067,0.901988,1.064651,0.000000,0.383973,0.383973,0.649527,0.397067,1.461718,9.042767,3.053684,1.480798,1.684743,0.397067,0.901988,1.064651,0.649527,1788893920.875716,1.000000,1.500000,0.004461
1788893920.9847033,1788893920.984515,gap_selected,b'\x00',0.589137,0.183000,0.383973,2.000000,0.000000,1.500000,0.200717,0.200717,5.865115,1.155654,0.873505,1.229923,-1.317719,-0.279396,1.518436,0.383977,1.461718,9.090796,3.049384,1.479341,1.706487,0.383977,0.894280,1.077741,0.000000,0.383973,0.383973,0.639129,0.383977,1.461718,9.090796,3.049384,1.479341,1.706487,0.383977,0.894280,1.077741,0.639129,1788893920.926256,0.000000,1.500000,0.000000
1788893921.0557716,1788893921.0556085,gap_selected,b'\x00',0.590223,0.183000,0.383973,2.000000,0.000000,1.500000,0.183264,0.183264,5.823471,1.161067,0.878428,1.222410,-1.317719,-0.291914,1.500983,0.366524,1.461718,9.105845,3.028593,1.476978,1.734806,0.366524,0.883810,1.095194,0.000000,0.383973,0.383973,0.625167,0.366524,1.461718,9.105845,3.028593,1.476978,1.734806,0.366524,0.883810,1.095194,0.625167,1788893920.996109,0.000000,1.500000,0.000000
1788893921.1067793,1788893921.106594,gap_selected,b'\x00',0.591234,0.183000,0.383973,2.000000,0.000000,1.500000,0.174537,0.174537,5.907271,1.174968,0.883111,1.223177,-1.317719,-0.298354,1.492256,0.357797,1.461718,9.048759,2.998771,1.475274,1.748082,0.357797,0.878353,1.103921,0.000000,0.383973,0.383973,0.618075,0.357797,1.461718,9.048759,2.998771,1.475274,1.748082,0.357797,0.878353,1.103921,0.618075,1788893921.048590,0.000000,1.500000,0.000000
1788893921.1583343,1788893921.1581578,gap_selected,b'\x00',0.592488,0.183000,0.383973,2.000000,0.000000,1.500000,0.161447,0.161447,5.825216,1.174155,0.886154,1.215965,-1.317719,-0.307887,1.479167,0.344707,1.457354,9.091541,2.999627,1.474311,1.764162,0.344707,0.868825,1.112647,0.000000,0.383973,0.383973,0.606766,0.344707,1.457354,9.091541,2.999627,1.474311,1.764162,0.344707,0.868825,1.112647,0.606766,1788893921.099419,0.000000,1.500000,0.000000
1788893921.2097366,1788893921.209556,gap_selected,b'\x00',0.593901,0.183000,0.383973,2.000000,0.000000,1.500000,0.152721,0.152721,5.910427,1.186799,0.890198,1.218671,-1.322082,-0.315683,1.474803,0.335980,1.457354,9.033908,2.969987,1.472514,1.777277,0.335980,0.863314,1.121374,0.000000,0.383973,0.383973,0.599647,0.335980,1.457354,9.033908,2.969987,1.472514,1.777277,0.335980,0.863314,1.121374,0.599647,1788893921.150946,0.000000,1.500000,0.000000
1788893921.2796917,1788893921.2795134,gap_selected,b'\x00',0.596216,0.190000,0.349067,2.000000,0.000000,1.500000,0.135268,0.135268,5.872505,1.194477,0.896218,1.212782,-1.322082,-0.328722,1.457350,0.318527,1.457354,9.047030,2.949124,1.469865,1.805137,0.318527,0.852658,1.138827,0.000000,0.349067,0.349067,0.585592,0.318527,1.457354,9.047030,2.949124,1.469865,1.805137,0.318527,0.852658,1.138827,0.585592,1788893921.221002,1.000000,1.500000,0.016209
1788893921.3302045,1788893921.330054,gap_selected,b'\x00',0.597876,0.190000,0.349067,2.000000,0.000000,1.500000,0.122178,0.122178,5.793908,1.194691,0.899782,1.206303,-1.322082,-0.338500,1.444260,0.305437,1.457354,9.089023,2.943478,1.468067,1.826371,0.305437,0.844724,1.151917,0.000000,0.349067,0.349067,0.575080,0.305437,1.457354,9.089023,2.943478,1.468067,1.826371,0.305437,0.844724,1.151917,0.575080,1788893921.272389,1.000000,1.500000,0.006907
1788893921.38207,1788893921.381911,gap_selected,b'\x00',0.599628,0.190000,0.349067,2.000000,0.000000,1.500000,0.113451,0.113451,5.880129,1.209935,0.905297,1.208170,-1.322082,-0.345360,1.435533,0.296710,1.457354,9.030369,2.914212,1.466115,1.839174,0.296710,0.839120,1.160644,0.000000,0.349067,0.349067,0.567915,0.296710,1.457354,9.030369,2.914212,1.466115,1.839174,0.296710,0.839120,1.160644,0.567915,1788893921.323152,0.000000,1.500000,0.000000
1788893921.4349413,1788893921.4348133,gap_selected,b'\x00',0.601228,0.190000,0.349067,2.000000,0.000000,1.500000,0.104724,0.104724,5.932881,1.221382,0.910124,1.208565,-1.322082,-0.352159,1.426807,0.283621,1.457354,9.093159,2.915001,1.464502,1.860745,0.283621,0.831235,1.173734,0.000000,0.349067,0.349067,0.557428,0.283621,1.457354,9.093159,2.915001,1.464502,1.860745,0.283621,0.831235,1.173734,0.557428,1788893921.374362,0.000000,1.500000,0.000000
