time_s,x_m,y_m,yaw_rad,vx_mps,vy_mps,wz_radps
1788870458.2672632,0.3606,-6.5284,-1.6918717403945713,0.5016,-0.0019,-0.0116
1788870458.3233404,0.3572,-6.5568,-1.6927702170512307,0.5016,-0.0025,-0.0155
1788870458.392297,0.353,-6.5907,-1.6939686478848786,0.5016,-0.0025,-0.0155
1788870458.4510348,0.3493,-6.6206,-1.694586574248561,0.5016,-0.002,-0.0124
1788870458.5173829,0.3452,-6.6529,-1.6951862120896233,0.5016,-0.0016,-0.0101
1788870458.5756438,0.3415,-6.6828,-1.696085914951757,0.5016,-0.002,-0.0124
1788870458.6426666,0.3374,-6.7152,-1.6970048056552134,0.5016,-0.0027,-0.017
1788870458.7012563,0.3336,-6.745,-1.6982054471454502,0.5016,-0.0027,-0.017
1788870458.767234,0.3294,-6.7774,-1.6991062705036695,0.5016,-0.0022,-0.0139
1788870458.8420753,0.3246,-6.8147,-1.7000267541861005,0.5016,-0.0017,-0.0108
1788870458.899244,0.3209,-6.8426,-1.7006277543204948,0.5016,-0.0022,-0.0135
1788870458.9672983,0.3164,-6.8769,-1.7015491059543222,0.5016,-0.0021,-0.0132
1788870459.0254807,0.3125,-6.9063,-1.7024710366809306,0.5016,-0.0027,-0.017
1788870459.0928004,0.3082,-6.9391,-1.7030684120335853,0.5016,-0.0015,-0.0093
1788870459.1668828,0.3032,-6.9764,-1.7039712107598584,0.5016,-0.0019,-0.0116
1788870459.226237,0.2992,-7.0063,-1.7045933280773604,0.5016,-0.0017,-0.0108
1788870459.2922087,0.2948,-7.0386,-1.705777675371953,0.5016,-0.0024,-0.0147
1788870459.3672285,0.2899,-7.0746,-1.7073137328489483,0.4777,-0.0032,-0.0199
1788870459.4241855,0.2861,-7.102,-1.7085402304459556,0.4772,-0.0033,-0.02
1788870459.4927094,0.2815,-7.1348,-1.7097583273812265,0.5001,-0.0032,-0.0201
1788870459.5505395,0.2775,-7.1632,-1.7109915157369935,0.4787,-0.0036,-0.0221
1788870459.6174724,0.2731,-7.1944,-1.7125014351944166,0.4766,-0.0037,-0.0228
1788870459.6748052,0.2692,-7.2217,-1.714033435352572,0.4765,-0.0043,-0.0265
1788870459.742146,0.2646,-7.2533,-1.7158432438087934,0.4765,-0.004,-0.025
1788870459.7995493,0.2605,-7.2807,-1.7174001395712462,0.4765,-0.0045,-0.0279
1788870459.8672106,0.2558,-7.3123,-1.7192169263810557,0.4765,-0.0044,-0.0272
1788870459.9251268,0.2516,-7.3401,-1.7210575285132663,0.4765,-0.0047,-0.0294
1788870459.9922209,0.2469,-7.3712,-1.722899819239339,0.4765,-0.0045,-0.0279
1788870460.0488427,0.2428,-7.3981,-1.724136681791587,0.4766,-0.0038,-0.0235
1788870460.1176236,0.2378,-7.4301,-1.7259818752804574,0.4766,-0.0043,-0.0265
1788870460.174788,0.2334,-7.4579,-1.7274970130561254,0.4766,-0.0039,-0.0243
1788870460.2422783,0.2285,-7.489,-1.7287368170969706,0.4766,-0.0032,-0.0198
1788870460.2987804,0.224,-7.5168,-1.7299774956845342,0.4766,-0.0034,-0.0213
1788870460.367381,0.2188,-7.5489,-1.7309097135962075,0.5,-0.0024,-0.0147
1788870460.425716,0.214,-7.5786,-1.7318233104823284,0.5016,-0.0024,-0.0147
1788870460.4924223,0.2088,-7.6108,-1.732736860041633,0.5017,-0.002,-0.0124
1788870460.5493836,0.2042,-7.6386,-1.7337094439057168,0.479,-0.0035,-0.0214
1788870460.6170611,0.199,-7.6702,-1.7355384719229439,0.4767,-0.0038,-0.0235
1788870460.6744573,0.1943,-7.698,-1.7370840615858132,0.4765,-0.0046,-0.0287
1788870460.7423,0.1891,-7.729,-1.7392718840003596,0.4765,-0.0056,-0.0345
1788870460.7993264,0.1844,-7.7562,-1.7417422332790273,0.4765,-0.0064,-0.0397
1788870460.8670638,0.1789,-7.7877,-1.7442416589678758,0.4765,-0.0062,-0.0382
1788870460.9237235,0.1741,-7.8149,-1.7464113805960895,0.4765,-0.0064,-0.0397
1788870460.9922006,0.1685,-7.8464,-1.7489125987616505,0.4765,-0.0061,-0.0375
1788870461.049512,0.1634,-7.8741,-1.7513943151966445,0.4765,-0.0058,-0.0354
1788870461.1171598,0.1577,-7.905,-1.7535711303767334,0.4765,-0.0055,-0.0338
1788870461.1745803,0.1527,-7.9322,-1.7554709101974595,0.4765,-0.0056,-0.0345
1788870461.2420225,0.1468,-7.9636,-1.7576519548897962,0.4765,-0.0051,-0.0316
1788870461.3006468,0.1414,-7.9917,-1.7598640235609164,0.4765,-0.0064,-0.0397
1788870461.3672616,0.1355,-8.0221,-1.7623870796127392,0.4765,-0.0062,-0.0382
1788870461.4249077,0.1301,-8.0497,-1.7648836838837283,0.4765,-0.0065,-0.0404
1788870461.492381,0.124,-8.0806,-1.7677175261715503,0.4765,-0.0072,-0.0448
1788870461.549857,0.1185,-8.1077,-1.7702198195627643,0.4765,-0.0064,-0.0397
1788870461.6173265,0.1122,-8.139,-1.772446676509755,0.4765,-0.0056,-0.0345
1788870461.6743054,0.1065,-8.1666,-1.7743661972582054,0.4765,-0.0053,-0.0331
1788870461.742233,0.1001,-8.1974,-1.7768759694259115,0.4765,-0.0059,-0.0368
1788870461.7987652,0.0945,-8.224,-1.7791101827375542,0.4765,-0.0066,-0.0417
1788870461.8669758,0.0877,-8.2557,-1.7820006716896788,0.4765,-0.0071,-0.0441
1788870461.9239697,0.0817,-8.2836,-1.7848254917069675,0.4764,-0.0082,-0.0517
1788870461.9917984,0.075,-8.3139,-1.7883471352540676,0.4764,-0.0085,-0.0529
1788870462.067771,0.0672,-8.3488,-1.792498562904518,0.4764,-0.0089,-0.0551
1788870462.1266913,0.0608,-8.3771,-1.795686751011667,0.4764,-0.0083,-0.0515
1788870462.19247,0.0539,-8.4068,-1.7992627411572466,0.4764,-0.0095,-0.0588
1788870462.2515397,0.0474,-8.4342,-1.8028105614474954,0.4764,-0.0097,-0.0603
1788870462.317533,0.0401,-8.4648,-1.806986581394665,0.4763,-0.0103,-0.064
1788870462.392474,0.0316,-8.4995,-1.8118776609094394,0.4763,-0.0104,-0.0647
1788870462.4674995,0.023,-8.5342,-1.817019283727898,0.4763,-0.0109,-0.0676
1788870462.5431166,0.0142,-8.5688,-1.8222500587892525,0.4763,-0.0109,-0.0676
1788870462.6173964,0.0052,-8.6034,-1.8271350671725652,0.4763,-0.0108,-0.0669
1788870462.6930292,-0.004,-8.638,-1.832075830836383,0.4763,-0.0106,-0.0654
1788870462.7673225,-0.0133,-8.6725,-1.8369872674647936,0.4763,-0.0104,-0.0647
1788870462.8260112,-0.0206,-8.6987,-1.84096348959797,0.4533,-0.011,-0.0679
1788870462.8924463,-0.0286,-8.7274,-1.8459815203769758,0.4512,-0.0125,-0.0773
1788870462.951368,-0.0359,-8.7528,-1.8532910741908029,0.427,-0.02,-0.1236
1788870463.017277,-0.0434,-8.7779,-1.8636422655097171,0.4005,-0.0263,-0.1623
1788870463.0747893,-0.0504,-8.8004,-1.8733833377987312,0.3989,-0.0269,-0.1661
1788870463.1423447,-0.0584,-8.8255,-1.8839156056013526,0.399,-0.0258,-0.1593
1788870463.1992638,-0.0709,-8.863,-1.8982028526209094,0.3995,-0.0231,-0.1431
1788870463.2924643,-0.0779,-8.883,-1.9044273114333077,0.4224,-0.0206,-0.1276
1788870463.3513453,-0.0863,-8.9071,-1.9109515009153777,0.4255,-0.017,-0.1053
1788870463.4176018,-0.096,-8.9342,-1.9165152541717985,0.4495,-0.0141,-0.0875
1788870463.4745326,-0.1053,-8.9596,-1.9199800838013017,0.4742,-0.0097,-0.0607
1788870463.5423272,-0.1163,-8.9896,-1.9228013408119133,0.4766,-0.0067,-0.0419
1788870463.6001618,-0.126,-9.0159,-1.9246020888062698,0.4767,-0.0051,-0.0316
1788870463.6673505,-0.137,-9.0454,-1.9270510496470843,0.4767,-0.006,-0.0375
1788870463.7235131,-0.1465,-9.0709,-1.9297754627211299,0.4766,-0.0073,-0.0456
1788870463.791961,-0.1579,-9.1012,-1.9337085236203848,0.4765,-0.0094,-0.0581
1788870463.8486419,-0.1673,-9.1258,-1.9382534153966848,0.4534,-0.013,-0.0805
1788870463.917184,-0.1785,-9.1544,-1.9446720345316098,0.4509,-0.0155,-0.0962
1788870463.992252,-0.1905,-9.1846,-1.9528736415117522,0.4265,-0.0174,-0.1075
1788870464.0495226,-0.1998,-9.2074,-1.9593370246008717,0.4254,-0.0181,-0.1119
1788870464.1170218,-0.2108,-9.2338,-1.9665381447183419,0.4255,-0.0174,-0.1079
1788870464.1743162,-0.2206,-9.2569,-1.9729739203585857,0.4255,-0.0174,-0.1079
1788870464.242507,-0.2317,-9.2827,-1.9802855859857935,0.4254,-0.0182,-0.1125
1788870464.3000693,-0.2418,-9.3057,-1.9872289952118416,0.4254,-0.0184,-0.1139
1788870464.3670576,-0.2533,-9.3313,-1.9945898620493268,0.4255,-0.0181,-0.1119
1788870464.4239528,-0.2632,-9.353,-2.000514597309478,0.4255,-0.0178,-0.1099
1788870464.49215,-0.2756,-9.3796,-2.0085837790835908,0.4255,-0.0183,-0.1132
1788870464.5489867,-0.2862,-9.4019,-2.0154267946159607,0.4254,-0.0194,-0.1201
1788870464.6172707,-0.2986,-9.4276,-2.0236210597447846,0.4254,-0.0193,-0.1198
1788870464.675123,-0.3097,-9.4501,-2.0308479656615166,0.4253,-0.0202,-0.1251
1788870464.7420516,-0.3223,-9.4752,-2.039249320046279,0.4252,-0.0208,-0.129
1788870464.7976236,-0.3334,-9.4968,-2.0471958889844077,0.425,-0.0224,-0.1396
1788870464.867224,-0.3468,-9.5224,-2.056566672142574,0.4249,-0.0225,-0.1396
1788870464.9236507,-0.3576,-9.5426,-2.064738781325446,0.4017,-0.0237,-0.1474
1788870464.9922676,-0.3709,-9.5668,-2.0748587148980917,0.3996,-0.0237,-0.1469
1788870465.050774,-0.3826,-9.5877,-2.0839306338497976,0.3994,-0.0243,-0.1506
1788870465.1172497,-0.3955,-9.6102,-2.0943029488522096,0.3992,-0.0257,-0.1593
1788870465.192389,-0.4107,-9.636,-2.106425205232577,0.399,-0.0264,-0.1636
1788870465.2513714,-0.4231,-9.6565,-2.116470256573581,0.399,-0.0266,-0.1649
1788870465.3171003,-0.4367,-9.6786,-2.1276041013565563,0.3988,-0.0277,-0.1717
1788870465.376474,-0.4495,-9.6988,-2.1379232878424874,0.3988,-0.0279,-0.173
1788870465.4425337,-0.463,-9.7196,-2.150905008140644,0.3738,-0.0322,-0.1989
1788870465.4999616,-0.4747,-9.737,-2.164488863876762,0.3464,-0.0375,-0.2318
1788870465.5670106,-0.4869,-9.7547,-2.1804547254980737,0.3204,-0.0389,-0.2402
1788870465.6246095,-0.4977,-9.7698,-2.1943991629360706,0.3194,-0.039,-0.2411
1788870465.6922538,-0.5105,-9.787,-2.21020835333842,0.3197,-0.0379,-0.2345
1788870465.7490213,-0.5217,-9.8018,-2.2228462131950377,0.3207,-0.0353,-0.2183
1788870465.8174584,-0.5357,-9.8197,-2.2372414026199188,0.3453,-0.0347,-0.2154
1788870465.8743608,-0.5483,-9.8354,-2.2488842154323727,0.348,-0.0319,-0.1959
1788870465.9423013,-0.5638,-9.8543,-2.262397516266464,0.3714,-0.033,-0.2047
1788870466.000963,-0.578,-9.8711,-2.2741597068611927,0.3726,-0.0324,-0.2012
1788870466.0673344,-0.5941,-9.8897,-2.287585031736925,0.3726,-0.0324,-0.2006
1788870466.1250439,-0.6087,-9.9062,-2.2992319744958185,0.3726,-0.0323,-0.2
1788870466.1925116,-0.6252,-9.9244,-2.31256694906756,0.3726,-0.0325,-0.2012
1788870466.250673,-0.6405,-9.9407,-2.3246951844569113,0.3724,-0.0328,-0.2035
1788870466.3175597,-0.6565,-9.9574,-2.3378163174492324,0.3485,-0.032,-0.1982
1788870466.374965,-0.6686,-9.9698,-2.3485225252800124,0.3468,-0.0339,-0.2101
1788870466.442866,-0.6871,-9.9881,-2.3652183900669987,0.346,-0.0361,-0.2237
1788870466.501906,-0.7015,-10.002,-2.3793195404904623,0.3215,-0.0372,-0.2298
1788870466.5674744,-0.7165,-10.016,-2.3947695123789745,0.3196,-0.0388,-0.2401
1788870466.6429894,-0.7332,-10.031,-2.412830114872114,0.2945,-0.0387,-0.2393
1788870466.700956,-0.7463,-10.0424,-2.4275773015040647,0.2932,-0.0402,-0.2487
1788870466.7674794,-0.7602,-10.0541,-2.4442587620732614,0.2683,-0.04,-0.2475
1788870466.8253741,-0.7726,-10.0642,-2.4600661442198124,0.2662,-0.0426,-0.2639
1788870466.8921738,-0.7852,-10.0742,-2.476836627273776,0.2418,-0.041,-0.2539
1788870466.9515474,-0.7969,-10.0831,-2.4930964516280594,0.24,-0.0427,-0.2647
1788870467.017354,-0.8084,-10.0915,-2.5095580640490347,0.2155,-0.0408,-0.2527
1788870467.0777614,-0.819,-10.099,-2.5259194059275454,0.2129,-0.0436,-0.2715
1788870467.1428049,-0.8299,-10.1065,-2.5468442703646432,0.204,-0.0561,-0.3487
1788870467.217674,-0.8428,-10.1148,-2.572870353396304,0.2038,-0.0561,-0.3484
1788870467.2929492,-0.8558,-10.1228,-2.5990870541821267,0.2038,-0.056,-0.3484
1788870467.3681657,-0.8691,-10.1304,-2.625177647180805,0.2039,-0.056,-0.3484
1788870467.4433253,-0.8831,-10.1379,-2.652454132653039,0.2039,-0.056,-0.3485
1788870467.517614,-0.8962,-10.1445,-2.677613090646577,0.2039,-0.056,-0.3485
1788870467.5932338,-0.91,-10.1511,-2.7036589125409383,0.2039,-0.056,-0.3485
1788870467.6676524,-0.924,-10.1573,-2.7298976135258637,0.2039,-0.056,-0.3485
1788870467.742934,-0.9382,-10.1631,-2.7560316043895225,0.2039,-0.056,-0.3485
1788870467.803972,-0.9502,-10.1677,-2.7779646462449725,0.2039,-0.056,-0.3485
1788870467.8674607,-0.9621,-10.172,-2.7996992467956567,0.2039,-0.056,-0.3485
1788870467.9425356,-0.9766,-10.1768,-2.825630691333898,0.2039,-0.056,-0.3485
1788870468.0172355,-0.9913,-10.1812,-2.8519510487505144,0.2039,-0.056,-0.3485
1788870468.091557,-1.006,-10.1853,-2.87800719347037,0.2039,-0.056,-0.3485
1788870468.1673336,-1.0209,-10.1889,-2.9041903817011914,0.204,-0.056,-0.3485
1788870468.2423687,-1.0358,-10.1922,-2.9303843441138855,0.204,-0.056,-0.3485
1788870468.3176465,-1.0508,-10.1951,-2.9565206646440885,0.204,-0.056,-0.3485
1788870468.3932226,-1.0659,-10.1976,-2.9826105104229708,0.204,-0.056,-0.3485
1788870468.4681048,-1.0813,-10.1997,-3.0091003200772706,0.204,-0.056,-0.3485
1788870468.5428674,-1.0963,-10.2014,-3.034957740336275,0.204,-0.056,-0.3485
1788870468.6173286,-1.1115,-10.2027,-3.0611801644759966,0.204,-0.056,-0.3485
1788870468.6937506,-1.127,-10.2036,-3.0875891572081016,0.204,-0.056,-0.3485
1788870468.7678547,-1.1421,-10.2041,-3.113401947849514,0.204,-0.056,-0.3485
1788870468.8421085,-1.1568,-10.2042,-3.1384041900891546,0.204,-0.056,-0.3485
1788870468.9036384,-1.168,-10.204,3.1255750525626667,0.204,-0.056,-0.3485
1788870468.9676158,-1.1829,-10.2035,3.0999760956182087,0.204,-0.056,-0.3485
1788870469.0430884,-1.1986,-10.2025,3.073158837719131,0.204,-0.056,-0.3485
1788870469.1165013,-1.2134,-10.2012,3.0477395789963646,0.204,-0.056,-0.3485
1788870469.1922991,-1.2286,-10.1994,3.021699012935755,0.204,-0.056,-0.3485
1788870469.2676804,-1.2439,-10.1972,2.997250313192582,0.207,-0.0522,-0.3247
1788870469.3426933,-1.2595,-10.1947,2.9747683262470024,0.21,-0.0482,-0.3002
1788870469.4179354,-1.2751,-10.1917,2.9540939570697335,0.2126,-0.0443,-0.2755
1788870469.4916627,-1.2909,-10.1885,2.935414792125065,0.2153,-0.0398,-0.2476
1788870469.5679202,-1.3081,-10.1846,2.9169012172469273,0.2407,-0.0406,-0.2521
1788870469.6423721,-1.3271,-10.18,2.8981625400494644,0.2668,-0.0408,-0.2535
1788870469.7014515,-1.3427,-10.1759,2.883847679014169,0.2684,-0.0384,-0.2386
1788870469.7669096,-1.3606,-10.1709,2.8683283546565894,0.2928,-0.0394,-0.2451
1788870469.8264627,-1.3779,-10.1659,2.8541822814948135,0.2946,-0.0374,-0.2323
1788870469.8923004,-1.397,-10.16,2.839025377071004,0.3187,-0.0385,-0.2393
1788870469.9519753,-1.4155,-10.154,2.8246612841135637,0.32,-0.0381,-0.2365
1788870470.0173564,-1.4349,-10.1474,2.810051650425753,0.3205,-0.0367,-0.2279
1788870470.078431,-1.4537,-10.1407,2.7960297955369686,0.3207,-0.0362,-0.2244
1788870470.142198,-1.4726,-10.1336,2.78241050371181,0.3211,-0.0348,-0.2158
1788870470.2014642,-1.4903,-10.1268,2.7693739955509216,0.3208,-0.0356,-0.2209
1788870470.268297,-1.51,-10.1189,2.7553468456069923,0.3211,-0.0346,-0.2143
1788870470.342292,-1.5321,-10.1095,2.7388460274748216,0.3208,-0.0356,-0.2203
1788870470.402584,-1.5498,-10.1018,2.725985870459813,0.3211,-0.0345,-0.2138
1788870470.4680798,-1.5698,-10.0927,2.711845857917137,0.345,-0.0358,-0.2224
1788870470.5421088,-1.5933,-10.0816,2.6954270906079723,0.3465,-0.0348,-0.2161
1788870470.6178987,-1.6166,-10.0701,2.679416294754081,0.3467,-0.0344,-0.2134
1788870470.6923976,-1.6398,-10.0582,2.6633327541788434,0.3465,-0.0349,-0.2161
1788870470.7678542,-1.6602,-10.0473,2.64583345721839,0.2959,-0.0371,-0.2295
1788870470.8424273,-1.6783,-10.0372,2.6262842613829487,0.267,-0.0421,-0.2605
1788870470.917549,-1.6928,-10.0286,2.6071955820754718,0.2158,-0.0404,-0.2497
1788870470.9928966,-1.7068,-10.0201,2.5878708990715116,0.2144,-0.0409,-0.2531
1788870471.067587,-1.7201,-10.0115,2.5692944199435757,0.2148,-0.0402,-0.2493
1788870471.1433253,-1.736,-10.001,2.5503238916344086,0.2652,-0.0425,-0.2636
1788870471.218342,-1.7536,-9.9888,2.531453809681646,0.2924,-0.0413,-0.2565
1788870471.2927098,-1.7718,-9.9757,2.514271684898419,0.3089,-0.0325,-0.1943
1788870471.3668945,-1.7918,-9.9608,2.498742078962127,0.3456,-0.0349,-0.2171
1788870471.4416108,-1.8136,-9.9441,2.483743993309303,0.372,-0.0324,-0.2014
1788870471.5167334,-1.8367,-9.9259,2.4711410570463843,0.3984,-0.0272,-0.1689
1788870471.5775218,-1.8565,-9.91,2.463481407302858,0.424,-0.0187,-0.1138
1788870471.642616,-1.8776,-9.8929,2.456572777211937,0.4259,-0.017,-0.106
1788870471.7002928,-1.8974,-9.8766,2.451872478449325,0.4493,-0.0132,-0.0826
1788870471.7671442,-1.9215,-9.8565,2.4475168835046843,0.475,-0.0107,-0.0667
1788870471.8418689,-1.9489,-9.8336,2.4424995362896955,0.4766,-0.0104,-0.0647
1788870471.9003897,-1.9708,-9.8151,2.438922906847349,0.4766,-0.01,-0.0625
1788870471.9672914,-1.9935,-9.7957,2.4342565466721355,0.4529,-0.0115,-0.0713
1788870472.0242012,-2.0134,-9.7787,2.4297344807887837,0.4513,-0.0121,-0.0753
1788870472.0921986,-2.0362,-9.7588,2.4239837700134634,0.451,-0.0142,-0.0878
1788870472.149479,-2.0559,-9.7415,2.418719498618287,0.451,-0.0147,-0.0913
1788870472.217298,-2.0784,-9.7214,2.4120453404262667,0.4508,-0.0162,-0.1003
1788870472.275177,-2.0979,-9.7039,2.405994258194317,0.4508,-0.0167,-0.1031
1788870472.3425481,-2.1202,-9.6835,2.3992092067531807,0.4508,-0.0165,-0.1024
1788870472.40166,-2.14,-9.6652,2.3928477061838374,0.4508,-0.0165,-0.102
1788870472.467348,-2.1614,-9.6451,2.3862269830970444,0.4508,-0.0164,-0.1017
1788870472.5424747,-2.1859,-9.6218,2.379020312771341,0.4509,-0.0159,-0.0982
1788870472.604919,-2.2067,-9.6017,2.3728374209292684,0.4509,-0.0151,-0.093
1788870472.6675026,-2.2264,-9.5825,2.367336278164182,0.451,-0.0147,-0.0913
1788870472.7423728,-2.2505,-9.5588,2.360575712434482,0.451,-0.0142,-0.0878
1788870472.8168857,-2.2741,-9.5351,2.3536963927173487,0.4509,-0.0154,-0.0955
1788870472.883541,-2.2922,-9.5169,2.3481581209648263,0.4509,-0.015,-0.092
1788870472.9527078,-2.3142,-9.4942,2.341780338350485,0.451,-0.0148,-0.092
1788870473.0174754,-2.3374,-9.4702,2.3346111672785597,0.4509,-0.0157,-0.0975
1788870473.092328,-2.3606,-9.4456,2.327463695808352,0.4509,-0.0154,-0.0955
1788870473.1676724,-2.3837,-9.4209,2.319993679592513,0.4508,-0.0161,-0.0996
1788870473.2432513,-2.4057,-9.397,2.309524753496219,0.4258,-0.0227,-0.1405
1788870473.30694,-2.4244,-9.3761,2.300844533692382,0.4251,-0.0212,-0.131
1788870473.3671505,-2.4404,-9.3581,2.29090575784139,0.4005,-0.0282,-0.1743
1788870473.443013,-2.459,-9.3364,2.2774693457640636,0.3741,-0.0282,-0.1741
1788870473.5171356,-2.4779,-9.3139,2.26523485879895,0.398,-0.0269,-0.1664
1788870473.5929263,-2.4926,-9.296,2.256240884317397,0.4065,-0.0209,-0.1224
1788870473.667881,-2.516,-9.267,2.245575969988373,0.4399,-0.0172,-0.1062
1788870473.7429388,-2.5357,-9.242,2.2381167299584592,0.4506,-0.0143,-0.0861
1788870473.8177147,-2.5582,-9.2132,2.2312506281162086,0.457,-0.0111,-0.064
1788870473.8785248,-2.5768,-9.189,2.2268554906094575,0.4753,-0.0091,-0.0529
1788870473.9418561,-2.5951,-9.1652,2.2236055711084766,0.4765,-0.0084,-0.0522
1788870474.0173502,-2.6165,-9.1371,2.2204681703669804,0.4766,-0.007,-0.0434
1788870474.0793138,-2.6343,-9.1136,2.2174395472359287,0.4766,-0.0076,-0.0471
1788870474.1428823,-2.6524,-9.0895,2.214989382579777,0.4766,-0.0066,-0.0412
1788870474.2175672,-2.6738,-9.0609,2.2115192993051913,0.4765,-0.0075,-0.0463
1788870474.2762496,-2.6908,-9.0379,2.208286814473626,0.4765,-0.009,-0.0564
1788870474.3421516,-2.7092,-9.013,2.20404062869195,0.4764,-0.0102,-0.0632
1788870474.4027665,-2.7257,-8.9903,2.2000386153659104,0.4532,-0.0106,-0.0657
1788870474.4677782,-2.7427,-8.9669,2.195254933147356,0.4512,-0.0119,-0.0739
1788870474.543037,-2.7624,-8.9393,2.189387638299431,0.451,-0.0131,-0.0808
1788870474.617923,-2.7819,-8.9117,2.1833026709699004,0.451,-0.0131,-0.0808
1788870474.692757,-2.8012,-8.8839,2.176890404229707,0.451,-0.0136,-0.0843
1788870474.767359,-2.8204,-8.856,2.1709323754004863,0.4511,-0.0127,-0.0787
1788870474.8299544,-2.8356,-8.8336,2.166105556225881,0.4511,-0.0135,-0.0841
1788870474.8925617,-2.8522,-8.8089,2.1605176009920193,0.451,-0.0138,-0.0857
1788870474.967639,-2.8707,-8.7811,2.154600846108481,0.4511,-0.0129,-0.0801
1788870475.0421615,-2.8892,-8.7527,2.148363004316396,0.4511,-0.0135,-0.0836
1788870475.1170297,-2.9076,-8.7243,2.1424757569309856,0.4511,-0.0125,-0.0773
1788870475.1780355,-2.9224,-8.7011,2.13756259092133,0.4511,-0.0128,-0.0794
1788870475.242258,-2.9378,-8.6767,2.132230777605718,0.4511,-0.0134,-0.0829
1788870475.3172843,-2.9557,-8.648,2.1263829082786505,0.4511,-0.0125,-0.0773
1788870475.3750691,-2.9694,-8.6257,2.121839010323927,0.4511,-0.013,-0.0808
1788870475.4424446,-2.9852,-8.5998,2.1161141771954286,0.451,-0.0138,-0.0857
1788870475.5017774,-2.9929,-8.5871,2.1101904957515742,0.007,-0.0005,0.0001
1788870475.5673087,-2.9929,-8.5872,2.110175665441315,-0.0022,0.0001,0.0
1788870475.6418579,-2.9929,-8.5873,2.110144207486548,-0.0015,0.0,0.0
1788870475.7008436,-2.9972,-8.5801,2.1003604194066448,0.2219,-0.0393,-0.2468
1788870475.7673604,-3.0046,-8.567,2.0839679634277406,0.24,-0.0422,-0.2608
1788870475.8421967,-3.0132,-8.5511,2.0646180453734146,0.2408,-0.0422,-0.2608
1788870475.8999107,-3.0196,-8.5388,2.0491515825119415,0.2404,-0.0426,-0.2639
1788870475.9669764,-3.0274,-8.5232,2.0319676132572972,0.266,-0.042,-0.2605
1788870476.0269423,-3.0354,-8.5065,2.0180043407271944,0.3172,-0.0384,-0.2387
1788870476.092252,-3.0446,-8.4869,2.0049431062657876,0.346,-0.0333,-0.2072
1788870476.1506426,-3.0539,-8.4664,1.9948768928749439,0.3956,-0.028,-0.1746
1788870476.2170308,-3.065,-8.4413,1.9856608863561163,0.4239,-0.0229,-0.1424
1788870476.2750661,-3.0754,-8.4174,1.980908259666732,0.4503,-0.0104,-0.0612
1788870476.3420534,-3.0877,-8.389,1.977349548872573,0.4754,-0.0083,-0.0521
1788870476.4004228,-3.0992,-8.3623,1.9766276622069348,0.4998,-0.0015,-0.0101
1788870476.4675455,-3.1124,-8.3316,1.9780881224458142,0.4784,0.0045,0.0286
1788870476.541884,-3.1261,-8.3001,1.982124928182402,0.4767,0.0091,0.0559
1788870476.6024745,-3.138,-8.273,1.9856952282453988,0.4766,0.0091,0.0562
1788870476.6673076,-3.1501,-8.2455,1.9890751910097948,0.4765,0.0091,0.0559
1788870476.7256265,-3.1616,-8.2199,1.9923934606041345,0.4751,0.0095,0.0591
1788870476.7922277,-3.1737,-8.1934,2.0005238124499667,0.4277,0.0212,0.1304
