time_s,throttle_command,steering_command
1788870577.4156468,0.01910356618463993,nan
1788870577.4410076,nan,0.05277571082115173
1788870577.441383,0.01910356618463993,nan
1788870577.4692314,nan,0.05277571082115173
1788870577.4692843,0.01910356618463993,nan
1788870577.4905086,nan,0.05602562800049782
1788870577.490596,0.019054409116506577,nan
1788870577.5155518,nan,0.05602562800049782
1788870577.5155845,0.019054409116506577,nan
1788870577.5405777,nan,0.05602562800049782
1788870577.5406184,0.019054409116506577,nan
1788870577.5655308,nan,0.03931127116084099
1788870577.565575,0.019307218492031097,nan
1788870577.5907886,nan,0.03931127116084099
1788870577.5908442,0.019307218492031097,nan
1788870577.615349,nan,0.03931127116084099
1788870577.615427,0.019307218492031097,nan
1788870577.6404884,nan,0.05238066613674164
1788870577.6405196,0.019109539687633514,nan
1788870577.665521,nan,0.05238066613674164
1788870577.6655495,0.019109539687633514,nan
1788870577.6904588,nan,0.03775717318058014
1788870577.6904986,0.019330725073814392,nan
1788870577.715533,nan,0.03775717318058014
1788870577.7155623,0.019330725073814392,nan
1788870577.74051,nan,0.03775717318058014
1788870577.7405367,0.019330725073814392,nan
1788870577.7654462,nan,0.036458712071180344
1788870577.7655191,0.019350364804267883,nan
1788870577.7904859,nan,0.036458712071180344
1788870577.7905107,0.019350364804267883,nan
1788870577.8155386,nan,0.036458712071180344
1788870577.8155751,0.019350364804267883,nan
1788870577.840388,nan,0.03879481926560402
1788870577.8404257,0.01931503228843212,nan
1788870577.8655412,nan,0.03879481926560402
1788870577.8655689,0.01931503228843212,nan
1788870577.8905456,nan,0.03879481926560402
1788870577.8905737,0.01931503228843212,nan
1788870577.9154384,nan,0.041699036955833435
1788870577.9154887,0.01927110366523266,nan
1788870577.940542,nan,0.041699036955833435
1788870577.9405713,0.01927110366523266,nan
1788870577.9653876,nan,0.04364863410592079
1788870577.965424,0.019241616129875183,nan
1788870577.9905658,nan,0.04364863410592079
1788870577.9905944,0.019241616129875183,nan
1788870578.0155275,nan,0.04364863410592079
1788870578.0155602,0.019241616129875183,nan
1788870578.040463,nan,0.04526449739933014
1788870578.0405483,0.019217174500226974,nan
1788870578.0656977,nan,0.04526449739933014
1788870578.0657265,0.019217174500226974,nan
1788870578.0902858,nan,0.05147382616996765
1788870578.090343,0.01912325620651245,nan
1788870578.1154354,nan,0.05147382616996765
1788870578.1154742,0.01912325620651245,nan
1788870578.1405718,nan,0.05147382616996765
1788870578.1406176,0.01912325620651245,nan
1788870578.1655862,nan,0.051941629499197006
1788870578.1657305,0.019116181880235672,nan
1788870578.1905112,nan,0.051941629499197006
1788870578.1905465,0.019116181880235672,nan
1788870578.2155666,nan,0.051941629499197006
1788870578.2155929,0.019116181880235672,nan
1788870578.240427,nan,0.0506729856133461
1788870578.2404537,0.0191353689879179,nan
1788870578.2655172,nan,0.0506729856133461
1788870578.2655456,0.0191353689879179,nan
1788870578.2905939,nan,0.0506729856133461
1788870578.2906609,0.0191353689879179,nan
1788870578.3153758,nan,0.05295272171497345
1788870578.3154032,0.019100887700915337,nan
1788870578.340552,nan,0.05295272171497345
1788870578.3406153,0.019100887700915337,nan
1788870578.3654475,nan,0.05295272171497345
1788870578.3654773,0.019100887700915337,nan
1788870578.3905027,nan,0.04911704361438751
1788870578.3905423,0.019158903509378433,nan
1788870578.4156563,nan,0.04911704361438751
1788870578.4156938,0.019158903509378433,nan
1788870578.440426,nan,0.04406508058309555
1788870578.4404607,0.019235316663980484,nan
1788870578.4657285,nan,0.04406508058309555
1788870578.4658768,0.019235316663980484,nan
1788870578.4907918,nan,0.04406508058309555
1788870578.4908545,0.019235316663980484,nan
1788870578.5155318,nan,0.04573135823011398
1788870578.5156229,0.01921011321246624,nan
1788870578.540482,nan,0.04573135823011398
1788870578.5405161,0.01921011321246624,nan
1788870578.5657246,nan,0.04573135823011398
1788870578.5658069,0.01921011321246624,nan
1788870578.590638,nan,0.03977414220571518
1788870578.5906787,0.019300218671560287,nan
1788870578.6156461,nan,0.03977414220571518
1788870578.6157353,0.019300218671560287,nan
1788870578.6406858,nan,0.03977414220571518
1788870578.6407154,0.019300218671560287,nan
1788870578.6657183,nan,0.03462165594100952
1788870578.665834,0.01937815174460411,nan
1788870578.6907206,nan,0.03462165594100952
1788870578.6908088,0.01937815174460411,nan
1788870578.715765,nan,0.03462165594100952
1788870578.7158022,0.01937815174460411,nan
1788870578.740482,nan,0.03924088552594185
1788870578.7405307,0.019308283925056458,nan
1788870578.765639,nan,0.03924088552594185
1788870578.7656722,0.019308283925056458,nan
1788870578.7906253,nan,0.03924088552594185
1788870578.7906551,0.019308283925056458,nan
1788870578.8155012,nan,0.035987745970487595
1788870578.8155386,0.01935748942196369,nan
1788870578.8406513,nan,0.035987745970487595
1788870578.840681,0.01935748942196369,nan
1788870578.8654566,nan,0.035018451511859894
1788870578.8655322,0.01937215030193329,nan
1788870578.890511,nan,0.035018451511859894
1788870578.8905427,0.01937215030193329,nan
1788870578.9154727,nan,0.035018451511859894
1788870578.9155347,0.01937215030193329,nan
1788870578.9406161,nan,0.04066682234406471
1788870578.940686,0.019286716356873512,nan
1788870578.9657018,nan,0.04066682234406471
1788870578.9657402,0.019286716356873512,nan
1788870578.990579,nan,0.04066682234406471
1788870578.9906123,0.019286716356873512,nan
1788870579.0154872,nan,0.039516743272542953
1788870579.0155225,0.01930411159992218,nan
1788870579.0404985,nan,0.039516743272542953
1788870579.0405285,0.01930411159992218,nan
1788870579.0652232,nan,0.039715588092803955
1788870579.065292,0.019301103428006172,nan
1788870579.0905004,nan,0.039715588092803955
1788870579.090543,0.019301103428006172,nan
1788870579.115525,nan,0.039715588092803955
1788870579.1155922,0.019301103428006172,nan
1788870579.1405048,nan,0.03621349111199379
1788870579.1406348,0.01935407519340515,nan
1788870579.1655447,nan,0.03621349111199379
1788870579.1655858,0.01935407519340515,nan
1788870579.190598,nan,0.03621349111199379
1788870579.190639,0.01935407519340515,nan
1788870579.2154033,nan,0.03994958847761154
1788870579.2154317,0.019297564402222633,nan
1788870579.240487,nan,0.03994958847761154
1788870579.240513,0.019297564402222633,nan
1788870579.2655575,nan,0.03994958847761154
1788870579.2655904,0.019297564402222633,nan
1788870579.2904367,nan,0.03628776594996452
1788870579.2905934,0.019352952018380165,nan
1788870579.3154545,nan,0.03628776594996452
1788870579.3154826,0.019352952018380165,nan
1788870579.3406496,nan,0.03628776594996452
1788870579.3406796,0.019352952018380165,nan
1788870579.3654206,nan,0.032661229372024536
1788870579.3654447,0.019407805055379868,nan
1788870579.3905036,nan,0.032661229372024536
1788870579.3905354,0.019407805055379868,nan
1788870579.4154217,nan,0.03646588698029518
1788870579.415448,0.019350256770849228,nan
1788870579.440786,nan,0.03646588698029518
1788870579.4408362,0.019350256770849228,nan
1788870579.465486,nan,0.03646588698029518
1788870579.4655132,0.019350256770849228,nan
1788870579.490444,nan,0.03521331027150154
1788870579.4905295,0.019369203597307205,nan
1788870579.5154681,nan,0.03521331027150154
1788870579.5155022,0.019369203597307205,nan
1788870579.5408006,nan,0.03521331027150154
1788870579.5408506,0.019369203597307205,nan
1788870579.5660315,nan,0.024648940190672874
1788870579.566063,0.019528992474079132,nan
1788870579.5906034,nan,0.024648940190672874
1788870579.5906432,0.019528992474079132,nan
1788870579.615299,nan,0.019399596378207207
1788870579.6153266,0.0196083914488554,nan
1788870579.6404765,nan,0.019399596378207207
1788870579.6405036,0.0196083914488554,nan
1788870579.6660278,nan,0.019399596378207207
1788870579.6660604,0.0196083914488554,nan
1788870579.6904135,nan,0.029546169564127922
1788870579.6904795,0.019454920664429665,nan
1788870579.7155395,nan,0.029546169564127922
1788870579.7155728,0.019454920664429665,nan
1788870579.7404287,nan,0.029546169564127922
1788870579.7404609,0.019454920664429665,nan
1788870579.7654645,nan,0.025060530751943588
1788870579.7654939,0.019522767513990402,nan
1788870579.7905664,nan,0.025060530751943588
1788870579.7905989,0.019522767513990402,nan
1788870579.8154297,nan,0.025997653603553772
1788870579.8154633,0.019508592784404755,nan
1788870579.840457,nan,0.025997653603553772
1788870579.8404903,0.019508592784404755,nan
1788870579.8656096,nan,0.025997653603553772
1788870579.8656783,0.019508592784404755,nan
1788870579.8906345,nan,0.025280700996518135
1788870579.890668,0.019519437104463577,nan
1788870579.9154942,nan,0.025280700996518135
1788870579.9155164,0.019519437104463577,nan
1788870579.940493,nan,0.024347586557269096
1788870579.940529,0.01953355222940445,nan
1788870579.9654887,nan,0.024347586557269096
1788870579.9655247,0.01953355222940445,nan
1788870579.9912722,nan,0.024347586557269096
1788870579.991303,0.01953355222940445,nan
1788870580.0155275,nan,0.02316410094499588
1788870580.0155604,0.01955145224928856,nan
1788870580.040521,nan,0.02316410094499588
1788870580.0405562,0.01955145224928856,nan
1788870580.065671,nan,0.02316410094499588
1788870580.0657055,0.01955145224928856,nan
1788870580.0905817,nan,0.022169271484017372
1788870580.090625,0.019566498696804047,nan
1788870580.1156032,nan,0.022169271484017372
1788870580.1156402,0.019566498696804047,nan
1788870580.1405587,nan,0.021429596468806267
1788870580.1405985,0.019577687606215477,nan
1788870580.165949,nan,0.021429596468806267
1788870580.1659875,0.019577687606215477,nan
1788870580.1907713,nan,0.021429596468806267
1788870580.1909,0.019577687606215477,nan
1788870580.2156372,nan,0.02906552143394947
1788870580.2156901,0.019462190568447113,nan
1788870580.2415671,nan,0.02906552143394947
1788870580.2415977,0.019462190568447113,nan
1788870580.2657373,nan,0.02906552143394947
1788870580.265777,0.019462190568447113,nan
1788870580.290515,nan,0.03147432208061218
1788870580.290551,0.019425757229328156,nan
1788870580.3156738,nan,0.03147432208061218
1788870580.3157225,0.019425757229328156,nan
1788870580.3405979,nan,0.03147432208061218
1788870580.3406281,0.019425757229328156,nan
1788870580.365748,nan,0.032143279910087585
1788870580.3657894,0.019415637478232384,nan
1788870580.3907826,nan,0.032143279910087585
1788870580.3909159,0.019415637478232384,nan
1788870580.4156976,nan,0.032143279910087585
1788870580.4157288,0.019415637478232384,nan
1788870580.4406042,nan,0.02923145703971386
1788870580.4406838,0.0194596815854311,nan
1788870580.4661868,nan,0.02923145703971386
1788870580.4662402,0.0194596815854311,nan
1788870580.491012,nan,0.02923145703971386
1788870580.4910572,0.0194596815854311,nan
1788870580.5154448,nan,0.02655138075351715
1788870580.5154681,0.019500218331813812,nan
1788870580.540541,nan,0.02655138075351715
1788870580.540573,0.019500218331813812,nan
1788870580.5657918,nan,0.02655138075351715
1788870580.5658486,0.019500218331813812,nan
1788870580.591075,nan,0.02655138075351715
1788870580.5911314,0.019500218331813812,nan
1788870580.6159167,nan,0.02088923007249832
1788870580.6159742,0.019585860893130302,nan
1788870580.641064,nan,0.02088923007249832
1788870580.6411173,0.019585860893130302,nan
1788870580.6657994,nan,0.023118387907743454
1788870580.665882,0.019552143290638924,nan
1788870580.6910074,nan,0.023118387907743454
1788870580.6911085,0.019552143290638924,nan
1788870580.715738,nan,0.023118387907743454
1788870580.715774,0.019552143290638924,nan
1788870580.7403135,nan,0.02130289003252983
1788870580.7403986,0.019579604268074036,nan
1788870580.7660186,nan,0.02130289003252983
1788870580.766052,0.019579604268074036,nan
1788870580.7910624,nan,0.02130289003252983
1788870580.7910964,0.019579604268074036,nan
1788870580.8159425,nan,0.019973939284682274
1788870580.8159957,0.019599704071879387,nan
1788870580.84064,nan,0.019973939284682274
1788870580.8406804,0.019599704071879387,nan
1788870580.8656526,nan,0.019973939284682274
1788870580.8656826,0.019599704071879387,nan
1788870580.890488,nan,0.01865723729133606
1788870580.890528,0.019619619473814964,nan
1788870580.915595,nan,0.01865723729133606
1788870580.9156368,0.019619619473814964,nan
1788870580.9409013,nan,0.016818394884467125
1788870580.9409637,0.01964743249118328,nan
1788870580.965969,nan,0.016818394884467125
1788870580.9660082,0.01964743249118328,nan
1788870580.9906378,nan,0.016818394884467125
1788870580.9906862,0.01964743249118328,nan
1788870581.015526,nan,0.016532810404896736
1788870581.0156019,0.019651751965284348,nan
1788870581.0407178,nan,0.016532810404896736
1788870581.0408115,0.019651751965284348,nan
1788870581.0656013,nan,0.016532810404896736
1788870581.0656369,0.019651751965284348,nan
1788870581.0906625,nan,0.016514357179403305
1788870581.0906935,0.019652031362056732,nan
1788870581.115708,nan,0.016514357179403305
1788870581.115751,0.019652031362056732,nan
1788870581.140676,nan,0.016514357179403305
1788870581.1407115,0.019652031362056732,nan
1788870581.1655324,nan,0.01640596240758896
1788870581.165633,0.019653672352433205,nan
1788870581.19071,nan,0.01640596240758896
1788870581.1907604,0.019653672352433205,nan
1788870581.215743,nan,0.01640596240758896
1788870581.215784,0.019653672352433205,nan
1788870581.2404675,nan,0.009462229907512665
1788870581.2405403,0.019758697599172592,nan
1788870581.2656572,nan,0.009462229907512665
1788870581.2656872,0.019758697599172592,nan
1788870581.2905648,nan,0.0071313525550067425
1788870581.2906003,0.019793953746557236,nan
1788870581.3154554,nan,0.0071313525550067425
1788870581.315481,0.019793953746557236,nan
1788870581.3404958,nan,0.0071313525550067425
1788870581.3405285,0.019793953746557236,nan
1788870581.3655615,nan,0.006374938879162073
1788870581.365596,0.019805394113063812,nan
1788870581.3905869,nan,0.006374938879162073
1788870581.3906176,0.019805394113063812,nan
1788870581.4154725,nan,0.006374938879162073
1788870581.4155025,0.019805394113063812,nan
1788870581.4403875,nan,0.00835310760885477
1788870581.4404156,0.019775474444031715,nan
1788870581.4654427,nan,0.00835310760885477
1788870581.46548,0.019775474444031715,nan
1788870581.4904485,nan,0.010760396718978882
1788870581.490475,0.01973906345665455,nan
1788870581.5154119,nan,0.010760396718978882
1788870581.515436,0.01973906345665455,nan
1788870581.5405548,nan,0.010760396718978882
1788870581.5405838,0.01973906345665455,nan
1788870581.565539,nan,0.020551199093461037
1788870581.5655646,0.019590971991419792,nan
1788870581.5910063,nan,0.020551199093461037
1788870581.5910344,0.019590971991419792,nan
1788870581.6155,nan,0.020551199093461037
1788870581.615578,0.019590971991419792,nan
1788870581.6403677,nan,0.024825021624565125
1788870581.6404035,0.019526328891515732,nan
1788870581.6655412,nan,0.024825021624565125
1788870581.665607,0.019526328891515732,nan
1788870581.6902947,nan,0.028040681034326553
1788870581.6903236,0.019477691501379013,nan
1788870581.7154121,nan,0.028040681034326553
1788870581.7154396,0.019477691501379013,nan
1788870581.7404432,nan,0.028040681034326553
1788870581.7404783,0.019477691501379013,nan
1788870581.7655556,nan,0.02843242883682251
1788870581.7655945,0.01947176642715931,nan
1788870581.790629,nan,0.02843242883682251
1788870581.7906744,0.01947176642715931,nan
