fixed_step,fixed_time_s,speed_mps,body_vx_mps,body_vy_mps,applied_steering_rad,applied_throttle_norm,recovered_front_force_n,recovered_rear_force_n,front_proxy_n,rear_proxy_n,front_load_n,rear_load_n,max_abs_forward_slip,max_abs_sideways_slip,front_forward_curve_demand,rear_forward_curve_demand,front_sideways_curve_demand,rear_sideways_curve_demand,front_combined_curve_demand,rear_combined_curve_demand,runtime_body_yaw_inertia_kgm2,wheel0_load_n,wheel0_sideways_slip,wheel0_forward_slip,wheel0_sideways_curve,wheel0_forward_curve,wheel0_omega_radps,wheel0_domega_radps2,wheel0_effective_inertia_kgm2,wheel0_forward_force_from_torque_n,wheel0_motor_torque_nm,wheel0_brake_torque_nm,wheel0_steer_angle_deg,wheel0_sprung_mass_kg,wheel0_world_pose_y_m,wheel1_load_n,wheel1_sideways_slip,wheel1_forward_slip,wheel1_sideways_curve,wheel1_forward_curve,wheel1_omega_radps,wheel1_domega_radps2,wheel1_effective_inertia_kgm2,wheel1_forward_force_from_torque_n,wheel1_motor_torque_nm,wheel1_brake_torque_nm,wheel1_steer_angle_deg,wheel1_sprung_mass_kg,wheel1_world_pose_y_m,wheel2_load_n,wheel2_sideways_slip,wheel2_forward_slip,wheel2_sideways_curve,wheel2_forward_curve,wheel2_omega_radps,wheel2_domega_radps2,wheel2_effective_inertia_kgm2,wheel2_forward_force_from_torque_n,wheel2_motor_torque_nm,wheel2_brake_torque_nm,wheel2_steer_angle_deg,wheel2_sprung_mass_kg,wheel2_world_pose_y_m,wheel3_load_n,wheel3_sideways_slip,wheel3_forward_slip,wheel3_sideways_curve,wheel3_forward_curve,wheel3_omega_radps,wheel3_domega_radps2,wheel3_effective_inertia_kgm2,wheel3_forward_force_from_torque_n,wheel3_motor_torque_nm,wheel3_brake_torque_nm,wheel3_steer_angle_deg,wheel3_sprung_mass_kg,wheel3_world_pose_y_m
33628,33.6270027,5.523223648,1.72827752,0.1337331252,0.02617994,0.65,3.901164367,6.165380841,6.029450585,10.98572543,12.05890117,21.97145085,0.672638059,0.3016522,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0958595648,2.66789317,0.248728588,0.672638059,0.5,0.464,277.7006072,-0.000310863179,0.000366,2.115995206,69.5499954,0,-1.51443624,0.8171872,0.0588990748,9.391008,0.236693487,0.6499087,0.5,0.464,277.021242,-0.0009726139365,0.000366,4.994665509,69.5499954,0,-1.48583639,0.8160228,0.0588990524,7.55942535,0.3016522,0.6697774,0.5,0.464,277.1808349,-0.0008265937565,0.000366,4.318423472,69.5499954,0,0,0.9189886,0.0588990636,14.4120255,0.2860328,0.646611452,0.5,0.464,276.4885828,-0.001324770196,0.000366,7.2516979,69.5499954,0,0,0.9178014,0.05889908
33629,33.6280022,5.524357916,1.730520001,0.1338728754,0.02617994,0.65,3.901158572,6.164844652,6.03392587,10.9901993,12.06785174,21.9803986,0.6725735,0.301927745,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09580033,2.67087674,0.249027655,0.6725735,0.5,0.464,277.7004543,0.000377151691,0.000366,2.116638781,69.5499954,0,-1.51443624,0.817193568,0.05889899,9.396975,0.236979529,0.6498435,0.5,0.464,277.020977,-0.0004152730951,0.000366,4.995784683,69.5499954,0,-1.48583639,0.8160287,0.0588990152,7.565391,0.301927745,0.6697091,0.5,0.464,277.1805877,-0.0002792193742,0.000366,4.319467274,69.5499954,0,0,0.9189823,0.0588990152,14.4150076,0.28629756,0.6465421,0.5,0.464,276.4884278,-0.0008373409394,0.000366,7.252351594,69.5499954,0,0,0.91779536,0.05889903
33630,33.629,5.525491631,1.732760871,0.1340219696,0.02617994,0.65,3.900992404,6.164011212,6.042963665,10.99762987,12.08592733,21.99525973,0.67250824,0.302201062,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09580033,2.68289733,0.249323428,0.67250824,0.5,0.464,277.699738,0.0002435987328,0.000366,2.119674707,69.5499954,0,-1.51443624,0.817193568,0.0588992126,9.40303,0.237261638,0.649776936,0.5,0.464,277.0205424,-0.0004362185123,0.000366,4.997626283,69.5499954,0,-1.48583639,0.8160287,0.0588991754,7.57281733,0.302201062,0.6696402,0.5,0.464,277.1800505,-0.0002407076194,0.000366,4.321743359,69.5499954,0,0,0.9189823,0.0588992052,14.4224424,0.286561042,0.646472335,0.5,0.464,276.4879702,-0.0007321137014,0.000366,7.254290031,69.5499954,0,0,0.91779536,0.0588991828
33631,33.63,5.526612076,1.735014264,0.1341475375,0.02617994,0.65,3.901845263,6.165636795,6.022092,10.9774911,12.044184,21.9549822,0.672442853,0.302473754,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0957321748,2.657557,0.249620914,0.672442853,0.5,0.464,277.7008732,-0.0001901678055,0.000366,2.114867389,69.5499954,0,-1.51443624,0.8171856,0.0588989258,9.386627,0.237546355,0.649710655,0.5,0.464,277.0212577,-0.0006663619243,0.000366,4.99459705,69.5499954,0,-1.48583639,0.8160229,0.05889892,7.550445,0.302473754,0.669570863,0.5,0.464,277.1811249,-0.0006277891762,0.000366,4.317193113,69.5499954,0,0,0.91898793,0.058898896,14.4045372,0.286823928,0.646402061,0.5,0.464,276.4887881,-0.0009639283555,0.000366,7.250825955,69.5499954,0,0,0.917803466,0.0588989034
33632,33.631,5.527743326,1.737250534,0.1343089264,0.02617994,0.65,3.900442796,6.163280198,6.0511225,11.01115015,12.102245,22.0223003,0.6723801,0.302748859,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0957321748,2.690294,0.249919027,0.6723801,0.5,0.464,277.6994563,0.0003664411065,0.000366,2.120867573,69.5499954,0,-1.51443624,0.8171856,0.0588992871,9.411951,0.237831324,0.6496464,0.5,0.464,277.020133,-0.0001741873158,0.000366,4.999359633,69.5499954,0,-1.48583639,0.8160229,0.0588992126,7.587813,0.302748859,0.6695046,0.5,0.464,277.1794369,-6.244589358e-05,0.000366,4.324342498,69.5499954,0,0,0.91898793,0.0588992871,14.4344873,0.28708902,0.6463345,0.5,0.464,276.4874068,-0.0004526747549,0.000366,7.256675553,69.5499954,0,0,0.917803466,0.0588992164
33633,33.632,5.528852781,1.739511541,0.1344281403,0.02617994,0.65,3.902077867,6.166164756,6.015344915,10.9716436,12.03068983,21.9432872,0.6723135,0.303021461,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09566375,2.65004683,0.250213653,0.6723135,0.5,0.464,277.7011695,0.0003854957019,0.000366,2.113608069,69.5499954,0,-1.51443624,0.8171989,0.0588990636,9.380643,0.238113061,0.649579167,0.5,0.464,277.0214367,-7.141204586e-05,0.000366,4.993834585,69.5499954,0,-1.48583639,0.816008,0.0588990562,7.543093,0.303021461,0.669434,0.5,0.464,277.1812778,5.284539102e-05,0.000366,4.316541048,69.5499954,0,0,0.9190031,0.0588990562,14.4001942,0.287350059,0.646263063,0.5,0.464,276.4887881,-0.0002848186464,0.000366,7.250821743,69.5499954,0,0,0.9177898,0.0588990562
33634,33.6330032,5.529966063,1.741763747,0.1345659266,0.02617994,0.65,3.90140318,6.164862211,6.03244728,10.9880132,12.06489456,21.9760264,0.6722522,0.303300023,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0956364945,2.66951656,0.25051567,0.6722522,0.5,0.464,277.7007685,-5.931078934e-05,0.000366,2.115310305,69.5499954,0,-1.51443624,0.817189932,0.0588989854,9.395378,0.238402441,0.649516642,0.5,0.464,277.0211812,-0.0003245746771,0.000366,4.994918851,69.5499954,0,-1.48583639,0.816026568,0.058899004,7.56258,0.303300023,0.6693692,0.5,0.464,277.180971,-0.0003623423061,0.000366,4.317843746,69.5499954,0,0,0.918984,0.0588989779,14.4134464,0.28761825,0.6461968,0.5,0.464,276.488609,-0.0005439221152,0.000366,7.251582124,69.5499954,0,0,0.9177996,0.05889898
33635,33.6340027,5.531080075,1.744010903,0.1347144932,0.02617994,0.65,3.901291479,6.163837767,6.040718,10.998435,12.081436,21.99687,0.672188342,0.303575,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09561734,2.679886,0.250814676,0.672188342,0.5,0.464,277.7000354,-0.0001132296862,0.000366,2.118416734,69.5499954,0,-1.51443624,0.817195654,0.0588992052,9.40155,0.238687322,0.6494516,0.5,0.464,277.0206953,-0.0002896859826,0.000366,4.996977531,69.5499954,0,-1.48583639,0.8160149,0.0588991642,7.572855,0.303575,0.669301569,0.5,0.464,277.1802296,-0.0004857458249,0.000366,4.320986105,69.5499954,0,0,0.9189963,0.0588992,14.424015,0.287883043,0.6461282,0.5,0.464,276.487944,-0.000513778768,0.000366,7.254399609,69.5499954,0,0,0.9177932,0.0588991828
33636,33.6350021,5.532179789,1.746273046,0.1348388548,0.02617994,0.65,3.902262387,6.165430078,6.02055632,10.9760855,12.04111264,21.952171,0.672123849,0.303849965,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09560592,2.65608764,0.25111267,0.672123849,0.5,0.464,277.7010826,-0.0005626107476,0.000366,2.113982244,69.5499954,0,-1.51443624,0.81718117,0.0588989221,9.385025,0.238973141,0.6493864,0.5,0.464,277.0214116,-0.0007554744878,0.000366,4.993945323,69.5499954,0,-1.48583639,0.8160268,0.05889895,7.549111,0.303849965,0.6692333,0.5,0.464,277.1812778,-0.0008578106006,0.000366,4.316546698,69.5499954,0,0,0.9189843,0.0588989072,14.40306,0.2881475,0.6460594,0.5,0.464,276.4888645,-0.0009779326294,0.000366,7.250502121,69.5499954,0,0,0.9178077,0.05889892
33637,33.636,5.533292021,1.748515021,0.1350015907,0.02617994,0.65,3.900785378,6.162829659,6.05337263,11.01117778,12.10674526,22.02235557,0.6720627,0.304128081,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.095604144,2.69323826,0.251413435,0.6720627,0.5,0.464,277.6994071,-0.0003293078292,0.000366,2.121080441,69.5499954,0,-1.51443624,0.817187846,0.0588992573,9.413507,0.239260435,0.6493238,0.5,0.464,277.0201078,-0.0006603966881,0.000366,4.999469144,69.5499954,0,-1.48583639,0.8160231,0.0588992052,7.58629847,0.304128081,0.6691684,0.5,0.464,277.1795782,-0.0008145778927,0.000366,4.323748131,69.5499954,0,0,0.918987751,0.0588992275,14.4360571,0.288413435,0.645993,0.5,0.464,276.4873304,-0.0009683443381,0.000366,7.257002673,69.5499954,0,0,0.917801261,0.058899194
33638,33.637,5.534384198,1.750779627,0.1351269286,0.02617994,0.65,3.902496452,6.165168014,6.01911185,10.97838555,12.0382237,21.9567711,0.6719968,0.3043999,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.095604144,2.6545577,0.2517091,0.6719968,0.5,0.464,277.7008878,-0.0008950292779,0.000366,2.11480964,69.5499954,0,-1.51443624,0.817187846,0.05889917,9.383666,0.239542618,0.649257243,0.5,0.464,277.0212577,-0.001285514314,0.000366,4.994600891,69.5499954,0,-1.48583639,0.8160231,0.0588991679,7.552067,0.3043999,0.6690988,0.5,0.464,277.1808181,-0.00132231823,0.000366,4.318497544,69.5499954,0,0,0.918987751,0.05889919,14.4047041,0.2886758,0.645922542,0.5,0.464,276.4884813,-0.001507338114,0.000366,7.252129449,69.5499954,0,0,0.917801261,0.05889917
33639,33.638,5.535473603,1.75304379,0.1352542517,0.02617994,0.65,3.902764434,6.164766883,6.0220415,10.97833393,12.044083,21.95666786,0.6719366,0.304679155,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09563055,2.660471,0.2520109,0.6719366,0.5,0.464,277.7011873,-0.0002860019331,0.000366,2.1135368,69.5499954,0,-1.51443624,0.8171891,0.058899,9.383612,0.239831746,0.649195731,0.5,0.464,277.0217436,-0.000792680967,0.000366,4.992538937,69.5499954,0,-1.48583639,0.816034555,0.058899004,7.55201626,0.304679155,0.6690347,0.5,0.464,277.1813585,-0.0008176398058,0.000366,4.316204778,69.5499954,0,0,0.91897583,0.05889903,14.4046516,0.288944483,0.6458574,0.5,0.464,276.4889672,-0.001106179091,0.000366,7.250068063,69.5499954,0,0,0.917800367,0.0588990524
33640,33.639,5.536565983,1.75530176,0.1353980488,0.02617994,0.65,3.902052392,6.163675129,6.039246635,10.99093127,12.07849327,21.98186253,0.6718751,0.3049569,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09563055,2.67688227,0.252312481,0.6718751,0.5,0.464,277.7003768,-0.0002844160834,0.000366,2.116971243,69.5499954,0,-1.51443624,0.8171891,0.058899086,9.401611,0.240118861,0.649133146,0.5,0.464,277.0209508,-0.0008449408199,0.000366,4.99589828,69.5499954,0,-1.48583639,0.816034555,0.05889909,7.56679773,0.3049569,0.6689693,0.5,0.464,277.1807302,-0.0008869902381,0.000366,4.318867575,69.5499954,0,0,0.91897583,0.0588990971,14.4150648,0.289211422,0.645791054,0.5,0.464,276.488609,-0.001173894878,0.000366,7.251586032,69.5499954,0,0,0.917800367,0.0588991
33641,33.6400032,5.537651167,1.757565801,0.1355346631,0.02617994,0.65,3.902685186,6.163788703,6.0318105,10.9857135,12.063621,21.97142701,0.6718117,0.305233657,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09568735,2.669447,0.25261113,0.6718117,0.5,0.464,277.7004543,4.448918014e-05,0.000366,2.116640845,69.5499954,0,-1.51443624,0.8171967,0.0588990264,9.394174,0.2404054,0.649069,0.5,0.464,277.0210325,-0.0004653615533,0.000366,4.995549818,69.5499954,0,-1.48583639,0.8160188,0.0588990524,7.56084061,0.305233657,0.6689027,0.5,0.464,277.1808181,-0.0004498080236,0.000366,4.318492132,69.5499954,0,0,0.9189916,0.0588990264,14.4105864,0.2894782,0.64572376,0.5,0.464,276.4887116,-0.000870143633,0.000366,7.251149295,69.5499954,0,0,0.917792559,0.0588990226
33642,33.6410027,5.53873812,1.759822357,0.1356840384,0.02617994,0.65,3.901948206,6.16320663,6.04073461,10.99920201,12.08146922,21.99840403,0.671749651,0.3055092,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09568735,2.67997122,0.2529103,0.671749651,0.5,0.464,277.6998909,-0.0009534739469,0.000366,2.119034291,69.5499954,0,-1.51443624,0.8171967,0.0588992536,9.401498,0.240691543,0.649005949,0.5,0.464,277.0206136,-0.001320866565,0.000366,4.997330036,69.5499954,0,-1.48583639,0.8160188,0.0588992275,7.57443953,0.3055092,0.6688367,0.5,0.464,277.1800505,-0.001429826653,0.000366,4.321750736,69.5499954,0,0,0.9189916,0.0588992573,14.4239645,0.2897431,0.6456567,0.5,0.464,276.4879702,-0.00172223297,0.000366,7.254296173,69.5499954,0,0,0.917792559,0.0588992238
33643,33.6420021,5.539808557,1.762095665,0.1358044356,0.02617994,0.65,3.903408517,6.164860988,6.015370215,10.97309039,12.03074043,21.94618078,0.671687245,0.305786073,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09575746,2.65312743,0.253209919,0.671687245,0.5,0.464,277.7011873,-0.0002577006103,0.000366,2.113536625,69.5499954,0,-1.51443624,0.8171866,0.05889891,9.377613,0.240977481,0.64894253,0.5,0.464,277.0218462,-0.0008097837479,0.000366,4.992104189,69.5499954,0,-1.48583639,0.8160097,0.0588988848,7.54609728,0.305786073,0.6687703,0.5,0.464,277.1813585,-0.0008295214776,0.000366,4.316204852,69.5499954,0,0,0.9190009,0.05889892,14.4000835,0.290009946,0.6455896,0.5,0.464,276.4890174,-0.001240732353,0.000366,7.249855909,69.5499954,0,0,0.9178026,0.0588989146
33644,33.643,5.540892196,1.764350642,0.1359649868,0.02617994,0.65,3.901373063,6.162642689,6.05181458,11.00750158,12.10362916,22.01500316,0.6716279,0.306065083,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0957916453,2.68880916,0.2535113,0.6716279,0.5,0.464,277.6996867,-0.0001394084086,0.000366,2.11989451,69.5499954,0,-1.51443624,0.81719774,0.05889931,9.41482,0.241266012,0.648882031,0.5,0.464,277.0202356,-0.0006555293511,0.000366,4.998927766,69.5499954,0,-1.48583639,0.8160265,0.0588992834,7.58198166,0.306065083,0.668707252,0.5,0.464,277.1798201,-0.0007829950841,0.000366,4.322722924,69.5499954,0,0,0.9189841,0.0588993132,14.4330215,0.290277034,0.645525,0.5,0.464,276.4876121,-0.001167856451,0.000366,7.255810283,69.5499954,0,0,0.9177916,0.0588992946
33645,33.644,5.541952237,1.76663155,0.1360811412,0.02617994,0.65,3.903949049,6.164817084,6.013187085,10.96709297,12.02637417,21.93418594,0.67156446,0.306341827,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09582026,2.65015817,0.253811121,0.67156446,0.5,0.464,277.7012921,-0.0003223422928,0.000366,2.113093298,69.5499954,0,-1.51443624,0.817203343,0.0588990226,9.376216,0.241551667,0.648817241,0.5,0.464,277.0217436,-0.0007717111527,0.000366,4.992538806,69.5499954,0,-1.48583639,0.816013932,0.05889902,7.54155254,0.306341827,0.668640137,0.5,0.464,277.1815334,-0.000962366903,0.000366,4.31546465,69.5499954,0,0,0.9189973,0.0588990264,14.3926334,0.290543675,0.645456851,0.5,0.464,276.4892991,-0.001210698795,0.000366,7.248662095,69.5499954,0,0,0.917785347,0.05889901
33646,33.645,5.543023284,1.768895427,0.1362315684,0.02617994,0.65,3.902170476,6.162954615,6.04221,10.99916602,12.08442,21.99833204,0.6715059,0.306622863,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09584282,2.680012,0.254114956,0.6715059,0.5,0.464,277.7002449,-0.0006310828664,0.000366,2.117532491,69.5499954,0,-1.51443624,0.8171877,0.058899112,9.404408,0.241842911,0.648757935,0.5,0.464,277.020798,-0.0009383717745,0.000366,4.996546702,69.5499954,0,-1.48583639,0.8160163,0.05889911,7.57297134,0.306622863,0.66857785,0.5,0.464,277.1804338,-0.001188862864,0.000366,4.320125197,69.5499954,0,0,0.918994546,0.05889912,14.4253607,0.290813446,0.6453937,0.5,0.464,276.4881744,-0.001370235295,0.000366,7.253428721,69.5499954,0,0,0.9178014,0.058899112
33647,33.646,5.544086462,1.771164855,0.1363711225,0.02617994,0.65,3.902807057,6.1634561,6.033227675,10.9888216,12.06645535,21.9776432,0.671443641,0.3068989,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0958578438,2.67094135,0.25441277,0.671443641,0.5,0.464,277.7003004,-0.0004279110979,0.000366,2.117296055,69.5499954,0,-1.51443624,0.8171889,0.0588991046,9.395514,0.242128551,0.6486947,0.5,0.464,277.0208744,-0.0008516257878,0.000366,4.996222243,69.5499954,0,-1.48583639,0.8160204,0.058899086,7.564027,0.3068989,0.668512,0.5,0.464,277.1804851,-0.001043757598,0.000366,4.31990687,69.5499954,0,0,0.918990552,0.0588990934,14.4136162,0.2910794,0.645326555,0.5,0.464,276.4883535,-0.001346410948,0.000366,7.252669798,69.5499954,0,0,0.91779983,0.05889907
33648,33.6470032,5.54514741,1.773432786,0.1365153108,0.02617994,0.65,3.90290744,6.162887217,6.036249235,10.99403255,12.07249847,21.9880651,0.67138344,0.30717802,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09586245,2.67394447,0.254714251,0.67138344,0.5,0.464,277.7001401,-0.0007407748789,0.000366,2.117976899,69.5499954,0,-1.51443624,0.8171981,0.058899153,9.398554,0.24241662,0.6486334,0.5,0.464,277.0207466,-0.001054785355,0.000366,4.996764851,69.5499954,0,-1.48583639,0.815996647,0.0588991344,7.568478,0.30717802,0.668448,0.5,0.464,277.1802296,-0.001481415568,0.000366,4.320992281,69.5499954,0,0,0.919014454,0.05889914,14.4195871,0.2913469,0.6452618,0.5,0.464,276.488098,-0.001690637963,0.000366,7.253754629,69.5499954,0,0,0.917790651,0.05889913
33649,33.6480026,5.546199619,1.775709724,0.1366488765,0.02617994,0.65,3.903287656,6.163679227,6.027232355,10.98366808,12.05446471,21.96733616,0.6713227,0.3074542,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0958572254,2.66509271,0.255014628,0.6713227,0.5,0.464,277.7006072,-4.017080295e-05,0.000366,2.115993527,69.5499954,0,-1.51443624,0.817205,0.05889916,9.389372,0.24270387,0.648571432,0.5,0.464,277.0212074,-0.0005209516886,0.000366,4.994809137,69.5499954,0,-1.48583639,0.816031456,0.0588991232,7.55827856,0.3074542,0.668383,0.5,0.464,277.1807302,-0.0008417691224,0.000366,4.318867294,69.5499954,0,0,0.9189799,0.058899153,14.4090576,0.291612953,0.645195663,0.5,0.464,276.4885828,-0.001082976887,0.000366,7.2516964,69.5499954,0,0,0.9177836,0.0588991158
33650,33.6490021,5.547247186,1.777987647,0.1367802124,0.02617994,0.65,3.903607217,6.163596041,6.0259215,10.9811984,12.051843,21.9623968,0.671263933,0.3077369,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09584205,2.662153,0.255319327,0.671263933,0.5,0.464,277.7009779,0.0005242087706,0.000366,2.11441923,69.5499954,0,-1.51443624,0.817193151,0.0588990971,9.38969,0.242994919,0.6485117,0.5,0.464,277.0213865,6.318996583e-06,0.000366,4.994047092,69.5499954,0,-1.48583639,0.8160235,0.0588991046,7.554929,0.3077369,0.6683205,0.5,0.464,277.1811752,-0.0001942788128,0.000366,4.316977435,69.5499954,0,0,0.9189868,0.058899112,14.4074678,0.2918847,0.6451324,0.5,0.464,276.4888645,-0.000516767486,0.000366,7.25049926,69.5499954,0,0,0.9177964,0.05889911
33651,33.65,5.548293185,1.78026476,0.1369183875,0.02617994,0.65,3.903255315,6.163239641,6.031774245,10.9872409,12.06354849,21.9744818,0.6712046,0.308016479,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0958188847,2.67096949,0.2556218,0.6712046,0.5,0.464,277.7006072,-0.00013233308,0.000366,2.115994099,69.5499954,0,-1.51443624,0.81719327,0.0588991,9.392579,0.243283629,0.648451149,0.5,0.464,277.0212839,-0.000388618618,0.000366,4.994484395,69.5499954,0,-1.48583639,0.816010833,0.05889909,7.56094,0.308016479,0.6682576,0.5,0.464,277.1809961,-0.0006658373752,0.000366,4.317739134,69.5499954,0,0,0.9189999,0.058899086,14.4135418,0.292153627,0.6450682,0.5,0.464,276.4886373,-0.0008523455191,0.000366,7.251464231,69.5499954,0,0,0.9177959,0.05889911
33652,33.651,5.549337719,1.782539429,0.1370610699,0.02617994,0.65,3.903624625,6.16235348,6.03545006,10.99178434,12.07090012,21.98356868,0.6711451,0.308295846,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0958188847,2.67396712,0.2559246,0.6711451,0.5,0.464,277.7003004,0.0005873011984,0.000366,2.117289757,69.5499954,0,-1.51443624,0.81719327,0.0588991158,9.396933,0.2435737,0.6483909,0.5,0.464,277.020977,0.0003245624683,0.000366,4.995780093,69.5499954,0,-1.48583639,0.816010833,0.05889909,7.56853628,0.308295846,0.6681944,0.5,0.464,277.1804851,0.0001628423792,0.000366,4.319899385,69.5499954,0,0,0.9189999,0.0588991158,14.4150324,0.29242304,0.6450042,0.5,0.464,276.4884813,-9.413849585e-05,0.000366,7.252120682,69.5499954,0,0,0.9177959,0.05889909
33653,33.652,5.550375694,1.784819075,0.1371976787,0.02617994,0.65,3.90359985,6.163039122,6.02948963,10.98656935,12.05897926,21.9731387,0.671084762,0.308575,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0958188847,2.66651726,0.2562247,0.671084762,0.5,0.464,277.700581,0.0009946206388,0.000366,2.11609804,69.5499954,0,-1.51443624,0.81719327,0.0588990673,9.392462,0.243860886,0.6483296,0.5,0.464,277.0211048,0.0006635683795,0.000366,4.995236642,69.5499954,0,-1.48583639,0.816010833,0.05889906,7.559596,0.308575,0.6681305,0.5,0.464,277.1807668,0.0004514792547,0.000366,4.318703967,69.5499954,0,0,0.9189999,0.0588990748,14.4135427,0.292690516,0.644939661,0.5,0.464,276.4884813,0.0002913938084,0.000366,7.25211829,69.5499954,0,0,0.9177959,0.0588990822
33654,33.653,5.551410709,1.787097969,0.1373377956,0.02617994,0.65,3.903585995,6.162686362,6.03321616,10.9888044,12.06643232,21.9776088,0.671026349,0.308855683,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09571996,2.67098832,0.256528646,0.671026349,0.5,0.464,277.7004543,0.001057969243,0.000366,2.116634558,69.5499954,0,-1.51443624,0.817187965,0.0588989928,9.395444,0.244151726,0.6482703,0.5,0.464,277.0210325,0.0008979691869,0.000366,4.99554136,69.5499954,0,-1.48583639,0.8160328,0.0588989854,7.564067,0.308855683,0.668068349,0.5,0.464,277.1806254,0.0006126869928,0.000366,4.319302,69.5499954,0,0,0.918978,0.0588989928,14.4135418,0.292960316,0.644876,0.5,0.464,276.4884813,0.000482659503,0.000366,7.252117104,69.5499954,0,0,0.917801142,0.0588989928
33655,33.6540031,5.55244678,1.789371952,0.1374886755,0.02617994,0.65,3.903119525,6.161970304,6.043019675,10.99844645,12.08603935,21.99689289,0.67096746,0.309135467,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09571996,2.68139935,0.256830126,0.67096746,0.5,0.464,277.6997893,0.0003534005381,0.000366,2.1194566,69.5499954,0,-1.51443624,0.817187965,0.05889924,9.40464,0.244439676,0.64821,0.5,0.464,277.0204398,0.000318023888,0.000366,4.998056457,69.5499954,0,-1.48583639,0.8160328,0.0588992052,7.57282639,0.309135467,0.6680054,0.5,0.464,277.1800505,-5.82372941e-05,0.000366,4.321742227,69.5499954,0,0,0.918978,0.0588992275,14.4240665,0.293229878,0.6448124,0.5,0.464,276.4878676,-3.189998441e-05,0.000366,7.254720541,69.5499954,0,0,0.917801142,0.0588992126
33656,33.6550026,5.553467139,1.791662349,0.1376116366,0.02617994,0.65,3.904669896,6.163428536,6.0176645,10.97382784,12.035329,21.94765568,0.6709081,0.3094156,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09571996,2.654559,0.257132262,0.6709081,0.5,0.464,277.7010418,0.0007768590541,0.000366,2.114146989,69.5499954,0,-1.51443624,0.817187965,0.05889904,9.38077,0.244728565,0.6481497,0.5,0.464,277.0215561,0.0007580484321,0.000366,4.993323589,69.5499954,0,-1.48583639,0.8160328,0.0588990338,7.54746628,0.3094156,0.667942762,0.5,0.464,277.1812778,0.0003672828235,0.000366,4.316539098,69.5499954,0,0,0.918978,0.0588990375,14.4001894,0.293498337,0.6447482,0.5,0.464,276.4889672,0.0003542544592,0.000366,7.250059004,69.5499954,0,0,0.917801142,0.05889905
33657,33.656002,5.554492934,1.793942799,0.1377562869,0.02617994,0.65,3.903664714,6.162112741,6.03777626,10.99244475,12.07555252,21.9848895,0.6708519,0.309698433,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09571996,2.67541552,0.257437468,0.6708519,0.5,0.464,277.700403,0.0006615311684,0.000366,2.116854443,69.5499954,0,-1.51443624,0.817187965,0.058899086,9.400137,0.245019779,0.64809227,0.5,0.464,277.0209508,0.000673693418,0.000366,4.995888859,69.5499954,0,-1.48583639,0.8160328,0.0588990822,7.5668273,0.309698433,0.667882562,0.5,0.464,277.1806904,0.000316389243,0.000366,4.319028726,69.5499954,0,0,0.918978,0.0588990673,14.4180622,0.293770552,0.644687235,0.5,0.464,276.4884278,0.0003321867478,0.000366,7.252344339,69.5499954,0,0,0.917801142,0.0588990822
