simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,throttle_k_norm,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps,steering_k1_rad,throttle_k1_norm
23.291,23.2920017,23292.0,23293.0,1.0,0.0010016999999997722,77.2059,87.3007,0.32736821377744585,10.8962,8.0701,6.9967,0.4,77.2126,87.3151,0.3204560653577997,10.8401,8.1492,-6.9966,0.0,0.4
23.2920017,23.3300018,23293.0,23331.0,38.0,0.038000100000001424,77.2126,87.3151,0.3204560653577997,10.8401,8.1492,-6.9966,0.4,77.5066,87.739,0.3204595673337054,10.8585,8.1483,-6.9966,0.0,0.4
23.3300018,23.371,23331.0,23372.0,41.0,0.0409981999999971,77.5066,87.739,0.3204595673337054,10.8585,8.1483,-6.9966,0.4,77.8251,88.1933,0.3273686428393572,10.9304,8.0681,6.9968,0.0,0.4
23.371,23.3720016,23372.0,23373.0,1.0,0.0010016000000021563,77.8251,88.1933,0.3273686428393572,10.9304,8.0681,6.9968,0.4,77.8319,88.2076,0.3204595673337054,10.8742,8.1474,-6.9967,0.0,0.4
23.3720016,23.4100018,23373.0,23411.0,38.0,0.03800019999999904,77.8319,88.2076,0.3204595673337054,10.8742,8.1474,-6.9967,0.4,78.1271,88.6319,0.3204595673337054,10.8933,8.1464,-6.9967,0.0,0.4
23.4100018,23.437,23411.0,23438.0,27.0,0.026998200000001304,78.1271,88.6319,0.3204595673337054,10.8933,8.1464,-6.9967,0.4,78.3381,88.9301,0.32736907833253337,10.9532,8.0661,6.9968,0.0,0.4
23.437,23.4490013,23438.0,23450.0,12.0,0.012001299999997883,78.3381,88.9301,0.32736907833253337,10.9532,8.0661,6.9968,0.4,78.4314,89.0641,0.32736907833253337,10.9626,8.0658,6.9968,0.0,0.4
23.4490013,23.488,23450.0,23489.0,39.0,0.0389987000000005,78.4314,89.0641,0.32736907833253337,10.9626,8.0658,6.9968,0.4,78.7347,89.5031,0.3204600488691862,10.9273,8.1442,-6.9967,0.0,0.4
23.488,23.5110016,23489.0,23512.0,23.0,0.02300160000000062,78.7347,89.5031,0.3204600488691862,10.9273,8.1442,-6.9967,0.4,78.9153,89.7569,0.32736952025694066,10.9868,8.0637,6.9968,0.0,0.4
23.5110016,23.5250015,23512.0,23526.0,14.0,0.013999899999998178,78.9153,89.7569,0.32736952025694066,10.9868,8.0637,6.9968,0.4,79.0247,89.9134,0.32736952025694066,10.9931,8.0633,6.9968,0.0,0.4
23.5250015,23.5670013,23526.0,23568.0,42.0,0.04199980000000281,79.0247,89.9134,0.32736952025694066,10.9931,8.0633,6.9968,0.4,79.3537,90.383,0.32736952025694066,11.0186,8.0619,6.9969,0.0,0.4
23.5670013,23.568,23568.0,23569.0,1.0,0.000998700000000241,79.3537,90.383,0.32736952025694066,11.0186,8.0619,6.9969,0.4,79.3605,90.3974,0.32046053670400765,10.9611,8.1417,-6.9968,0.0,0.4
23.568,23.607,23569.0,23608.0,39.0,0.038999999999997925,79.3605,90.3974,0.32046053670400765,10.9611,8.1417,-6.9968,0.4,79.6673,90.8304,0.3273699686125471,11.0288,8.0606,6.9969,0.0,0.4
23.607,23.6230011,23608.0,23624.0,16.0,0.016001100000000434,79.6673,90.8304,0.3273699686125471,11.0288,8.0606,6.9969,0.4,79.7931,91.0094,0.3273699686125471,11.044,8.0601,6.9969,0.0,0.4
23.6230011,23.6500015,23624.0,23651.0,27.0,0.027000399999998592,79.7931,91.0094,0.3273699686125471,11.044,8.0601,6.9969,0.4,80.0046,91.3147,0.32046103083814215,10.9945,8.1391,-6.9968,0.0,0.4
23.6500015,23.694,23651.0,23695.0,44.0,0.04399850000000072,80.0046,91.3147,0.32046103083814215,10.9945,8.1391,-6.9968,0.4,80.3512,91.8072,0.3204615312715613,11.0104,8.1378,-6.9968,0.0,0.4
23.694,23.6950016,23695.0,23696.0,1.0,0.0010016000000021563,80.3512,91.8072,0.3204615312715613,11.0104,8.1378,-6.9968,0.4,80.36,91.8152,0.3273704233993202,11.0683,8.0575,6.9969,0.0,0.4
23.6950016,23.735,23696.0,23736.0,40.0,0.03999839999999821,80.36,91.8152,0.3273704233993202,11.0683,8.0575,6.9969,0.4,80.6761,92.2631,0.3273704233993202,11.0856,8.056,6.9969,0.0,0.4
23.735,23.745,23736.0,23746.0,10.0,0.010000000000001563,80.6761,92.2631,0.3273704233993202,11.0856,8.056,6.9969,0.4,80.7551,92.3751,0.3273704233993202,11.0864,8.0557,6.9969,0.0,0.4
23.745,23.7780018,23746.0,23779.0,33.0,0.03300179999999742,80.7551,92.3751,0.3273704233993202,11.0864,8.0557,6.9969,0.4,81.0153,92.7479,0.32046203800423845,11.0479,8.1351,-6.9969,0.0,0.4
23.7780018,23.8170013,23779.0,23818.0,39.0,0.03899950000000274,81.0153,92.7479,0.32046203800423845,11.0479,8.1351,-6.9969,0.4,81.3257,93.1818,0.32737088461722896,11.1186,8.0532,6.997,0.0,0.4
23.8170013,23.8210011,23818.0,23822.0,4.0,0.003999799999998999,81.3257,93.1818,0.32737088461722896,11.1186,8.0532,6.997,0.4,81.3574,93.2266,0.32737088461722896,11.1189,8.0531,6.997,0.0,0.4
23.8210011,23.864,23822.0,23865.0,43.0,0.04299890000000062,81.3574,93.2266,0.32737088461722896,11.1189,8.0531,6.997,0.4,81.6982,93.7118,0.3204625510361474,11.0882,8.1324,-6.9969,0.0,0.4
23.864,23.8650017,23865.0,23866.0,1.0,0.0010016999999997722,81.6982,93.7118,0.3204625510361474,11.0882,8.1324,-6.9969,0.4,81.7071,93.7198,0.3273713522662436,11.1461,8.0516,6.997,0.0,0.4
23.8650017,23.9070015,23866.0,23908.0,42.0,0.041999799999999254,81.7071,93.7198,0.3273713522662436,11.1461,8.0516,6.997,0.4,82.0418,94.1908,0.3273713522662436,11.1522,8.05,6.997,0.0,0.4
23.9070015,23.929,23908.0,23930.0,22.0,0.0219984999999987,82.0418,94.1908,0.3273713522662436,11.1522,8.05,6.997,0.4,82.2172,94.4375,0.3273713522662436,11.163,8.0493,6.997,0.0,0.4
23.929,23.95,23930.0,23951.0,21.0,0.021000000000000796,82.2172,94.4375,0.3273713522662436,11.163,8.0493,6.997,0.4,82.384,94.6764,0.32046307036726196,11.1225,8.1295,-6.9969,0.0,0.4
23.95,23.9940014,23951.0,23995.0,44.0,0.04400139999999908,82.384,94.6764,0.32046307036726196,11.1225,8.1295,-6.9969,0.4,82.7361,95.1702,0.32046307036726196,11.1271,8.128,-6.997,0.0,0.4
23.9940014,23.995,23995.0,23996.0,1.0,0.0009986000000026252,82.7361,95.1702,0.32046307036726196,11.1271,8.128,-6.997,0.4,82.745,95.1782,0.32737182634633344,11.185,8.0469,6.997,0.0,0.4
23.995,24.038002,23996.0,24039.0,43.0,0.043001999999997764,82.745,95.1782,0.32737182634633344,11.185,8.0469,6.997,0.4,83.0889,95.6642,0.32046359599755814,11.1556,8.1266,-6.997,0.0,0.4
24.038002,24.0390015,24039.0,24040.0,1.0,0.0009995000000024845,83.0889,95.6642,0.32046359599755814,11.1556,8.1266,-6.997,0.4,83.0979,95.6722,0.32737230685747054,11.2135,8.0453,6.9971,0.0,0.4
24.0390015,24.0830021,24040.0,24084.0,44.0,0.04400060000000039,83.0979,95.6722,0.32737230685747054,11.2135,8.0453,6.9971,0.4,83.4513,96.1663,0.32737230685747054,11.2237,8.0438,6.9971,0.0,0.4
24.0830021,24.0840015,24084.0,24085.0,1.0,0.0009993999999977632,83.4513,96.1663,0.32737230685747054,11.2237,8.0438,6.9971,0.4,83.4584,96.1807,0.32046359599755814,11.1674,8.1251,-6.997,0.0,0.4
24.0840015,24.1320019,24085.0,24133.0,48.0,0.04800039999999939,83.4584,96.1807,0.32046359599755814,11.1674,8.1251,-6.997,0.4,83.8451,96.7201,0.32046412792701107,11.1886,8.1235,-6.997,0.0,0.4
24.1320019,24.1330013,24133.0,24134.0,1.0,0.000999400000001316,83.8451,96.7201,0.32046412792701107,11.1886,8.1235,-6.997,0.4,83.8541,96.7281,0.3273727937996256,11.2465,8.042,6.9971,0.0,0.4
24.1330013,24.18,24134.0,24181.0,47.0,0.046998699999999616,83.8541,96.7281,0.3273727937996256,11.2465,8.042,6.9971,0.4,84.2324,97.2596,0.32046412792701107,11.2161,8.1221,-6.997,0.0,0.4
24.18,24.1810017,24181.0,24182.0,1.0,0.0010016999999997722,84.2324,97.2596,0.32046412792701107,11.2161,8.1221,-6.997,0.4,84.2415,97.2676,0.3275701762735941,11.2738,8.0403,6.9971,0.0,0.0
24.1810017,24.232,24182.0,24233.0,51.0,0.05099829999999983,84.2415,97.2676,0.3275701762735941,11.2738,8.0403,6.9971,0.0,84.6527,97.844,0.3204646661555981,11.1974,8.1166,-6.997,0.0,0.0
24.232,24.2440014,24233.0,24245.0,12.0,0.012001399999999052,84.6527,97.844,0.3204646661555981,11.1974,8.1166,-6.997,0.0,84.7495,97.9788,0.3204646661555981,11.1928,8.1155,-6.9971,0.0,0.0
24.2440014,24.2790012,24245.0,24280.0,35.0,0.03499980000000136,84.7495,97.9788,0.3204646661555981,11.1928,8.1155,-6.9971,0.0,85.0327,98.3686,0.327573496930885,11.2373,8.0313,6.9972,0.0,0.0
24.2790012,24.302002,24280.0,24303.0,23.0,0.02300080000000193,85.0327,98.3686,0.327573496930885,11.2373,8.0313,6.9972,0.0,85.2169,98.6299,0.3204652106832957,11.1703,8.1111,-6.9971,0.0,0.0
24.302002,24.3240013,24303.0,24325.0,22.0,0.02199929999999739,85.2169,98.6299,0.3204652106832957,11.1703,8.1111,-6.9971,0.0,85.3939,98.8767,0.3204652106832957,11.1618,8.1097,-6.9971,0.0,0.0
24.3240013,24.367,24325.0,24368.0,43.0,0.04299870000000183,85.3939,98.8767,0.3204652106832957,11.1618,8.1097,-6.9971,0.0,85.7403,99.3556,0.3275739772104269,11.2033,8.0262,6.9972,0.0,0.0
24.367,24.37,24368.0,24371.0,3.0,0.0030000000000001137,85.7403,99.3556,0.3275739772104269,11.2033,8.0262,6.9972,0.0,85.7634,99.3924,0.3204680031679161,11.1441,8.1072,-6.9971,0.0,0.0
24.37,24.415,24371.0,24416.0,45.0,0.04499999999999815,85.7634,99.3924,0.3204680031679161,11.1441,8.1072,-6.9971,0.0,86.1251,99.8934,0.3275744639246092,11.1848,8.0243,6.9972,0.0,0.0
24.415,24.416,24416.0,24417.0,1.0,0.0010000000000012221,86.1251,99.8934,0.3275744639246092,11.1848,8.0243,6.9972,0.0,86.1322,99.9078,0.32046853499951133,11.1263,8.1053,-6.9971,0.0,0.0
24.416,24.460001,24417.0,24461.0,44.0,0.04400099999999796,86.1322,99.9078,0.32046853499951133,11.1263,8.1053,-6.9971,0.0,86.4842,100.4005,0.32046853499951133,11.1094,8.1038,-6.9971,0.0,0.0
24.460001,24.461,24461.0,24462.0,1.0,0.0009990000000001942,86.4842,100.4005,0.32046853499951133,11.1094,8.1038,-6.9971,0.0,86.4932,100.4085,0.3275744639246092,11.167,8.0228,6.9972,0.0,0.0
24.461,24.5050011,24462.0,24506.0,44.0,0.04400110000000268,86.4932,100.4085,0.3275744639246092,11.167,8.0228,6.9972,0.0,86.8445,100.9009,0.3275749570734052,11.1501,8.0217,6.9972,0.0,0.0
24.5050011,24.5250015,24506.0,24526.0,20.0,0.020000399999997143,86.8445,100.9009,0.3275749570734052,11.1501,8.0217,6.9972,0.0,87.0039,101.1245,0.3275749570734052,11.1424,8.0213,6.9973,0.0,0.0
24.5250015,24.5500011,24526.0,24551.0,25.0,0.02499960000000101,87.0039,101.1245,0.3275749570734052,11.1424,8.0213,6.9973,0.0,87.2021,101.4074,0.3204690731303428,11.0748,8.1016,-6.9972,0.0,0.0
24.5500011,24.5950012,24551.0,24596.0,45.0,0.04500009999999932,87.2021,101.4074,0.3204690731303428,11.0748,8.1016,-6.9972,0.0,87.5609,101.9071,0.3275754566567892,11.1156,8.0202,6.9973,0.0,0.0
24.5950012,24.596,24596.0,24597.0,1.0,0.0009988000000014097,87.5609,101.9071,0.3275754566567892,11.1156,8.0202,6.9973,0.0,87.5679,101.9215,0.3204696175603883,11.0572,8.1008,-6.9972,0.0,0.0
24.596,24.638,24597.0,24639.0,42.0,0.04200000000000159,87.5679,101.9215,0.3204696175603883,11.0572,8.1008,-6.9972,0.0,87.9013,102.3907,0.3204696175603883,11.0411,8.1002,-6.9972,0.0,0.0
24.638,24.6390018,24639.0,24640.0,1.0,0.0010017999999973881,87.9013,102.3907,0.3204696175603883,11.0411,8.1002,-6.9972,0.0,87.9102,102.3987,0.3275754566567892,11.0987,8.0198,6.9973,0.0,0.0
24.6390018,24.6820011,24640.0,24683.0,43.0,0.04299930000000174,87.9102,102.3987,0.3275754566567892,11.0987,8.0198,6.9973,0.0,88.2498,102.882,0.3204701682896274,11.0243,8.0998,-6.9972,0.0,0.0
24.6820011,24.6950016,24683.0,24696.0,13.0,0.013000500000000415,88.2498,102.882,0.3204701682896274,11.0243,8.0998,-6.9972,0.0,88.3536,103.0239,0.32757596267473676,11.0773,8.0194,6.9973,0.0,0.0
24.6950016,24.7260017,24696.0,24727.0,31.0,0.031000099999999975,88.3536,103.0239,0.32757596267473676,11.0773,8.0194,6.9973,0.0,88.5976,103.3731,0.3204701682896274,11.0075,8.0994,-6.9972,0.0,0.0
24.7260017,24.7650013,24727.0,24766.0,39.0,0.038999600000000356,88.5976,103.3731,0.3204701682896274,11.0075,8.0994,-6.9972,0.0,88.9063,103.8049,0.32757647512722343,11.0506,8.0191,6.9973,0.0,0.0
24.7650013,24.7710018,24766.0,24772.0,6.0,0.006000499999998965,88.9063,103.8049,0.32757647512722343,11.0506,8.0191,6.9973,0.0,88.9536,103.8718,0.32757647512722343,11.0483,8.019,6.9974,0.0,0.0
24.7710018,24.8170013,24772.0,24818.0,46.0,0.04599950000000064,88.9536,103.8718,0.32757647512722343,11.0483,8.019,6.9974,0.0,89.3157,104.3847,0.32757647512722343,11.0308,8.019,6.9974,0.0,0.0
24.8170013,24.818,24818.0,24819.0,1.0,0.000998700000000241,89.3157,104.3847,0.32757647512722343,11.0308,8.019,6.9974,0.0,89.3226,104.399,0.32047072531804055,10.9725,8.0989,-6.9973,0.0,0.0
24.818,24.8620014,24819.0,24863.0,44.0,0.04400139999999908,89.3226,104.399,0.32047072531804055,10.9725,8.0989,-6.9973,0.0,89.6683,104.8893,0.3204712886456078,10.9558,8.0988,-6.9973,0.0,0.0
24.8620014,24.863,24863.0,24864.0,1.0,0.0009985999999990725,89.6683,104.8893,0.3204712886456078,10.9558,8.0988,-6.9973,0.0,89.6771,104.8973,0.32757699401422613,11.0134,8.019,6.9974,0.0,0.0
24.863,24.9070015,24864.0,24908.0,44.0,0.04400150000000025,89.6771,104.8973,0.32757699401422613,11.0134,8.019,6.9974,0.0,90.0221,105.3873,0.32757699401422613,10.9967,8.0191,6.9974,0.0,0.0
24.9070015,24.923,24908.0,24924.0,16.0,0.015998499999998472,90.0221,105.3873,0.32757699401422613,10.9967,8.0191,6.9974,0.0,90.1473,105.5655,0.3275775193357222,10.9906,8.0191,6.9974,0.0,0.0
24.923,24.9510021,24924.0,24952.0,28.0,0.028002100000001917,90.1473,105.5655,0.3275775193357222,10.9906,8.0191,6.9974,0.0,90.3663,105.8771,0.3275775193357222,10.98,8.0191,6.9974,0.0,0.0
24.9510021,24.972002,24952.0,24973.0,21.0,0.020999899999999627,90.3663,105.8771,0.3275775193357222,10.98,8.0191,6.9974,0.0,90.5294,106.1141,0.32047185827231006,10.9141,8.0987,-6.9973,0.0,0.0
24.972002,24.999,24973.0,25000.0,27.0,0.026997999999998967,90.5294,106.1141,0.32047185827231006,10.9141,8.0987,-6.9973,0.0,90.7411,106.4112,0.3275775193357222,10.9619,8.0193,6.9974,0.0,0.0
24.999,25.0250015,25000.0,25026.0,26.0,0.026001499999999567,90.7411,106.4112,0.3275775193357222,10.9619,8.0193,6.9974,0.0,90.9437,106.7005,0.32757805109168947,10.952,8.0194,6.9974,0.0,0.0
25.0250015,25.0490017,25026.0,25050.0,24.0,0.024000200000003247,90.9437,106.7005,0.32757805109168947,10.952,8.0194,6.9974,0.0,91.1305,106.9673,0.32757805109168947,10.943,8.0194,6.9975,0.0,0.0
25.0490017,25.0770016,25050.0,25078.0,28.0,0.027999899999997524,91.1305,106.9673,0.32757805109168947,10.943,8.0194,6.9975,0.0,91.3483,107.2786,0.32757805109168947,10.9324,8.0196,6.9975,0.0,0.0
25.0770016,25.0980015,25078.0,25099.0,21.0,0.020999899999999627,91.3483,107.2786,0.32757805109168947,10.9324,8.0196,6.9975,0.0,91.5104,107.5152,0.32047243419813043,10.8666,8.0988,-6.9974,0.0,0.0
25.0980015,25.1260014,25099.0,25127.0,28.0,0.027999900000001077,91.5104,107.5152,0.32047243419813043,10.8666,8.0988,-6.9974,0.0,91.7276,107.8263,0.32047301642305115,10.8561,8.0989,-6.9974,0.0,0.0
25.1260014,25.148,25127.0,25149.0,22.0,0.021998599999999868,91.7276,107.8263,0.32047301642305115,10.8561,8.0989,-6.9974,0.0,91.8981,108.0707,0.32047301642305115,10.8478,8.0989,-6.9974,0.0,0.0
25.148,25.179,25149.0,25180.0,31.0,0.030999999999998806,91.8981,108.0707,0.32047301642305115,10.8478,8.0989,-6.9974,0.0,92.139,108.4117,0.3275785892821066,10.8941,8.02,6.9975,0.0,0.0
25.179,25.1980019,25180.0,25199.0,19.0,0.01900190000000279,92.139,108.4117,0.3275785892821066,10.8941,8.02,6.9975,0.0,92.285,108.6259,0.32047360494705535,10.8448,8.1002,-6.9974,0.0,0.5
25.1980019,25.236002,25199.0,25237.0,38.0,0.03800009999999787,92.285,108.6259,0.32047360494705535,10.8448,8.1002,-6.9974,0.5,92.5799,109.0483,0.32047360494705535,10.8789,8.1019,-6.9974,0.0,0.5
25.236002,25.246,25237.0,25247.0,10.0,0.009997999999999507,92.5799,109.0483,0.32047360494705535,10.8789,8.1019,-6.9974,0.5,92.6577,109.1595,0.32047360494705535,10.8811,8.1024,-6.9975,0.0,0.5
25.246,25.276001,25247.0,25277.0,30.0,0.030001000000002165,92.6577,109.1595,0.32047360494705535,10.8811,8.1024,-6.9975,0.5,92.891,109.4931,0.3204762011881539,10.8907,8.1039,-6.9975,0.0,0.5
25.276001,25.298,25277.0,25299.0,22.0,0.021998999999997437,92.891,109.4931,0.3204762011881539,10.8907,8.1039,-6.9975,0.5,93.0625,109.738,0.32047677701768995,10.9179,8.1046,-6.9975,0.0,0.5
25.298,25.3260021,25299.0,25327.0,28.0,0.028002100000001917,93.0625,109.738,0.32047677701768995,10.9179,8.1046,-6.9975,0.5,93.2813,110.0498,0.32047677701768995,10.9289,8.1053,-6.9975,0.0,0.5
25.3260021,25.3480015,25327.0,25349.0,22.0,0.02199939999999856,93.2813,110.0498,0.32047677701768995,10.9289,8.1053,-6.9975,0.5,93.4534,110.2949,0.32047677701768995,10.9322,8.1058,-6.9975,0.0,0.5
25.3480015,25.3730011,25349.0,25374.0,25.0,0.02499960000000101,93.4534,110.2949,0.32047677701768995,10.9322,8.1058,-6.9975,0.5,93.6502,110.5702,0.32758227898742165,11.0153,8.0267,6.9976,0.0,0.5
25.3730011,25.398,25374.0,25399.0,25.0,0.024998899999999935,93.6502,110.5702,0.32758227898742165,11.0153,8.0267,6.9976,0.5,93.8456,110.8523,0.3204773591464374,10.974,8.1066,-6.9975,0.0,0.5
25.398,25.423,25399.0,25424.0,25.0,0.02499999999999858,93.8456,110.8523,0.3204773591464374,10.974,8.1066,-6.9975,0.5,94.0432,111.1279,0.32758281753170104,11.0357,8.0269,6.9976,0.0,0.5
25.423,25.4480019,25424.0,25449.0,25.0,0.02500190000000302,94.0432,111.1279,0.32758281753170104,11.0357,8.0269,6.9976,0.5,94.2391,111.4101,0.3204773591464374,11.0002,8.107,-6.9975,0.0,0.5
25.4480019,25.4630013,25449.0,25464.0,15.0,0.01499939999999711,94.2391,111.4101,0.3204773591464374,11.0002,8.107,-6.9975,0.5,94.3585,111.5743,0.32758281753170104,11.0737,8.0268,6.9976,0.0,0.5
25.4630013,25.5010014,25464.0,25502.0,38.0,0.038000100000001424,94.3585,111.5743,0.32758281753170104,11.0737,8.0268,6.9976,0.5,94.6589,111.9987,0.32758336251051023,11.0821,8.0265,6.9976,0.0,0.5
25.5010014,25.512001,25502.0,25513.0,11.0,0.010999600000001664,94.6589,111.9987,0.32758336251051023,11.0821,8.0265,6.9976,0.5,94.745,112.1248,0.3204779475743802,11.0293,8.1065,-6.9975,0.0,0.5
25.512001,25.552002,25513.0,25553.0,40.0,0.040001000000000175,94.745,112.1248,0.3204779475743802,11.0293,8.1065,-6.9975,0.5,95.0624,112.5719,0.3204779475743802,11.0657,8.106,-6.9976,0.0,0.5
25.552002,25.5690022,25553.0,25570.0,17.0,0.017000199999998244,95.0624,112.5719,0.3204779475743802,11.0657,8.106,-6.9976,0.5,95.1985,112.7588,0.32758336251051023,11.1265,8.0252,6.9976,0.0,0.5
25.5690022,25.6010017,25570.0,25602.0,32.0,0.03199950000000129,95.1985,112.7588,0.32758336251051023,11.1265,8.0252,6.9976,0.5,95.4531,113.1167,0.32758391392383057,11.142,8.0246,6.9976,0.0,0.5
25.6010017,25.624,25602.0,25625.0,23.0,0.022998299999997585,95.4531,113.1167,0.32758391392383057,11.142,8.0246,6.9976,0.5,95.6357,113.3774,0.3204785423015042,11.109,8.1047,-6.9976,0.0,0.5
25.624,25.6490021,25625.0,25650.0,25.0,0.025002100000001803,95.6357,113.3774,0.3204785423015042,11.109,8.1047,-6.9976,0.5,95.8365,113.654,0.32758391392383057,11.1719,8.0233,6.9977,0.0,0.5
25.6490021,25.665,25650.0,25666.0,16.0,0.015997899999998566,95.8365,113.654,0.32758391392383057,11.1719,8.0233,6.9977,0.5,95.9645,113.8332,0.32758391392383057,11.1742,8.0229,6.9977,0.0,0.5
25.665,25.7010021,25666.0,25702.0,36.0,0.036002100000001036,95.9645,113.8332,0.32758391392383057,11.1742,8.0229,6.9977,0.5,96.253,114.2364,0.32758447177164385,11.2114,8.0218,6.9977,0.0,0.5
25.7010021,25.714,25702.0,25715.0,13.0,0.012997899999998452,96.253,114.2364,0.32758447177164385,11.2114,8.0218,6.9977,0.5,96.3565,114.3854,0.3204791433277956,11.1571,8.1025,-6.9976,0.0,0.5
25.714,25.7510014,25715.0,25752.0,37.0,0.03700140000000118,96.3565,114.3854,0.3204791433277956,11.1571,8.1025,-6.9976,0.5,96.6549,114.7968,0.32758447177164385,11.2235,8.0203,6.9977,0.0,0.5
25.7510014,25.762001,25752.0,25763.0,11.0,0.010999600000001664,96.6549,114.7968,0.32758447177164385,11.2235,8.0203,6.9977,0.5,96.7425,114.9233,0.3204791433277956,11.1796,8.1012,-6.9976,0.0,0.5
25.762001,25.8030014,25763.0,25804.0,41.0,0.04100039999999794,96.7425,114.9233,0.3204791433277956,11.1796,8.1012,-6.9976,0.5,97.0745,115.3801,0.3275850360539341,11.2617,8.0184,6.9977,0.0,0.5
25.8030014,25.804,25804.0,25805.0,1.0,0.0009985999999990725,97.0745,115.3801,0.3275850360539341,11.2617,8.0184,6.9977,0.5,97.0816,115.3945,0.3204797506532411,11.2044,8.0998,-6.9976,0.0,0.5
25.804,25.856,25805.0,25857.0,52.0,0.052000000000003155,97.0816,115.3945,0.3204797506532411,11.2044,8.0998,-6.9976,0.5,97.5025,115.9782,0.32067722545632193,11.242,8.0982,-6.9977,0.0,0.5
25.856,25.857,25857.0,25858.0,1.0,0.0009999999999976694,97.5025,115.9782,0.32067722545632193,11.242,8.0982,-6.9977,0.5,97.5116,115.9862,0.3275850360539341,11.2996,8.0165,6.9977,0.0,0.5
25.857,25.9070015,25858.0,25908.0,50.0,0.050001500000000476,97.5116,115.9862,0.3275850360539341,11.2996,8.0165,6.9977,0.5,97.9178,116.5477,0.32758560677068393,11.311,8.0147,6.9977,0.0,0.5
25.9070015,25.908,25908.0,25909.0,1.0,0.0009985000000014566,97.9178,116.5477,0.32758560677068393,11.311,8.0147,6.9977,0.5,97.925,116.5621,0.32067722545632193,11.2549,8.0964,-6.9977,0.0,0.5
25.908,25.9590015,25909.0,25960.0,51.0,0.051001499999998146,97.925,116.5621,0.32067722545632193,11.2549,8.0964,-6.9977,0.5,98.3418,117.1321,0.32758560677068393,11.3492,8.0126,6.9978,0.0,0.5
25.9590015,25.960001,25960.0,25961.0,1.0,0.0009994999999989318,98.3418,117.1321,0.32758560677068393,11.3492,8.0126,6.9978,0.5,98.349,117.1466,0.32067783857363885,11.2919,8.0946,-6.9977,0.0,0.5
25.960001,26.0110016,25961.0,26012.0,51.0,0.05100060000000184,98.349,117.1466,0.32067783857363885,11.2919,8.0946,-6.9977,0.5,98.7671,117.717,0.3275861839218783,11.385,8.0107,6.9978,0.0,0.5
26.0110016,26.012001,26012.0,26013.0,1.0,0.000999400000001316,98.7671,117.717,0.3275861839218783,11.385,8.0107,6.9978,0.5,98.7743,117.7314,0.32067783857363885,11.3304,8.0928,-6.9977,0.0,0.5
26.012001,26.0630016,26013.0,26064.0,51.0,0.051000599999998286,98.7743,117.7314,0.32067783857363885,11.3304,8.0928,-6.9977,0.5,99.1939,118.3021,0.3275861839218783,11.3966,8.0086,6.9978,0.0,0.5
26.0630016,26.0640011,26064.0,26065.0,1.0,0.0009994999999989318,99.1939,118.3021,0.3275861839218783,11.3966,8.0086,6.9978,0.5,99.2012,118.3166,0.3206784579936359,11.3403,8.0909,-6.9977,0.0,0.5
26.0640011,26.1150017,26065.0,26116.0,51.0,0.05100060000000184,99.2012,118.3166,0.3206784579936359,11.3403,8.0909,-6.9977,0.5,99.6222,118.8877,0.3275861839218783,11.4365,8.0065,6.9978,0.0,0.5
26.1150017,26.1160011,26116.0,26117.0,1.0,0.0009993999999977632,99.6222,118.8877,0.3275861839218783,11.4365,8.0065,6.9978,0.5,99.6295,118.9022,0.3206784579936359,11.3793,8.089,-6.9977,0.0,0.5
26.1160011,26.165,26117.0,26166.0,49.0,0.048998900000000845,99.6295,118.9022,0.3206784579936359,11.3793,8.089,-6.9977,0.5,100.0352,119.451,0.3275867675075026,11.4646,8.0046,6.9978,0.0,0.5
26.165,26.166,26166.0,26167.0,1.0,0.0010000000000012221,100.0352,119.451,0.3275867675075026,11.4646,8.0046,6.9978,0.5,100.0425,119.4655,0.3206790837163025,11.4098,8.0873,-6.9978,0.0,0.5
26.166,26.203001,26167.0,26204.0,37.0,0.03700100000000006,100.0425,119.4655,0.3206790837163025,11.4098,8.0873,-6.9978,0.5,100.3502,119.8795,0.3275867675075026,11.4805,8.0029,6.9978,0.0,0.5
26.203001,26.218,26204.0,26219.0,15.0,0.01499899999999954,100.3502,119.8795,0.3275867675075026,11.4805,8.0029,6.9978,0.5,100.4736,120.0518,0.3206790837163025,11.4251,8.0852,-6.9978,0.0,0.5
